ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.68,0.575,1.00,0.68,0.580,0.052,0.93
131-2,0.75,0.549,0.67,0.75,0.550,0.052,0.68
131-3,0.93,0.583,0.13,0.93,0.580,0.045,0.17
132-1,0.93,0.586,0.65,0.93,0.584,0.039,0.66
132-2,0.93,0.586,0.65,0.93,0.583,0.039,0.64
65-1,0.54,0.674,0.27,0.54,0.671,0.013,0.23
65-2,0.50,0.669,0.25,0.50,0.670,0.018,0.23
65-3,0.54,0.675,0.26,0.54,0.671,0.014,0.21
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.615,0.53,1.00,0.614,0.029,0.58
69-2,1.00,0.612,0.91,1.00,0.614,0.032,0.80
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,0.594,0.29,1.00,0.595,0.027,0.29
70-3,1.00,0.606,0.27,1.00,0.600,0.031,0.28
72-1,0.96,0.618,0.01,0.96,0.616,0.037,0.02
72-2,0.96,0.598,0.01,0.96,0.600,0.037,0.01
73-1,1.00,0.652,0.99,1.00,0.650,0.021,0.94
73-2,1.00,0.652,0.99,1.00,0.650,0.021,0.94
73-3,1.00,0.725,1.00,1.00,0.727,0.041,1.00
74-1,0.50,0.570,0.34,0.50,0.575,0.063,0.35
74-2,1.00,0.583,0.25,1.00,0.581,0.037,0.28
75-1,1.00,0.612,0.70,1.00,0.606,0.033,0.72
75-2,1.00,0.612,0.91,1.00,0.605,0.034,0.83
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.61,0.655,0.70,0.61,0.647,0.033,0.53
80-2,1.00,0.579,0.56,1.00,0.581,0.040,0.51
81-1,1.00,0.633,0.50,1.00,0.637,0.028,0.50
81-2,1.00,0.633,0.50,1.00,0.637,0.028,0.50
82-1,0.89,0.607,0.55,0.89,0.602,0.031,0.53
83-1,0.96,0.611,0.13,0.96,0.612,0.028,0.13
83-2,0.96,0.608,0.13,0.96,0.610,0.028,0.13
84-1,0.93,0.651,0.07,0.93,0.640,0.029,0.07
85-1,0.96,0.543,0.59,0.96,0.544,0.044,0.60
85-2,0.96,0.543,0.59,0.96,0.544,0.044,0.60
86-1,1.00,0.557,0.70,1.00,0.557,0.043,0.69
86-2,1.00,0.557,0.70,1.00,0.557,0.043,0.69
86-3,0.93,0.580,0.50,0.93,0.582,0.040,0.49
87-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
87-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
87-3,0.75,0.603,0.39,0.75,0.610,0.034,0.40
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.583,0.52,1.00,0.584,0.048,0.70
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,0.624,0.15,1.00,0.616,0.029,0.14
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.560,0.52,1.00,0.562,0.046,0.52
99-1,1.00,0.538,0.40,1.00,0.537,0.050,0.41
