ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.93,0.647,0.38,0.93,0.649,0.024,0.37
BLAST-S14,1.00,0.658,0.38,1.00,0.654,0.020,0.39
Naive-S11,1.00,0.613,0.32,1.00,0.610,0.029,0.31
Naive-S14,1.00,0.643,0.32,1.00,0.640,0.016,0.34
101-1,0.82,0.620,0.36,0.82,0.625,0.027,0.36
101-2,0.18,0.880,0.10,0.18,0.882,0.050,0.12
101-3,0.82,0.587,0.51,0.82,0.590,0.040,0.48
102-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-3,0.46,0.708,0.17,0.46,0.713,0.053,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,1.00,0.632,0.91,1.00,0.628,0.027,0.90
105-2,1.00,0.593,1.00,1.00,0.595,0.036,1.00
105-3,1.00,0.624,1.00,1.00,0.629,0.035,1.00
106-1,0.39,0.755,0.18,0.39,0.760,0.054,0.22
106-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
106-3,0.14,0.924,0.18,0.14,0.924,0.043,0.23
107-1,1.00,0.626,0.75,1.00,0.625,0.029,0.78
107-2,1.00,0.633,0.04,1.00,0.628,0.024,0.06
107-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.89,0.621,0.67,0.89,0.623,0.031,0.70
110-2,0.93,0.598,0.85,0.93,0.594,0.041,0.73
110-3,0.93,0.635,0.28,0.93,0.638,0.022,0.30
111-1,0.89,0.619,0.67,0.89,0.622,0.031,0.70
111-2,0.93,0.638,0.21,0.93,0.636,0.023,0.30
111-3,0.07,0.937,0.21,0.07,0.937,0.042,0.37
112-1,0.96,0.589,0.65,0.96,0.588,0.041,0.58
112-2,0.96,0.589,0.65,0.96,0.588,0.041,0.60
112-3,0.96,0.589,0.57,0.96,0.589,0.041,0.55
113-1,0.96,0.590,0.59,0.96,0.589,0.041,0.56
113-2,0.50,0.685,0.23,0.50,0.690,0.026,0.42
113-3,0.89,0.640,0.67,0.89,0.639,0.022,0.64
114-1,1.00,0.605,1.00,1.00,0.595,0.037,0.95
115-1,1.00,0.622,0.78,1.00,0.610,0.033,0.60
116-1,0.79,0.610,0.31,0.79,0.616,0.041,0.34
116-2,0.64,0.619,0.34,0.64,0.624,0.062,0.44
117-1,1.00,0.607,0.12,1.00,0.607,0.030,0.12
117-2,0.29,0.742,1.00,0.29,0.746,0.068,1.00
119-1,0.82,0.657,0.75,0.82,0.651,0.017,0.69
120-1,1.00,0.583,0.96,1.00,0.584,0.042,0.96
120-2,1.00,0.593,0.73,1.00,0.593,0.021,0.72
120-3,1.00,0.631,0.67,1.00,0.615,0.032,0.63
121-1,0.68,0.602,0.52,0.68,0.608,0.043,0.52
121-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
121-3,0.79,0.608,0.02,0.79,0.606,0.037,0.04
122-1,0.57,0.687,0.70,0.57,0.694,0.033,0.73
124-1,0.93,0.669,0.23,0.93,0.668,0.011,0.23
124-2,0.93,0.673,0.17,0.93,0.669,0.012,0.18
124-3,0.93,0.676,0.20,0.93,0.673,0.012,0.21
125-1,1.00,0.597,0.94,1.00,0.596,0.036,0.94
125-2,0.96,0.633,0.34,0.96,0.627,0.029,0.35
125-3,1.00,0.649,0.42,1.00,0.648,0.025,0.42
126-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
127-1,0.93,0.617,0.65,0.93,0.612,0.032,0.66
127-2,0.93,0.586,0.86,0.93,0.576,0.039,0.80
127-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
128-1,0.61,0.660,0.03,0.61,0.665,0.024,0.03
129-1,1.00,0.593,0.59,1.00,0.589,0.030,0.61
129-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
129-3,1.00,0.593,0.59,1.00,0.589,0.030,0.61
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
