ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
85-1,1.00,0.573,0.48,1.00,0.573,0.041,0.42
85-2,1.00,0.573,0.48,1.00,0.573,0.041,0.42
86-1,1.00,0.638,0.61,1.00,0.636,0.014,0.59
86-2,1.00,0.638,0.61,1.00,0.636,0.014,0.59
86-3,0.84,0.596,0.30,0.84,0.601,0.051,0.31
87-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
87-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
87-3,0.74,0.551,0.23,0.74,0.539,0.055,0.36
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.561,1.00,1.00,0.567,0.041,0.81
95-1,1.00,0.628,0.90,1.00,0.630,0.036,0.90
95-2,1.00,0.644,0.93,1.00,0.643,0.023,0.95
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.619,0.51,1.00,0.619,0.034,0.51
99-1,1.00,0.641,0.18,1.00,0.642,0.027,0.17
