ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.198,0.33,1.00,0.228,0.049,0.39
BLAST-S14,1.00,0.202,0.58,1.00,0.211,0.055,0.50
Naive-S11,1.00,0.254,0.23,1.00,0.259,0.039,0.20
Naive-S14,1.00,0.261,0.20,1.00,0.265,0.034,0.21
101-1,0.84,0.271,0.36,0.84,0.264,0.056,0.35
101-2,0.79,0.236,0.03,0.79,0.231,0.052,0.07
101-3,0.84,0.261,0.61,0.84,0.265,0.061,0.45
102-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-3,0.68,0.271,0.17,0.68,0.267,0.077,0.17
104-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
105-1,1.00,0.253,0.59,1.00,0.282,0.059,0.73
105-2,0.95,0.244,0.98,0.95,0.253,0.055,0.97
105-3,0.95,0.226,0.98,0.95,0.237,0.053,0.98
106-1,0.58,0.257,0.23,0.58,0.249,0.090,0.32
106-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
106-3,0.21,0.035,0.23,0.21,0.028,0.017,0.39
107-1,1.00,0.256,0.79,1.00,0.252,0.070,0.85
107-2,1.00,0.255,0.03,1.00,0.253,0.063,0.03
107-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
108-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
109-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
110-1,0.95,0.207,0.95,0.95,0.213,0.052,0.87
110-2,1.00,0.333,0.25,1.00,0.329,0.065,0.28
110-3,1.00,0.325,0.33,1.00,0.326,0.043,0.32
111-1,0.95,0.207,0.95,0.95,0.214,0.050,0.80
111-2,1.00,0.292,0.28,1.00,0.302,0.044,0.30
111-3,0.11,0.084,0.12,0.10,0.078,0.072,0.07
112-1,0.95,0.301,0.46,0.95,0.311,0.066,0.46
112-2,1.00,0.310,0.31,1.00,0.321,0.067,0.41
112-3,0.95,0.314,0.46,0.95,0.317,0.063,0.44
113-1,1.00,0.325,0.42,1.00,0.329,0.064,0.40
113-2,0.68,0.220,0.45,0.68,0.232,0.050,0.51
113-3,0.95,0.199,0.95,0.95,0.215,0.042,0.67
114-1,1.00,0.306,0.94,1.00,0.308,0.069,0.89
115-1,1.00,0.364,0.50,1.00,0.371,0.081,0.44
116-1,0.79,0.183,0.54,0.79,0.186,0.078,0.50
116-2,0.32,0.065,0.72,0.31,0.062,0.058,0.65
117-1,1.00,0.332,0.12,1.00,0.349,0.060,0.14
117-2,0.47,0.238,1.00,0.48,0.231,0.089,1.00
119-1,0.95,0.349,0.69,0.95,0.357,0.066,0.65
120-1,1.00,0.312,0.94,1.00,0.321,0.063,0.88
120-2,1.00,0.200,0.33,1.00,0.209,0.029,0.42
