ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.95,0.472,0.77,0.95,0.474,0.058,0.75
BLAST-S14,1.00,0.534,0.84,1.00,0.534,0.048,0.83
Naive-S11,1.00,0.615,0.21,1.00,0.596,0.033,0.24
Naive-S14,1.00,0.612,0.22,1.00,0.606,0.018,0.24
101-1,1.00,0.603,0.37,1.00,0.605,0.023,0.37
101-2,0.19,0.557,0.30,0.19,0.558,0.026,0.29
101-3,1.00,0.507,0.29,1.00,0.498,0.053,0.26
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.38,0.446,0.17,0.38,0.451,0.083,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.611,0.93,1.00,0.613,0.041,0.93
105-2,1.00,0.570,1.00,1.00,0.578,0.040,1.00
105-3,1.00,0.700,1.00,1.00,0.704,0.046,1.00
106-1,0.71,0.446,0.38,0.71,0.430,0.087,0.44
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.52,0.400,0.48,0.52,0.387,0.115,0.45
107-1,1.00,0.638,1.00,1.00,0.647,0.044,1.00
107-2,1.00,0.463,0.03,1.00,0.460,0.053,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.581,0.44,1.00,0.576,0.039,0.45
110-2,1.00,0.507,0.67,1.00,0.506,0.056,0.65
110-3,1.00,0.635,0.16,1.00,0.641,0.023,0.12
111-1,1.00,0.583,0.40,1.00,0.583,0.037,0.42
111-2,0.95,0.668,0.33,0.95,0.666,0.012,0.31
111-3,0.33,0.636,0.44,0.33,0.639,0.042,0.56
112-1,1.00,0.530,0.53,1.00,0.517,0.054,0.56
112-2,1.00,0.528,0.53,1.00,0.518,0.053,0.56
112-3,1.00,0.527,0.53,1.00,0.513,0.054,0.54
113-1,1.00,0.526,0.53,1.00,0.515,0.053,0.54
113-2,0.43,0.731,1.00,0.43,0.736,0.042,0.89
113-3,0.95,0.575,0.40,0.95,0.571,0.037,0.43
114-1,1.00,0.531,1.00,1.00,0.533,0.048,1.00
115-1,1.00,0.472,0.44,1.00,0.468,0.051,0.41
116-1,0.57,0.649,0.33,0.57,0.651,0.089,0.47
116-2,0.33,0.570,0.33,0.33,0.569,0.148,0.47
117-1,1.00,0.501,0.16,1.00,0.498,0.046,0.16
117-2,0.43,0.521,1.00,0.43,0.529,0.087,1.00
119-1,1.00,0.478,0.95,1.00,0.481,0.054,0.94
120-1,1.00,0.536,1.00,1.00,0.538,0.049,1.00
120-2,1.00,0.523,0.78,1.00,0.493,0.042,0.75
120-3,1.00,0.489,0.53,1.00,0.490,0.052,0.58
121-1,0.38,0.430,0.60,0.38,0.436,0.078,0.60
121-2,0.14,0.357,0.85,0.14,0.359,0.165,0.85
121-3,0.38,0.434,0.03,0.38,0.434,0.076,0.03
122-1,0.90,0.538,0.79,0.90,0.541,0.046,0.82
124-1,1.00,0.598,0.38,1.00,0.596,0.034,0.39
124-2,1.00,0.603,0.33,1.00,0.602,0.040,0.33
124-3,1.00,0.628,0.37,1.00,0.621,0.032,0.34
125-1,1.00,0.531,1.00,1.00,0.533,0.048,1.00
125-2,1.00,0.556,0.46,1.00,0.555,0.038,0.45
125-3,1.00,0.550,0.55,1.00,0.537,0.046,0.60
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,1.00,0.488,0.68,1.00,0.480,0.056,0.64
127-2,1.00,0.472,0.66,1.00,0.452,0.054,0.71
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.76,0.561,0.20,0.76,0.561,0.067,0.28
129-1,1.00,0.431,0.61,1.00,0.426,0.066,0.62
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.431,0.61,1.00,0.426,0.066,0.62
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.86,0.513,0.17,0.86,0.508,0.043,0.15
131-2,0.95,0.527,0.26,0.95,0.521,0.043,0.19
131-3,1.00,0.542,0.08,1.00,0.530,0.040,0.12
132-1,1.00,0.512,0.66,1.00,0.508,0.048,0.68
132-2,1.00,0.478,0.66,1.00,0.479,0.053,0.66
