ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.95,5.707,0.99,0.95,5.668,1.370,0.99
BLAST-S14,1.00,6.959,0.99,1.00,6.812,1.242,0.99
Naive-S11,1.00,7.100,0.32,1.00,7.061,1.335,0.33
Naive-S14,1.00,7.148,0.48,1.00,7.086,1.307,0.41
101-1,1.00,7.450,0.39,1.00,7.133,1.366,0.47
101-2,0.19,9.964,0.80,0.19,9.533,3.261,0.65
101-3,1.00,6.492,0.52,1.00,6.494,1.343,0.50
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.38,9.053,0.33,0.38,9.158,2.585,0.33
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,7.391,0.96,1.00,7.284,1.312,0.96
105-2,1.00,13.127,1.00,1.00,13.294,3.225,1.00
105-3,1.00,23.427,1.00,1.00,23.556,4.415,1.00
106-1,0.71,6.086,0.48,0.71,6.112,1.985,0.51
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.52,6.517,0.48,0.52,6.582,2.556,0.51
107-1,1.00,22.421,1.00,1.00,22.553,4.133,1.00
107-2,1.00,7.007,0.04,1.00,6.930,1.317,0.07
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,7.868,1.00,1.00,7.944,1.464,0.98
110-2,1.00,6.228,0.99,1.00,6.246,1.395,0.97
110-3,1.00,8.825,1.00,1.00,8.884,1.394,0.89
111-1,1.00,7.708,1.00,1.00,7.676,1.383,0.95
111-2,0.95,9.387,1.00,0.95,9.457,1.313,1.00
111-3,0.33,9.227,1.00,0.33,9.288,2.696,0.97
112-1,1.00,6.166,0.84,1.00,6.192,1.469,0.84
112-2,1.00,6.169,0.84,1.00,6.199,1.469,0.84
112-3,1.00,5.902,0.84,1.00,5.896,1.413,0.83
113-1,1.00,5.890,0.83,1.00,5.887,1.417,0.82
113-2,0.43,12.088,1.00,0.43,12.308,1.724,1.00
113-3,0.95,6.829,1.00,0.95,6.718,1.256,0.92
114-1,1.00,11.931,1.00,1.00,11.946,2.194,1.00
115-1,1.00,6.469,0.62,1.00,6.455,1.284,0.63
116-1,0.57,7.857,0.65,0.57,7.874,1.828,0.65
116-2,0.33,8.742,0.33,0.33,8.768,3.189,0.48
117-1,1.00,6.033,0.20,1.00,6.025,1.148,0.21
117-2,0.43,9.273,1.00,0.43,9.286,2.941,1.00
119-1,1.00,7.204,0.99,1.00,6.882,1.384,0.97
120-1,1.00,12.601,1.00,1.00,12.615,2.420,1.00
120-2,1.00,6.293,0.81,1.00,6.249,1.367,0.80
120-3,1.00,6.396,0.71,1.00,6.277,1.376,0.71
121-1,0.38,8.245,0.85,0.38,8.271,2.614,0.83
121-2,0.14,7.577,0.85,0.14,7.597,3.523,0.85
121-3,0.38,9.101,0.06,0.38,9.078,2.722,0.16
122-1,0.90,5.963,0.98,0.90,5.980,1.182,0.98
124-1,1.00,6.721,0.53,1.00,6.672,1.324,0.58
124-2,1.00,6.923,0.38,1.00,6.781,1.315,0.43
124-3,1.00,6.420,0.40,1.00,6.417,1.233,0.42
125-1,1.00,11.931,1.00,1.00,11.946,2.194,1.00
125-2,1.00,7.224,0.93,1.00,7.149,1.248,0.82
125-3,1.00,6.731,0.85,1.00,6.634,1.417,0.88
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,1.00,5.373,0.71,1.00,5.293,1.258,0.75
127-2,1.00,5.130,0.83,1.00,5.124,1.288,0.82
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.76,7.171,0.95,0.76,7.832,2.807,0.96
129-1,1.00,5.562,0.68,1.00,5.533,1.437,0.67
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,5.562,0.68,1.00,5.533,1.437,0.67
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.86,6.515,0.88,0.86,6.394,1.212,0.71
131-2,0.95,7.405,0.64,0.95,7.365,1.276,0.65
131-3,1.00,6.482,0.14,1.00,6.339,1.276,0.22
132-1,1.00,6.660,0.85,1.00,6.415,1.473,0.91
132-2,1.00,6.209,0.85,1.00,6.082,1.429,0.88
65-1,1.00,6.718,0.31,1.00,6.528,1.440,0.31
65-2,1.00,6.694,0.22,1.00,6.545,1.429,0.21
65-3,1.00,6.664,0.24,1.00,6.531,1.414,0.23
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,6.648,0.50,1.00,6.643,1.358,0.51
69-2,1.00,6.731,0.73,1.00,6.712,1.333,0.72
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,6.452,0.34,1.00,6.395,1.316,0.33
70-3,1.00,5.654,0.34,1.00,5.615,1.399,0.33
72-1,1.00,6.636,0.56,1.00,6.541,1.423,0.64
72-2,1.00,6.700,0.02,1.00,6.593,1.243,0.09
73-1,1.00,7.214,1.00,1.00,7.274,1.473,1.00
73-2,1.00,7.214,1.00,1.00,7.274,1.473,1.00
73-3,1.00,47.114,1.00,1.00,47.161,7.836,1.00
74-1,0.48,7.643,0.54,0.48,7.625,2.422,0.57
74-2,1.00,6.112,0.37,1.00,6.053,1.233,0.46
75-1,1.00,6.970,0.76,1.00,6.911,1.376,0.76
75-2,1.00,6.731,0.73,1.00,6.719,1.332,0.73
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.48,7.958,0.72,0.48,7.931,2.418,0.75
80-2,1.00,6.491,0.88,1.00,6.504,1.377,0.92
81-1,0.90,5.925,0.80,0.90,5.934,1.439,0.86
81-2,0.90,5.925,0.80,0.90,5.934,1.439,0.86
82-1,1.00,6.910,0.54,1.00,6.708,1.415,0.65
83-1,1.00,9.617,0.93,1.00,9.681,2.219,0.94
83-2,1.00,9.617,0.93,1.00,9.681,2.219,0.94
84-1,0.90,5.144,0.30,0.91,5.160,1.389,0.31
85-1,1.00,6.555,0.81,1.00,6.453,1.311,0.82
85-2,1.00,6.555,0.81,1.00,6.453,1.311,0.82
86-1,0.90,6.208,0.89,0.90,5.955,1.409,0.82
86-2,0.90,6.208,0.89,0.90,5.955,1.409,0.82
86-3,0.90,6.126,0.66,0.90,6.051,1.469,0.73
87-1,0.95,6.129,0.52,0.95,6.114,1.484,0.56
87-2,0.95,6.179,0.44,0.95,5.852,1.438,0.37
87-3,0.71,5.113,0.83,0.71,5.152,1.731,0.83
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,9.821,1.00,1.00,9.796,1.716,0.93
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,7.089,0.69,1.00,7.091,1.312,0.67
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,7.292,0.52,1.00,7.206,1.291,0.54
99-1,1.00,5.466,0.51,1.00,5.276,1.290,0.45
