ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
80-1,0.75,7.068,0.55,0.75,6.665,2.009,0.67
80-2,1.00,6.863,0.73,1.00,6.877,1.759,0.73
81-1,0.94,7.514,0.61,0.94,7.362,1.814,0.66
81-2,0.94,7.514,0.61,0.94,7.362,1.814,0.66
82-1,1.00,7.719,0.81,1.00,7.682,1.653,0.82
83-1,1.00,8.721,0.93,1.00,8.755,1.537,0.70
83-2,1.00,8.666,0.93,1.00,8.697,1.532,0.70
84-1,0.75,6.023,0.14,0.75,5.993,1.053,0.15
85-1,1.00,6.968,0.83,1.00,7.007,1.740,0.83
85-2,1.00,6.968,0.83,1.00,7.007,1.740,0.83
86-1,0.94,7.461,0.86,0.94,7.236,1.745,0.77
86-2,0.94,7.461,0.86,0.94,7.236,1.745,0.77
86-3,0.91,7.581,0.43,0.91,7.520,1.771,0.56
87-1,0.94,8.068,0.60,0.94,7.970,1.863,0.59
87-2,0.94,7.754,0.43,0.94,7.744,1.909,0.42
87-3,0.81,7.075,0.83,0.81,7.077,2.154,0.81
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,10.282,0.92,1.00,10.392,1.500,0.95
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,7.666,0.95,1.00,7.604,1.696,0.80
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,7.853,0.52,1.00,7.845,1.811,0.54
99-1,1.00,6.933,0.25,1.00,6.856,1.646,0.28
