ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.94,0.543,0.55,0.94,0.547,0.041,0.62
BLAST-S14,1.00,0.588,0.68,1.00,0.595,0.043,0.69
Naive-S11,1.00,0.667,0.32,1.00,0.666,0.050,0.33
Naive-S14,1.00,0.659,0.56,1.00,0.659,0.048,0.53
101-1,0.91,0.515,0.36,0.91,0.517,0.036,0.36
101-2,0.19,0.233,0.06,0.19,0.229,0.070,0.09
101-3,0.91,0.646,0.20,0.91,0.660,0.048,0.38
102-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
102-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
102-3,0.00,0.009,0.00,0.00,0.009,0.001,0.00
103-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
103-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
103-3,0.34,0.382,0.17,0.34,0.379,0.072,0.22
104-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
104-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
104-3,0.00,0.009,0.00,0.00,0.009,0.001,0.00
105-1,1.00,0.549,0.92,1.00,0.560,0.047,0.92
105-2,1.00,0.647,1.00,1.00,0.652,0.043,0.99
105-3,1.00,0.561,1.00,1.00,0.563,0.046,1.00
106-1,0.50,0.376,0.07,0.50,0.371,0.072,0.09
106-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
106-3,0.31,0.332,0.07,0.31,0.326,0.079,0.09
107-1,1.00,0.477,1.00,1.00,0.476,0.039,0.95
107-2,1.00,0.718,0.03,1.00,0.716,0.040,0.03
107-3,0.00,0.009,0.00,0.00,0.009,0.001,0.00
108-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
109-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
110-1,1.00,0.553,0.43,1.00,0.557,0.043,0.48
110-2,1.00,0.603,0.68,1.00,0.608,0.043,0.64
110-3,1.00,0.616,0.28,1.00,0.616,0.042,0.27
111-1,1.00,0.550,0.46,1.00,0.559,0.044,0.51
111-2,0.97,0.573,0.28,0.97,0.584,0.038,0.35
111-3,0.16,0.223,0.13,0.16,0.216,0.072,0.31
112-1,1.00,0.629,0.56,1.00,0.640,0.042,0.61
112-2,1.00,0.634,0.59,1.00,0.642,0.042,0.60
112-3,1.00,0.620,0.56,1.00,0.632,0.039,0.58
113-1,1.00,0.623,0.55,1.00,0.632,0.039,0.57
113-2,0.41,0.343,0.29,0.41,0.342,0.053,0.34
113-3,0.94,0.495,0.53,0.94,0.509,0.044,0.56
114-1,1.00,0.680,0.99,1.00,0.680,0.042,0.99
115-1,1.00,0.683,0.21,1.00,0.686,0.039,0.26
116-1,0.78,0.499,0.56,0.78,0.496,0.061,0.60
116-2,0.56,0.448,0.54,0.56,0.444,0.072,0.56
117-1,1.00,0.713,0.15,1.00,0.712,0.038,0.15
117-2,0.34,0.209,1.00,0.34,0.202,0.048,1.00
119-1,0.97,0.615,0.77,0.97,0.618,0.038,0.80
120-1,1.00,0.664,1.00,1.00,0.674,0.041,0.99
120-2,1.00,0.676,0.76,1.00,0.685,0.043,0.73
120-3,1.00,0.615,0.53,1.00,0.632,0.044,0.58
121-1,0.34,0.384,0.60,0.34,0.377,0.072,0.60
121-2,0.28,0.298,0.85,0.28,0.292,0.076,0.85
121-3,0.34,0.384,0.03,0.34,0.379,0.072,0.04
122-1,0.84,0.526,0.76,0.84,0.525,0.051,0.77
124-1,1.00,0.544,0.38,1.00,0.546,0.038,0.36
124-2,1.00,0.499,0.33,1.00,0.510,0.036,0.30
124-3,1.00,0.537,0.38,1.00,0.542,0.037,0.34
125-1,1.00,0.662,1.00,1.00,0.671,0.041,0.99
125-2,1.00,0.631,0.45,1.00,0.635,0.045,0.44
125-3,1.00,0.578,0.46,1.00,0.583,0.045,0.49
126-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
127-1,0.97,0.663,0.64,0.97,0.666,0.039,0.65
127-2,0.97,0.650,0.69,0.97,0.662,0.040,0.74
127-3,0.00,0.009,0.00,0.00,0.009,0.001,0.00
128-1,0.69,0.317,0.33,0.69,0.342,0.041,0.28
129-1,1.00,0.696,0.66,1.00,0.705,0.041,0.63
129-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
129-3,1.00,0.696,0.66,1.00,0.705,0.041,0.63
130-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
130-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
130-3,0.00,0.009,0.00,0.00,0.009,0.001,0.00
131-1,0.94,0.636,0.11,0.94,0.643,0.041,0.12
131-2,0.97,0.651,0.04,0.97,0.650,0.042,0.05
131-3,1.00,0.601,0.09,1.00,0.610,0.045,0.10
132-1,1.00,0.643,0.66,1.00,0.650,0.038,0.71
132-2,1.00,0.637,0.66,1.00,0.645,0.036,0.70
65-1,0.94,0.541,0.23,0.94,0.548,0.048,0.23
65-2,0.94,0.499,0.15,0.94,0.509,0.046,0.14
65-3,0.94,0.518,0.18,0.94,0.524,0.047,0.16
68-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
68-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
69-1,1.00,0.700,0.39,1.00,0.702,0.043,0.37
69-2,1.00,0.632,0.23,1.00,0.647,0.046,0.28
70-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
70-2,1.00,0.686,0.32,1.00,0.690,0.043,0.36
70-3,1.00,0.695,0.44,1.00,0.699,0.042,0.42
72-1,1.00,0.613,0.01,1.00,0.611,0.047,0.01
72-2,1.00,0.641,0.01,1.00,0.640,0.048,0.01
73-1,1.00,0.557,0.70,1.00,0.566,0.048,0.74
73-2,1.00,0.554,0.74,1.00,0.563,0.047,0.76
73-3,1.00,0.368,1.00,1.00,0.366,0.042,1.00
74-1,0.62,0.506,0.08,0.63,0.505,0.050,0.11
74-2,0.97,0.648,0.26,0.97,0.664,0.046,0.21
75-1,1.00,0.695,0.62,1.00,0.696,0.039,0.60
75-2,1.00,0.682,0.70,1.00,0.681,0.040,0.68
79-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
79-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
79-3,0.00,0.009,0.00,0.00,0.009,0.001,0.00
80-1,0.75,0.584,0.09,0.75,0.585,0.045,0.23
80-2,1.00,0.680,0.42,1.00,0.685,0.040,0.47
81-1,0.94,0.658,0.50,0.94,0.656,0.044,0.50
81-2,0.94,0.658,0.50,0.94,0.656,0.044,0.50
82-1,1.00,0.612,0.50,1.00,0.613,0.036,0.51
83-1,1.00,0.646,0.37,1.00,0.651,0.037,0.47
83-2,1.00,0.647,0.37,1.00,0.651,0.037,0.47
84-1,0.75,0.406,0.03,0.75,0.407,0.034,0.03
85-1,1.00,0.610,0.69,1.00,0.622,0.039,0.67
85-2,1.00,0.610,0.69,1.00,0.622,0.039,0.67
86-1,0.94,0.676,0.42,0.94,0.685,0.041,0.59
86-2,0.94,0.676,0.42,0.94,0.685,0.041,0.59
86-3,0.91,0.681,0.38,0.91,0.683,0.046,0.39
87-1,0.94,0.530,0.13,0.94,0.535,0.042,0.26
87-2,0.94,0.576,0.19,0.94,0.576,0.041,0.18
87-3,0.81,0.572,0.25,0.81,0.571,0.042,0.29
88-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
89-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
89-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
89-3,0.00,0.009,0.00,0.00,0.009,0.001,0.00
91-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
91-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
91-3,0.00,0.009,0.00,0.00,0.009,0.001,0.00
93-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
93-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
94-1,1.00,0.597,0.92,1.00,0.598,0.038,0.80
95-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
95-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
96-1,0.00,0.009,0.00,0.00,0.009,0.001,0.00
96-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
96-3,0.00,0.009,0.00,0.00,0.009,0.001,0.00
97-1,1.00,0.622,0.05,1.00,0.620,0.037,0.08
97-2,0.00,0.009,0.00,0.00,0.009,0.001,0.00
97-3,0.00,0.009,0.00,0.00,0.009,0.001,0.00
98-1,1.00,0.408,0.48,1.00,0.408,0.025,0.48
99-1,1.00,0.652,0.22,1.00,0.653,0.039,0.22
