ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
86-3,0.90,0.489,0.32,0.90,0.493,0.086,0.43
87-1,0.95,0.364,0.42,0.95,0.390,0.062,0.41
87-2,0.95,0.426,0.21,0.95,0.439,0.067,0.21
87-3,0.71,0.392,0.34,0.71,0.398,0.062,0.39
88-1,0.00,0.003,0.00,0.00,0.003,0.001,0.00
89-1,0.00,0.003,0.00,0.00,0.003,0.001,0.00
89-2,0.00,0.003,0.00,0.00,0.003,0.001,0.00
89-3,0.00,0.003,0.00,0.00,0.003,0.001,0.00
91-1,0.00,0.003,0.00,0.00,0.003,0.001,0.00
91-2,0.00,0.003,0.00,0.00,0.003,0.001,0.00
91-3,0.00,0.003,0.00,0.00,0.003,0.001,0.00
93-1,0.00,0.003,0.00,0.00,0.003,0.001,0.00
93-2,0.00,0.003,0.00,0.00,0.003,0.001,0.00
94-1,1.00,0.437,0.67,1.00,0.438,0.055,0.53
95-1,0.00,0.003,0.00,0.00,0.003,0.001,0.00
95-2,0.00,0.003,0.00,0.00,0.003,0.001,0.00
96-1,0.00,0.003,0.00,0.00,0.003,0.001,0.00
96-2,0.00,0.003,0.00,0.00,0.003,0.001,0.00
96-3,0.00,0.003,0.00,0.00,0.003,0.001,0.00
97-1,1.00,0.344,0.12,1.00,0.348,0.062,0.20
97-2,0.00,0.003,0.00,0.00,0.003,0.001,0.00
97-3,0.00,0.003,0.00,0.00,0.003,0.001,0.00
98-1,1.00,0.203,0.50,1.00,0.222,0.043,0.50
99-1,1.00,0.515,0.54,1.00,0.543,0.078,0.43
