ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.88,0.174,0.34,0.88,0.190,0.044,0.37
BLAST-S14,0.91,0.313,0.38,0.91,0.317,0.069,0.40
Naive-S11,1.00,0.247,0.31,1.00,0.245,0.033,0.29
Naive-S14,1.00,0.247,0.33,1.00,0.249,0.029,0.28
101-1,0.97,0.448,0.36,0.97,0.462,0.044,0.37
101-2,0.97,0.531,0.22,0.97,0.534,0.050,0.23
101-3,0.97,0.408,1.00,0.97,0.404,0.050,0.92
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.79,0.490,0.26,0.79,0.491,0.055,0.27
103-2,0.94,0.558,0.15,0.94,0.567,0.055,0.17
103-3,0.76,0.587,0.17,0.76,0.585,0.072,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.588,0.95,1.00,0.597,0.055,0.94
105-2,1.00,0.556,0.99,1.00,0.563,0.053,0.97
105-3,1.00,0.575,0.99,1.00,0.580,0.055,0.99
106-1,0.55,0.549,0.03,0.55,0.549,0.085,0.09
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.52,0.540,0.03,0.52,0.540,0.090,0.09
107-1,1.00,0.547,0.76,1.00,0.554,0.056,0.79
107-2,1.00,0.577,0.05,1.00,0.584,0.061,0.07
107-3,1.00,0.474,0.03,1.00,0.484,0.058,0.05
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.94,0.385,0.70,0.94,0.400,0.055,0.74
110-2,1.00,0.404,0.40,1.00,0.412,0.049,0.48
110-3,0.97,0.427,1.00,0.97,0.430,0.060,0.89
111-1,0.94,0.385,0.70,0.94,0.400,0.055,0.74
111-2,1.00,0.421,1.00,1.00,0.425,0.059,0.88
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.469,0.44,1.00,0.474,0.049,0.45
112-2,1.00,0.464,0.44,1.00,0.468,0.049,0.45
112-3,0.97,0.471,0.45,0.97,0.474,0.047,0.42
113-1,0.97,0.467,0.45,0.97,0.469,0.047,0.42
113-2,0.97,0.397,0.65,0.97,0.412,0.056,0.71
113-3,0.88,0.357,0.70,0.88,0.368,0.055,0.67
114-1,1.00,0.651,0.98,1.00,0.652,0.057,0.96
115-1,1.00,0.576,0.48,1.00,0.592,0.057,0.39
116-1,0.94,0.541,0.48,0.94,0.543,0.065,0.55
116-2,0.58,0.592,0.68,0.58,0.589,0.074,0.70
117-1,1.00,0.573,0.10,1.00,0.585,0.048,0.10
117-2,0.15,0.402,1.00,0.15,0.396,0.162,1.00
119-1,0.97,0.602,0.52,0.97,0.613,0.057,0.59
120-1,1.00,0.651,0.99,1.00,0.651,0.058,0.99
120-2,1.00,0.320,0.62,1.00,0.328,0.040,0.58
120-3,1.00,0.265,0.45,1.00,0.265,0.026,0.46
121-1,0.88,0.640,0.60,0.88,0.639,0.063,0.60
121-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
121-3,0.94,0.624,0.02,0.94,0.624,0.061,0.06
122-1,0.64,0.599,0.69,0.64,0.598,0.067,0.70
124-1,1.00,0.327,0.16,1.00,0.339,0.025,0.20
124-2,1.00,0.302,0.13,1.00,0.308,0.030,0.15
124-3,1.00,0.305,0.16,1.00,0.314,0.025,0.21
125-1,1.00,0.651,0.98,1.00,0.652,0.057,0.96
125-2,1.00,0.599,0.21,1.00,0.602,0.054,0.21
125-3,0.91,0.512,0.24,0.91,0.512,0.066,0.25
126-1,0.03,0.554,0.37,0.03,0.554,0.000,0.37
127-1,0.97,0.507,0.44,0.97,0.513,0.052,0.41
127-2,0.97,0.472,0.42,0.97,0.474,0.049,0.44
127-3,0.06,0.295,0.40,0.06,0.328,0.065,0.41
128-1,0.82,0.351,0.05,0.82,0.362,0.053,0.13
129-1,0.94,0.333,0.65,0.94,0.345,0.052,0.61
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.94,0.333,0.65,0.94,0.345,0.052,0.61
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.76,0.638,0.10,0.76,0.636,0.068,0.21
131-2,0.88,0.647,0.05,0.88,0.648,0.061,0.12
131-3,0.94,0.604,0.06,0.94,0.610,0.059,0.08
132-1,1.00,0.475,0.60,1.00,0.482,0.050,0.55
132-2,0.97,0.484,0.60,0.97,0.491,0.051,0.55
65-1,0.94,0.367,0.29,0.94,0.373,0.031,0.30
65-2,0.91,0.365,0.33,0.91,0.368,0.033,0.32
65-3,0.94,0.358,0.36,0.94,0.364,0.032,0.33
68-1,0.97,0.432,1.00,0.97,0.436,0.046,0.98
68-2,0.97,0.419,0.98,0.97,0.426,0.050,0.97
69-1,1.00,0.535,0.54,1.00,0.541,0.055,0.57
69-2,1.00,0.474,0.31,1.00,0.486,0.057,0.42
70-1,1.00,0.346,0.33,1.00,0.349,0.039,0.31
70-2,1.00,0.208,0.10,1.00,0.209,0.016,0.11
70-3,1.00,0.216,0.05,1.00,0.215,0.019,0.05
72-1,1.00,0.598,0.02,1.00,0.602,0.053,0.02
72-2,0.85,0.358,0.01,0.85,0.352,0.069,0.01
73-1,1.00,0.454,1.00,1.00,0.461,0.062,0.97
73-2,1.00,0.454,1.00,1.00,0.460,0.062,0.96
73-3,0.97,0.499,1.00,0.97,0.498,0.058,0.95
74-1,0.48,0.681,0.45,0.48,0.679,0.077,0.48
74-2,1.00,0.529,0.09,1.00,0.543,0.060,0.19
75-1,1.00,0.573,0.59,1.00,0.581,0.053,0.64
75-2,1.00,0.568,0.57,1.00,0.571,0.054,0.62
79-1,0.67,0.404,0.17,0.67,0.408,0.057,0.18
79-2,0.52,0.449,0.17,0.51,0.452,0.069,0.19
79-3,0.94,0.609,0.07,0.94,0.611,0.052,0.10
80-1,0.52,0.642,0.48,0.51,0.642,0.082,0.58
80-2,1.00,0.641,0.49,1.00,0.642,0.058,0.55
81-1,0.88,0.554,0.60,0.88,0.557,0.055,0.43
81-2,0.88,0.554,0.60,0.88,0.557,0.055,0.43
82-1,0.85,0.444,0.60,0.85,0.448,0.054,0.60
83-1,1.00,0.542,0.34,1.00,0.545,0.046,0.34
83-2,1.00,0.608,0.27,1.00,0.611,0.050,0.26
84-1,0.85,0.414,0.10,0.85,0.424,0.036,0.13
85-1,0.94,0.540,0.23,0.94,0.548,0.050,0.24
85-2,0.94,0.540,0.23,0.94,0.548,0.050,0.24
86-1,0.79,0.310,0.51,0.79,0.308,0.076,0.55
86-2,0.79,0.310,0.51,0.79,0.308,0.076,0.55
86-3,0.24,0.120,1.00,0.24,0.120,0.116,0.72
87-1,0.94,0.520,0.43,0.94,0.528,0.061,0.44
87-2,0.94,0.549,0.22,0.94,0.556,0.058,0.23
87-3,0.94,0.544,0.48,0.94,0.550,0.060,0.49
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.97,0.448,1.00,0.97,0.444,0.071,1.00
93-2,0.97,0.253,1.00,0.97,0.251,0.061,1.00
94-1,1.00,0.646,0.13,1.00,0.649,0.057,0.29
95-1,0.97,0.391,0.94,0.97,0.411,0.046,0.94
95-2,0.97,0.428,1.00,0.97,0.432,0.053,0.98
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.48,0.435,0.50,0.48,0.452,0.082,0.50
99-1,0.85,0.373,0.15,0.85,0.385,0.055,0.18
