ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.94,0.675,0.35,0.94,0.673,0.012,0.34
BLAST-S14,0.94,0.648,0.35,0.94,0.647,0.018,0.36
Naive-S11,1.00,0.653,0.22,1.00,0.653,0.005,0.22
Naive-S14,1.00,0.654,0.25,1.00,0.654,0.005,0.25
101-1,0.69,0.574,0.36,0.69,0.577,0.030,0.36
101-2,0.67,0.513,0.20,0.67,0.515,0.030,0.20
101-3,0.69,0.532,0.78,0.69,0.531,0.027,0.68
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.57,0.483,0.21,0.57,0.481,0.036,0.19
103-2,0.69,0.511,0.16,0.69,0.511,0.038,0.17
103-3,0.63,0.486,0.17,0.63,0.489,0.042,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.589,0.81,1.00,0.589,0.024,0.85
105-2,0.76,0.509,0.99,0.76,0.506,0.037,0.99
105-3,0.84,0.548,1.00,0.84,0.546,0.029,1.00
106-1,0.53,0.441,0.07,0.53,0.444,0.047,0.09
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.31,0.482,0.07,0.31,0.483,0.058,0.12
107-1,0.98,0.593,0.73,0.98,0.587,0.030,0.73
107-2,0.98,0.585,0.04,0.98,0.582,0.025,0.04
107-3,0.94,0.577,0.05,0.94,0.577,0.028,0.05
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.92,0.634,0.84,0.92,0.627,0.019,0.70
110-2,0.88,0.555,0.37,0.88,0.552,0.029,0.34
110-3,1.00,0.689,0.97,1.00,0.687,0.014,0.96
111-1,0.92,0.634,0.84,0.92,0.627,0.019,0.70
111-2,1.00,0.689,0.97,1.00,0.687,0.014,0.96
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.554,0.51,1.00,0.552,0.026,0.49
112-2,1.00,0.556,0.54,1.00,0.552,0.026,0.48
112-3,1.00,0.554,0.51,1.00,0.552,0.026,0.49
113-1,1.00,0.556,0.54,1.00,0.552,0.026,0.48
113-2,1.00,0.689,0.97,1.00,0.687,0.014,0.96
113-3,0.76,0.614,0.92,0.76,0.612,0.024,0.91
114-1,1.00,0.550,0.77,1.00,0.547,0.026,0.78
115-1,1.00,0.536,0.46,1.00,0.535,0.031,0.45
116-1,0.76,0.514,0.03,0.76,0.515,0.035,0.11
116-2,0.43,0.629,0.01,0.43,0.635,0.029,0.06
117-1,1.00,0.601,0.07,1.00,0.595,0.021,0.07
117-2,0.06,0.345,1.00,0.06,0.376,0.160,1.00
119-1,1.00,0.603,0.57,1.00,0.598,0.026,0.57
120-1,1.00,0.570,0.86,1.00,0.567,0.027,0.87
120-2,1.00,0.638,0.56,1.00,0.634,0.010,0.58
120-3,1.00,0.640,0.51,1.00,0.640,0.008,0.51
121-1,0.63,0.479,0.60,0.63,0.482,0.040,0.60
121-2,0.02,0.458,0.61,0.02,0.458,0.000,0.61
121-3,0.69,0.493,0.01,0.69,0.491,0.036,0.03
122-1,0.43,0.466,0.70,0.43,0.468,0.060,0.71
124-1,1.00,0.634,0.27,1.00,0.634,0.013,0.28
124-2,1.00,0.668,0.19,1.00,0.669,0.008,0.19
124-3,1.00,0.634,0.27,1.00,0.634,0.013,0.28
125-1,1.00,0.548,0.76,1.00,0.546,0.026,0.77
125-2,0.78,0.571,0.17,0.79,0.561,0.030,0.18
125-3,0.86,0.628,0.15,0.86,0.620,0.022,0.16
126-1,0.92,0.527,0.22,0.92,0.527,0.027,0.23
127-1,0.80,0.556,0.32,0.80,0.555,0.024,0.33
127-2,0.84,0.552,0.48,0.84,0.548,0.023,0.46
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.63,0.612,0.13,0.63,0.614,0.029,0.20
129-1,0.94,0.579,0.55,0.94,0.578,0.023,0.55
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.94,0.579,0.55,0.94,0.578,0.023,0.55
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.47,0.456,1.00,0.47,0.459,0.051,1.00
131-2,0.43,0.457,0.86,0.43,0.462,0.055,0.91
131-3,0.71,0.494,0.11,0.71,0.491,0.039,0.08
132-1,1.00,0.585,0.52,1.00,0.584,0.022,0.54
132-2,1.00,0.585,0.52,1.00,0.584,0.022,0.54
65-1,0.84,0.590,0.23,0.84,0.590,0.023,0.22
65-2,0.76,0.580,0.23,0.76,0.582,0.024,0.23
65-3,0.84,0.594,0.24,0.84,0.595,0.022,0.23
68-1,1.00,0.637,0.95,1.00,0.634,0.018,0.94
68-2,1.00,0.638,0.96,1.00,0.636,0.015,0.95
69-1,1.00,0.547,0.93,1.00,0.545,0.030,0.83
69-2,1.00,0.554,0.50,1.00,0.553,0.033,0.55
70-1,1.00,0.632,0.27,1.00,0.629,0.017,0.29
70-2,0.90,0.661,0.18,0.90,0.660,0.006,0.18
70-3,0.90,0.670,0.10,0.90,0.670,0.008,0.10
72-1,0.86,0.561,0.01,0.86,0.562,0.031,0.01
72-2,0.76,0.667,0.01,0.76,0.668,0.037,0.01
73-1,1.00,0.603,0.98,1.00,0.600,0.024,0.96
73-2,1.00,0.606,0.98,1.00,0.602,0.023,0.94
73-3,0.84,0.632,0.99,0.84,0.634,0.030,0.99
74-1,0.71,0.486,0.31,0.71,0.486,0.043,0.29
74-2,0.92,0.551,0.12,0.92,0.551,0.031,0.15
75-1,1.00,0.547,0.93,1.00,0.544,0.030,0.85
75-2,1.00,0.558,0.66,1.00,0.555,0.031,0.72
79-1,0.75,0.545,0.21,0.75,0.544,0.031,0.21
79-2,0.25,0.399,0.24,0.26,0.402,0.066,0.27
79-3,0.92,0.528,0.14,0.92,0.523,0.027,0.20
80-1,0.73,0.498,0.34,0.73,0.498,0.038,0.40
80-2,0.92,0.532,0.43,0.92,0.531,0.032,0.37
81-1,0.59,0.490,0.50,0.59,0.491,0.037,0.57
81-2,0.59,0.490,0.50,0.59,0.491,0.037,0.56
82-1,0.67,0.615,0.62,0.67,0.612,0.021,0.59
83-1,1.00,0.537,0.25,1.00,0.537,0.024,0.26
83-2,1.00,0.528,0.25,1.00,0.528,0.025,0.25
84-1,0.96,0.596,0.23,0.96,0.596,0.017,0.23
85-1,0.73,0.482,0.46,0.73,0.481,0.039,0.43
85-2,0.73,0.482,0.46,0.73,0.481,0.039,0.43
86-1,1.00,0.656,0.71,1.00,0.655,0.011,0.76
86-2,1.00,0.656,0.71,1.00,0.655,0.011,0.76
86-3,0.69,0.646,0.38,0.69,0.648,0.028,0.37
87-1,0.67,0.509,0.26,0.67,0.505,0.038,0.27
87-2,0.67,0.505,0.20,0.67,0.502,0.038,0.17
87-3,0.65,0.495,0.21,0.65,0.494,0.039,0.30
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.67,0.794,1.00,0.67,0.795,0.045,1.00
93-2,0.90,0.924,1.00,0.90,0.924,0.012,1.00
94-1,0.98,0.529,0.30,0.98,0.527,0.031,0.36
95-1,1.00,0.646,0.95,1.00,0.641,0.016,0.94
95-2,1.00,0.646,0.94,1.00,0.643,0.014,0.94
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.562,0.51,1.00,0.562,0.027,0.51
99-1,0.73,0.601,0.21,0.72,0.596,0.026,0.20
