ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
84-1,0.96,7.117,0.43,0.96,7.118,0.612,0.41
85-1,0.73,6.637,0.80,0.73,6.559,0.700,0.76
85-2,0.73,6.637,0.80,0.73,6.559,0.700,0.76
86-1,1.00,12.193,1.00,1.00,12.269,1.434,1.00
86-2,1.00,12.193,1.00,1.00,12.269,1.434,1.00
86-3,0.69,8.480,1.00,0.69,8.489,0.707,0.98
87-1,0.67,6.237,0.44,0.67,6.247,0.611,0.45
87-2,0.67,6.851,0.26,0.67,6.640,0.638,0.24
87-3,0.65,6.454,0.50,0.65,6.374,0.605,0.49
88-1,0.00,8.496,1.00,0.00,8.498,0.711,1.00
89-1,0.00,8.496,1.00,0.00,8.498,0.711,1.00
89-2,0.00,8.496,1.00,0.00,8.498,0.711,1.00
89-3,0.00,8.496,1.00,0.00,8.498,0.711,1.00
91-1,0.00,8.496,1.00,0.00,8.498,0.711,1.00
91-2,0.00,8.496,1.00,0.00,8.498,0.711,1.00
91-3,0.00,8.496,1.00,0.00,8.498,0.711,1.00
93-1,0.67,78.480,1.00,0.67,78.759,13.541,1.00
93-2,0.90,173.718,1.00,0.90,173.897,17.757,1.00
94-1,0.98,6.619,1.00,0.98,6.654,0.680,1.00
95-1,1.00,18.758,1.00,1.00,18.835,3.193,1.00
95-2,1.00,15.214,1.00,1.00,15.320,2.555,1.00
96-1,0.00,8.496,1.00,0.00,8.498,0.711,1.00
96-2,0.00,8.496,1.00,0.00,8.498,0.711,1.00
96-3,0.00,8.496,1.00,0.00,8.498,0.711,1.00
97-1,0.00,8.496,1.00,0.00,8.498,0.711,1.00
97-2,0.00,8.496,1.00,0.00,8.498,0.711,1.00
97-3,0.00,8.496,1.00,0.00,8.498,0.711,1.00
98-1,1.00,6.477,0.53,1.00,6.491,0.633,0.53
99-1,0.73,7.858,0.52,0.72,7.789,0.708,0.47
