ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.94,0.264,0.34,0.94,0.267,0.061,0.34
BLAST-S14,0.94,0.267,0.33,0.94,0.288,0.063,0.35
Naive-S11,1.00,0.305,0.31,1.00,0.298,0.030,0.31
Naive-S14,1.00,0.305,0.33,1.00,0.297,0.029,0.32
101-1,1.00,0.470,0.37,1.00,0.469,0.063,0.37
101-2,1.00,0.512,0.17,1.00,0.506,0.080,0.18
101-3,1.00,0.396,1.00,1.00,0.407,0.083,0.47
102-1,0.00,0.002,0.00,0.00,0.002,0.001,0.00
102-2,0.00,0.002,0.00,0.00,0.002,0.001,0.00
102-3,0.00,0.002,0.00,0.00,0.002,0.001,0.00
103-1,0.94,0.473,0.25,0.94,0.483,0.077,0.22
103-2,0.94,0.485,0.25,0.94,0.494,0.080,0.23
103-3,0.94,0.533,0.17,0.94,0.528,0.097,0.17
104-1,0.00,0.002,0.00,0.00,0.002,0.001,0.00
104-2,0.00,0.002,0.00,0.00,0.002,0.001,0.00
104-3,0.00,0.002,0.00,0.00,0.002,0.001,0.00
105-1,1.00,0.486,0.98,1.00,0.506,0.090,0.95
105-2,1.00,0.429,0.98,1.00,0.450,0.084,0.96
105-3,1.00,0.431,0.99,1.00,0.452,0.084,0.98
106-1,0.69,0.397,0.03,0.69,0.396,0.100,0.12
106-2,0.00,0.002,0.00,0.00,0.002,0.001,0.00
106-3,0.62,0.359,0.03,0.63,0.355,0.104,0.11
107-1,1.00,0.458,0.76,1.00,0.454,0.093,0.76
107-2,1.00,0.545,0.05,1.00,0.551,0.093,0.07
107-3,1.00,0.517,0.04,1.00,0.533,0.090,0.06
108-1,0.00,0.002,0.00,0.00,0.002,0.001,0.00
109-1,0.00,0.002,0.00,0.00,0.002,0.001,0.00
110-1,0.94,0.392,0.81,0.94,0.388,0.074,0.77
110-2,1.00,0.378,0.46,1.00,0.385,0.068,0.37
110-3,1.00,0.302,0.44,1.00,0.320,0.050,0.65
111-1,0.94,0.392,0.81,0.94,0.388,0.074,0.77
111-2,1.00,0.302,0.44,1.00,0.320,0.050,0.65
111-3,0.00,0.002,0.00,0.00,0.002,0.001,0.00
112-1,1.00,0.414,0.34,1.00,0.428,0.068,0.35
112-2,1.00,0.414,0.30,1.00,0.429,0.069,0.34
112-3,1.00,0.414,0.34,1.00,0.428,0.068,0.35
113-1,1.00,0.414,0.30,1.00,0.429,0.069,0.34
113-2,1.00,0.302,0.44,1.00,0.320,0.050,0.65
113-3,0.94,0.392,0.81,0.94,0.388,0.074,0.77
114-1,1.00,0.554,0.89,1.00,0.554,0.090,0.93
115-1,1.00,0.520,0.27,1.00,0.530,0.089,0.30
116-1,0.88,0.389,0.65,0.88,0.392,0.098,0.73
116-2,0.50,0.344,0.74,0.50,0.339,0.113,0.78
117-1,1.00,0.490,0.08,1.00,0.499,0.067,0.09
117-2,0.06,0.005,1.00,0.06,0.005,0.004,0.64
119-1,1.00,0.545,0.67,1.00,0.542,0.089,0.65
120-1,1.00,0.543,1.00,1.00,0.546,0.092,0.96
120-2,1.00,0.365,0.65,1.00,0.368,0.058,0.60
120-3,1.00,0.330,0.46,1.00,0.327,0.043,0.48
121-1,0.94,0.517,0.60,0.94,0.512,0.096,0.60
121-2,0.00,0.002,0.00,0.00,0.002,0.001,0.00
121-3,0.94,0.521,0.03,0.94,0.515,0.094,0.37
122-1,0.62,0.402,0.71,0.62,0.387,0.094,0.73
124-1,1.00,0.350,0.38,1.00,0.364,0.053,0.36
124-2,1.00,0.354,0.19,1.00,0.360,0.060,0.22
124-3,1.00,0.285,0.29,1.00,0.300,0.041,0.32
125-1,1.00,0.554,0.89,1.00,0.554,0.090,0.93
125-2,1.00,0.493,0.18,1.00,0.509,0.078,0.22
125-3,0.94,0.438,0.24,0.94,0.428,0.088,0.24
126-1,0.06,0.041,0.37,0.06,0.041,0.038,0.24
127-1,1.00,0.429,0.31,1.00,0.438,0.059,0.35
127-2,1.00,0.452,0.42,1.00,0.457,0.066,0.45
127-3,0.00,0.002,0.00,0.00,0.002,0.001,0.00
128-1,0.94,0.379,0.06,0.94,0.400,0.074,0.19
129-1,1.00,0.397,0.65,1.00,0.405,0.077,0.64
129-2,0.00,0.002,0.00,0.00,0.002,0.001,0.00
129-3,1.00,0.397,0.65,1.00,0.405,0.077,0.64
130-1,0.00,0.002,0.00,0.00,0.002,0.001,0.00
130-2,0.00,0.002,0.00,0.00,0.002,0.001,0.00
130-3,0.00,0.002,0.00,0.00,0.002,0.001,0.00
131-1,0.81,0.535,1.00,0.81,0.526,0.100,1.00
131-2,0.81,0.535,1.00,0.81,0.526,0.100,1.00
131-3,0.94,0.570,0.06,0.94,0.567,0.092,0.20
132-1,1.00,0.447,0.51,1.00,0.454,0.070,0.50
132-2,1.00,0.447,0.51,1.00,0.455,0.070,0.51
65-1,1.00,0.387,0.50,1.00,0.400,0.057,0.52
65-2,1.00,0.398,0.48,1.00,0.401,0.052,0.48
65-3,1.00,0.402,0.50,1.00,0.402,0.053,0.51
68-1,1.00,0.409,1.00,1.00,0.405,0.071,0.98
68-2,1.00,0.362,0.97,1.00,0.364,0.068,0.97
69-1,1.00,0.519,0.54,1.00,0.532,0.088,0.49
69-2,1.00,0.517,0.29,1.00,0.522,0.090,0.39
70-1,1.00,0.401,0.24,1.00,0.399,0.068,0.25
70-2,1.00,0.225,0.12,1.00,0.223,0.033,0.12
70-3,1.00,0.226,0.05,1.00,0.230,0.044,0.07
72-1,1.00,0.516,0.02,1.00,0.523,0.078,0.02
72-2,0.75,0.368,0.01,0.75,0.359,0.097,0.01
73-1,1.00,0.449,0.76,1.00,0.454,0.095,0.75
73-2,1.00,0.467,0.76,1.00,0.467,0.097,0.76
73-3,1.00,0.372,0.93,1.00,0.369,0.085,0.95
74-1,0.56,0.433,0.59,0.56,0.425,0.102,0.61
74-2,1.00,0.542,0.10,1.00,0.545,0.092,0.11
75-1,1.00,0.531,0.70,1.00,0.537,0.089,0.56
75-2,1.00,0.533,0.70,1.00,0.538,0.090,0.54
79-1,0.69,0.334,0.13,0.69,0.338,0.070,0.11
79-2,0.69,0.334,0.13,0.69,0.338,0.070,0.11
79-3,0.94,0.530,0.03,0.94,0.533,0.073,0.03
80-1,0.56,0.433,0.70,0.56,0.426,0.102,0.69
80-2,1.00,0.562,0.65,1.00,0.560,0.095,0.59
81-1,0.88,0.455,0.75,0.88,0.450,0.092,0.75
81-2,0.88,0.455,0.75,0.88,0.451,0.092,0.76
82-1,0.94,0.405,0.54,0.94,0.406,0.066,0.61
83-1,1.00,0.531,0.20,1.00,0.535,0.080,0.25
83-2,1.00,0.541,0.20,1.00,0.541,0.082,0.23
84-1,1.00,0.385,0.33,1.00,0.402,0.060,0.34
85-1,0.94,0.513,0.12,0.94,0.528,0.072,0.18
85-2,0.94,0.513,0.12,0.94,0.528,0.072,0.18
86-1,0.81,0.313,0.56,0.81,0.309,0.112,0.71
86-2,0.81,0.313,0.56,0.81,0.309,0.112,0.71
86-3,0.00,0.002,0.00,0.00,0.002,0.001,0.00
87-1,0.94,0.490,0.40,0.94,0.490,0.098,0.39
87-2,0.94,0.509,0.23,0.94,0.516,0.098,0.22
87-3,0.94,0.500,0.21,0.94,0.504,0.101,0.36
88-1,0.00,0.002,0.00,0.00,0.002,0.001,0.00
89-1,0.00,0.002,0.00,0.00,0.002,0.001,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.001,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.001,0.00
91-1,0.00,0.002,0.00,0.00,0.002,0.001,0.00
91-2,0.00,0.002,0.00,0.00,0.002,0.001,0.00
91-3,0.00,0.002,0.00,0.00,0.002,0.001,0.00
93-1,1.00,0.283,1.00,1.00,0.278,0.082,1.00
93-2,1.00,0.188,1.00,1.00,0.186,0.044,1.00
94-1,1.00,0.560,0.54,1.00,0.556,0.095,0.59
95-1,1.00,0.367,0.98,1.00,0.377,0.069,0.92
95-2,1.00,0.389,1.00,1.00,0.384,0.080,1.00
96-1,0.00,0.002,0.00,0.00,0.002,0.001,0.00
96-2,0.00,0.002,0.00,0.00,0.002,0.001,0.00
96-3,0.00,0.002,0.00,0.00,0.002,0.001,0.00
97-1,0.00,0.002,0.00,0.00,0.002,0.001,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.001,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.001,0.00
98-1,1.00,0.467,0.50,1.00,0.479,0.083,0.50
99-1,0.94,0.347,0.15,0.94,0.343,0.075,0.15
