ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.327,0.42,1.00,0.332,0.033,0.40
BLAST-S14,0.85,0.290,0.42,0.85,0.305,0.038,0.37
Naive-S11,1.00,0.411,0.11,1.00,0.411,0.033,0.11
Naive-S14,1.00,0.411,0.17,1.00,0.411,0.033,0.17
101-1,0.88,0.410,0.12,0.88,0.408,0.036,0.18
101-2,0.60,0.480,0.10,0.60,0.477,0.053,0.10
101-3,0.88,0.419,0.05,0.88,0.422,0.038,0.07
102-1,0.99,0.425,0.36,0.99,0.429,0.032,0.36
102-2,0.82,0.455,0.40,0.82,0.462,0.032,0.41
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.43,0.541,0.17,0.43,0.541,0.061,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.99,0.352,0.89,0.99,0.364,0.036,0.80
105-2,0.87,0.420,0.99,0.87,0.425,0.042,0.98
105-3,0.93,0.375,0.99,0.92,0.381,0.041,0.99
106-1,0.54,0.377,0.11,0.54,0.379,0.050,0.23
106-2,0.28,0.217,0.85,0.28,0.221,0.058,0.86
106-3,0.12,0.306,0.21,0.12,0.318,0.103,0.24
107-1,1.00,0.375,0.79,1.00,0.378,0.040,0.78
107-2,1.00,0.351,0.03,1.00,0.358,0.038,0.04
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.88,0.395,0.29,0.88,0.407,0.034,0.52
110-2,0.85,0.421,0.29,0.85,0.428,0.034,0.33
110-3,1.00,0.179,0.23,1.00,0.186,0.033,0.36
