ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,5.719,0.53,1.00,5.688,0.242,0.61
BLAST-S14,0.85,6.051,0.53,0.85,5.968,0.292,0.61
Naive-S11,1.00,4.651,0.11,1.00,4.654,0.279,0.11
Naive-S14,1.00,4.651,0.17,1.00,4.653,0.279,0.17
101-1,0.88,5.958,0.52,0.88,5.920,0.255,0.50
101-2,0.60,5.089,0.20,0.60,5.026,0.417,0.22
101-3,0.88,5.283,0.89,0.88,5.247,0.282,0.93
102-1,0.99,5.467,0.78,0.99,5.429,0.245,0.79
102-2,0.82,5.869,0.79,0.82,5.738,0.319,0.84
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.43,5.571,0.33,0.43,5.491,0.549,0.34
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.99,5.423,0.95,0.99,5.394,0.271,0.95
105-2,0.87,8.632,1.00,0.87,8.697,1.530,1.00
105-3,0.93,10.288,1.00,0.92,10.356,1.822,1.00
106-1,0.54,5.386,0.91,0.54,5.398,0.357,0.92
106-2,0.28,5.942,1.00,0.28,5.980,0.384,0.97
106-3,0.12,5.839,0.51,0.12,5.821,0.513,0.65
107-1,1.00,9.425,1.00,1.00,9.497,1.581,0.94
107-2,1.00,5.520,0.12,1.00,5.453,0.258,0.11
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.88,5.770,1.00,0.88,5.783,0.473,0.97
110-2,0.85,5.240,0.90,0.85,5.217,0.322,0.86
110-3,1.00,10.781,1.00,1.00,10.782,0.559,1.00
111-1,0.91,5.749,0.90,0.91,5.756,0.450,0.93
111-2,0.99,10.330,1.00,0.99,10.331,0.588,1.00
111-3,0.06,6.677,0.84,0.06,6.706,1.603,0.90
112-1,1.00,5.313,0.80,1.00,5.318,0.269,0.80
112-2,1.00,5.357,0.79,1.00,5.344,0.271,0.80
112-3,1.00,5.642,0.80,1.00,5.620,0.235,0.78
113-1,1.00,5.668,0.79,1.00,5.624,0.242,0.77
113-2,0.93,11.385,1.00,0.93,11.386,0.491,1.00
113-3,0.88,5.996,0.89,0.88,6.000,0.365,0.89
114-1,1.00,5.079,1.00,1.00,5.056,0.345,0.98
115-1,1.00,4.849,0.67,1.00,4.855,0.301,0.67
116-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
116-2,0.40,4.369,0.69,0.40,4.346,0.490,0.71
117-1,1.00,4.521,0.13,1.00,4.513,0.275,0.14
117-2,0.21,6.795,1.00,0.21,6.858,0.904,1.00
119-1,0.93,5.160,0.87,0.93,5.074,0.345,0.87
120-1,1.00,5.109,1.00,1.00,5.138,0.383,1.00
120-2,1.00,5.608,0.75,1.00,5.559,0.243,0.76
120-3,0.76,5.116,0.56,0.76,5.101,0.325,0.60
121-1,0.30,6.008,1.00,0.30,5.845,0.456,0.89
121-2,0.07,6.089,1.00,0.07,5.478,1.809,0.94
121-3,0.67,5.498,0.81,0.67,5.354,0.349,0.48
122-1,0.57,5.509,1.00,0.57,5.525,0.509,0.97
124-1,1.00,5.907,0.38,1.00,5.873,0.237,0.42
124-2,1.00,5.539,0.28,1.00,5.545,0.299,0.28
124-3,1.00,5.828,0.42,1.00,5.800,0.217,0.42
125-1,0.85,5.121,1.00,0.85,5.130,0.427,0.99
125-2,0.78,5.432,0.93,0.78,5.406,0.308,0.90
125-3,0.94,5.641,0.73,0.94,5.597,0.298,0.72
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.73,5.142,0.70,0.73,5.030,0.323,0.67
127-2,0.73,5.232,0.17,0.73,4.981,0.365,0.23
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.67,10.774,1.00,0.67,10.918,3.418,0.99
129-1,0.96,5.366,0.54,0.96,5.343,0.307,0.53
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.96,5.366,0.54,0.96,5.343,0.307,0.53
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.36,6.373,1.00,0.36,6.373,0.952,0.96
131-2,0.45,5.630,1.00,0.45,5.623,0.876,0.79
131-3,0.97,5.802,0.56,0.97,5.805,0.196,0.62
132-1,1.00,5.168,0.76,1.00,5.062,0.321,0.75
132-2,1.00,5.334,0.72,1.00,5.229,0.323,0.71
65-1,1.00,6.076,0.79,1.00,6.065,0.160,0.80
65-2,1.00,6.064,0.72,1.00,6.053,0.159,0.72
65-3,1.00,6.071,0.74,1.00,6.058,0.159,0.76
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,5.003,0.87,1.00,4.981,0.323,0.89
69-2,1.00,5.235,0.98,1.00,5.216,0.297,0.97
70-1,1.00,5.329,0.16,1.00,5.263,0.294,0.23
70-2,1.00,5.442,0.17,1.00,5.432,0.237,0.17
70-3,1.00,5.709,0.21,1.00,5.699,0.184,0.21
72-1,1.00,5.559,0.56,1.00,5.474,0.219,0.49
72-2,0.97,5.550,0.01,0.97,5.565,0.239,0.01
