ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,5.719,0.53,1.00,5.688,0.242,0.61
BLAST-S14,0.85,5.976,0.53,0.85,5.932,0.259,0.59
Naive-S11,1.00,4.651,0.11,1.00,4.654,0.279,0.11
Naive-S14,1.00,4.651,0.17,1.00,4.653,0.279,0.17
101-1,0.88,5.889,0.52,0.88,5.845,0.231,0.50
101-2,0.60,5.248,0.10,0.60,5.197,0.284,0.15
101-3,0.88,5.237,0.89,0.88,5.219,0.250,0.90
102-1,0.99,5.466,0.78,0.99,5.429,0.241,0.79
102-2,0.82,5.663,0.79,0.82,5.610,0.281,0.81
102-3,0.00,6.218,1.00,0.00,6.219,0.184,1.00
103-1,0.00,6.218,1.00,0.00,6.219,0.184,1.00
103-2,0.00,6.218,1.00,0.00,6.219,0.184,1.00
103-3,0.43,5.153,0.17,0.43,5.179,0.292,0.18
104-1,0.00,6.218,1.00,0.00,6.219,0.184,1.00
104-2,0.00,6.218,1.00,0.00,6.219,0.184,1.00
104-3,0.00,6.218,1.00,0.00,6.219,0.184,1.00
105-1,0.99,5.399,0.95,0.99,5.373,0.269,0.95
105-2,0.87,7.900,1.00,0.87,7.968,1.258,1.00
105-3,0.93,9.679,1.00,0.92,9.744,1.668,1.00
106-1,0.54,5.645,0.88,0.54,5.639,0.236,0.84
106-2,0.28,5.989,0.88,0.28,5.986,0.193,0.88
106-3,0.12,5.991,0.16,0.12,5.992,0.200,0.21
107-1,1.00,9.425,1.00,1.00,9.497,1.581,0.94
107-2,1.00,5.520,0.12,1.00,5.453,0.258,0.11
107-3,0.00,6.218,1.00,0.00,6.219,0.184,1.00
108-1,0.00,6.218,1.00,0.00,6.219,0.184,1.00
109-1,0.00,6.218,1.00,0.00,6.219,0.184,1.00
110-1,0.88,5.754,1.00,0.88,5.752,0.393,0.97
110-2,0.85,5.369,0.90,0.85,5.327,0.282,0.82
110-3,1.00,10.781,1.00,1.00,10.782,0.559,1.00
111-1,0.91,5.736,0.89,0.91,5.749,0.392,0.93
111-2,0.99,10.236,1.00,0.99,10.238,0.585,1.00
111-3,0.06,6.164,0.34,0.06,6.166,0.196,0.65
