ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
93-1,1.00,0.171,1.00,1.00,0.170,0.033,1.00
93-2,1.00,0.103,1.00,1.00,0.103,0.014,1.00
94-1,1.00,0.436,1.00,1.00,0.436,0.050,0.90
95-1,1.00,0.309,0.78,1.00,0.319,0.043,0.84
95-2,1.00,0.321,1.00,1.00,0.339,0.043,0.86
96-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
99-1,0.90,0.265,0.26,0.90,0.276,0.041,0.21
