ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.96,0.246,0.44,0.96,0.256,0.042,0.41
BLAST-S14,1.00,0.262,0.43,1.00,0.269,0.036,0.41
Naive-S11,1.00,0.300,0.31,1.00,0.299,0.017,0.31
Naive-S14,1.00,0.300,0.33,1.00,0.299,0.017,0.33
101-1,0.96,0.402,0.36,0.96,0.402,0.038,0.35
101-2,0.96,0.412,0.25,0.96,0.413,0.036,0.30
101-3,0.96,0.418,0.57,0.96,0.423,0.040,0.69
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.80,0.415,0.20,0.80,0.421,0.050,0.26
103-2,0.98,0.445,0.67,0.98,0.451,0.047,0.46
103-3,0.90,0.442,0.17,0.90,0.440,0.053,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.393,0.62,1.00,0.396,0.041,0.70
105-2,1.00,0.389,0.95,1.00,0.394,0.038,0.96
105-3,1.00,0.370,0.98,1.00,0.379,0.039,0.96
106-1,0.70,0.489,0.12,0.70,0.488,0.055,0.17
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.48,0.487,0.12,0.48,0.489,0.069,0.18
107-1,1.00,0.374,0.67,1.00,0.379,0.040,0.70
107-2,1.00,0.358,0.04,1.00,0.358,0.045,0.04
107-3,1.00,0.349,0.04,1.00,0.349,0.045,0.04
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.96,0.356,0.85,0.96,0.364,0.039,0.75
110-2,1.00,0.350,0.53,1.00,0.356,0.041,0.55
110-3,1.00,0.245,0.96,1.00,0.248,0.028,0.88
111-1,0.96,0.356,0.85,0.96,0.364,0.039,0.75
111-2,1.00,0.245,0.96,1.00,0.248,0.028,0.88
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.369,0.51,1.00,0.376,0.039,0.59
112-2,1.00,0.369,0.50,1.00,0.377,0.039,0.59
112-3,1.00,0.359,0.51,1.00,0.361,0.036,0.48
113-1,1.00,0.360,0.50,1.00,0.361,0.036,0.48
113-2,0.92,0.200,0.59,0.92,0.207,0.024,0.72
113-3,0.82,0.313,0.84,0.82,0.321,0.036,0.81
114-1,1.00,0.476,0.99,1.00,0.482,0.049,0.93
115-1,1.00,0.454,0.25,1.00,0.453,0.045,0.28
116-1,0.92,0.392,0.30,0.92,0.392,0.050,0.41
116-2,0.52,0.409,0.70,0.52,0.410,0.068,0.75
117-1,1.00,0.447,0.10,1.00,0.449,0.038,0.10
117-2,0.36,0.385,1.00,0.36,0.380,0.076,1.00
119-1,1.00,0.420,0.54,1.00,0.420,0.038,0.52
120-1,1.00,0.470,0.99,1.00,0.470,0.047,0.98
120-2,1.00,0.276,0.49,1.00,0.281,0.025,0.52
120-3,0.98,0.284,0.51,0.98,0.286,0.025,0.50
121-1,0.86,0.442,0.60,0.86,0.440,0.048,0.60
121-2,0.08,0.432,0.61,0.08,0.430,0.120,0.65
121-3,0.98,0.444,0.01,0.98,0.450,0.045,0.32
122-1,0.88,0.415,0.69,0.88,0.418,0.050,0.75
124-1,1.00,0.301,0.23,1.00,0.309,0.029,0.21
124-2,1.00,0.288,0.18,1.00,0.293,0.029,0.16
124-3,1.00,0.307,0.22,1.00,0.314,0.030,0.20
125-1,1.00,0.476,0.89,1.00,0.483,0.049,0.93
125-2,1.00,0.427,0.16,1.00,0.433,0.043,0.15
125-3,1.00,0.349,0.18,1.00,0.350,0.041,0.20
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.96,0.429,0.42,0.96,0.434,0.043,0.40
127-2,0.94,0.375,0.56,0.94,0.382,0.037,0.49
127-3,0.22,0.232,0.39,0.22,0.245,0.042,0.40
128-1,0.80,0.275,0.13,0.80,0.281,0.043,0.13
129-1,0.92,0.325,0.57,0.92,0.336,0.035,0.58
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.92,0.325,0.57,0.92,0.336,0.035,0.58
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.88,0.437,0.07,0.88,0.438,0.055,0.12
131-2,0.88,0.467,0.09,0.88,0.466,0.052,0.21
131-3,0.94,0.423,0.05,0.94,0.430,0.048,0.11
132-1,1.00,0.367,0.60,1.00,0.373,0.038,0.68
132-2,1.00,0.329,0.60,1.00,0.333,0.034,0.62
65-1,0.98,0.334,0.08,0.98,0.344,0.032,0.12
65-2,0.80,0.348,0.22,0.80,0.351,0.037,0.22
65-3,0.98,0.320,0.05,0.98,0.344,0.032,0.14
68-1,1.00,0.358,0.77,1.00,0.365,0.039,0.82
68-2,1.00,0.353,0.87,1.00,0.367,0.041,0.86
69-1,1.00,0.416,0.12,1.00,0.424,0.042,0.33
69-2,1.00,0.428,0.18,1.00,0.438,0.045,0.32
70-1,1.00,0.370,0.33,1.00,0.376,0.036,0.33
70-2,0.98,0.212,0.12,0.98,0.214,0.014,0.11
70-3,0.98,0.203,0.10,0.98,0.203,0.016,0.10
72-1,1.00,0.419,0.01,1.00,0.419,0.044,0.03
72-2,0.98,0.317,0.01,0.98,0.314,0.042,0.01
73-1,1.00,0.340,0.99,1.00,0.348,0.042,0.97
73-2,1.00,0.340,0.99,1.00,0.348,0.042,0.97
73-3,1.00,0.417,0.97,1.00,0.415,0.044,0.97
74-1,0.76,0.415,0.05,0.76,0.415,0.053,0.15
74-2,1.00,0.395,0.13,1.00,0.399,0.043,0.17
75-1,1.00,0.442,0.70,1.00,0.444,0.044,0.52
75-2,1.00,0.445,0.70,1.00,0.448,0.045,0.59
79-1,0.80,0.402,0.17,0.80,0.404,0.039,0.20
79-2,0.60,0.466,0.17,0.60,0.467,0.045,0.21
79-3,1.00,0.428,0.02,1.00,0.433,0.039,0.10
80-1,0.82,0.444,0.07,0.82,0.447,0.052,0.14
80-2,1.00,0.416,0.20,1.00,0.419,0.043,0.33
81-1,0.96,0.402,0.49,0.96,0.407,0.047,0.59
81-2,0.96,0.402,0.49,0.96,0.407,0.047,0.59
82-1,0.84,0.332,0.57,0.84,0.339,0.036,0.62
83-1,1.00,0.430,0.53,1.00,0.431,0.035,0.52
83-2,1.00,0.471,0.34,1.00,0.477,0.042,0.30
84-1,0.86,0.393,0.17,0.86,0.396,0.036,0.18
85-1,0.92,0.380,0.23,0.92,0.386,0.039,0.25
85-2,0.92,0.380,0.23,0.92,0.386,0.039,0.25
86-1,1.00,0.270,0.71,1.00,0.272,0.031,0.76
86-2,1.00,0.270,0.71,1.00,0.272,0.031,0.76
86-3,0.92,0.231,0.36,0.92,0.233,0.039,0.37
87-1,1.00,0.441,0.22,1.00,0.441,0.042,0.26
87-2,1.00,0.446,0.22,1.00,0.455,0.044,0.20
87-3,1.00,0.427,0.25,1.00,0.428,0.044,0.32
