ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.88,0.244,0.44,0.87,0.266,0.079,0.40
BLAST-S14,0.88,0.462,0.41,0.87,0.480,0.115,0.46
Naive-S11,1.00,0.291,0.31,1.00,0.292,0.033,0.26
Naive-S14,1.00,0.291,0.33,1.00,0.297,0.028,0.25
101-1,1.00,0.525,0.36,1.00,0.520,0.053,0.36
101-2,1.00,0.615,0.30,1.00,0.618,0.042,0.29
101-3,1.00,0.446,0.89,1.00,0.441,0.040,0.71
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.69,0.537,0.22,0.69,0.539,0.072,0.25
103-2,1.00,0.689,0.11,1.00,0.700,0.062,0.15
103-3,0.62,0.673,0.17,0.62,0.666,0.100,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.741,0.95,1.00,0.742,0.062,0.94
105-2,1.00,0.717,0.97,1.00,0.715,0.062,0.97
105-3,1.00,0.739,1.00,1.00,0.736,0.063,1.00
106-1,0.44,0.665,0.15,0.44,0.658,0.115,0.20
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.44,0.665,0.15,0.44,0.658,0.115,0.20
107-1,1.00,0.695,1.00,1.00,0.699,0.069,0.88
107-2,1.00,0.631,0.03,1.00,0.644,0.072,0.06
107-3,1.00,0.551,0.03,1.00,0.561,0.062,0.03
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.94,0.474,0.90,0.94,0.493,0.080,0.73
110-2,1.00,0.506,0.64,1.00,0.519,0.063,0.59
110-3,1.00,0.613,1.00,1.00,0.611,0.088,0.95
111-1,0.94,0.474,0.90,0.94,0.493,0.080,0.73
111-2,1.00,0.613,1.00,1.00,0.611,0.088,0.95
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.572,0.63,1.00,0.580,0.060,0.54
112-2,1.00,0.567,0.62,1.00,0.571,0.060,0.56
112-3,1.00,0.540,0.32,1.00,0.551,0.056,0.37
113-1,1.00,0.527,0.30,1.00,0.540,0.055,0.37
113-2,1.00,0.583,0.75,1.00,0.584,0.087,0.74
113-3,0.88,0.443,0.46,0.87,0.450,0.088,0.58
114-1,1.00,0.776,0.98,1.00,0.773,0.064,0.97
115-1,1.00,0.732,0.57,1.00,0.739,0.058,0.52
116-1,1.00,0.698,0.56,1.00,0.694,0.072,0.61
116-2,0.69,0.630,0.68,0.69,0.622,0.085,0.73
117-1,1.00,0.733,0.11,1.00,0.735,0.055,0.11
117-2,0.25,0.472,1.00,0.25,0.459,0.184,1.00
119-1,1.00,0.724,0.52,1.00,0.723,0.061,0.57
120-1,1.00,0.776,0.99,1.00,0.773,0.064,0.99
120-2,1.00,0.318,0.59,1.00,0.326,0.041,0.56
120-3,1.00,0.287,0.49,1.00,0.288,0.038,0.51
121-1,0.88,0.800,0.60,0.87,0.798,0.062,0.60
121-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
121-3,1.00,0.759,0.02,1.00,0.758,0.063,0.06
122-1,0.69,0.697,0.69,0.69,0.691,0.087,0.70
124-1,1.00,0.424,0.16,1.00,0.432,0.035,0.15
124-2,1.00,0.359,0.13,1.00,0.362,0.031,0.15
124-3,1.00,0.404,0.16,1.00,0.403,0.034,0.16
125-1,1.00,0.776,0.98,1.00,0.773,0.064,0.97
125-2,1.00,0.740,0.22,1.00,0.740,0.069,0.23
125-3,0.88,0.636,0.33,0.87,0.632,0.089,0.32
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,1.00,0.676,0.42,1.00,0.684,0.065,0.41
127-2,1.00,0.571,0.48,1.00,0.575,0.076,0.45
127-3,0.12,0.313,0.40,0.12,0.351,0.030,0.41
128-1,0.75,0.523,0.05,0.75,0.517,0.091,0.06
129-1,0.88,0.386,0.56,0.87,0.394,0.085,0.53
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.88,0.386,0.56,0.87,0.394,0.085,0.53
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.69,0.691,0.10,0.69,0.688,0.094,0.20
131-2,0.94,0.723,0.05,0.94,0.722,0.074,0.09
131-3,0.94,0.630,0.02,0.94,0.644,0.072,0.08
132-1,1.00,0.562,0.60,1.00,0.572,0.061,0.60
132-2,1.00,0.550,0.57,1.00,0.565,0.063,0.54
65-1,0.94,0.436,0.11,0.94,0.445,0.048,0.14
65-2,0.88,0.440,0.11,0.88,0.442,0.055,0.14
65-3,0.94,0.428,0.14,0.94,0.435,0.050,0.15
68-1,1.00,0.574,0.99,1.00,0.594,0.043,0.93
68-2,1.00,0.602,0.99,1.00,0.616,0.054,0.95
69-1,1.00,0.641,0.59,1.00,0.650,0.056,0.58
69-2,1.00,0.546,0.57,1.00,0.554,0.061,0.60
70-1,1.00,0.375,0.34,1.00,0.383,0.045,0.33
70-2,1.00,0.235,0.10,1.00,0.234,0.013,0.10
70-3,1.00,0.259,0.05,1.00,0.264,0.015,0.06
72-1,1.00,0.706,0.09,1.00,0.701,0.074,0.09
72-2,1.00,0.289,0.01,1.00,0.284,0.072,0.01
73-1,1.00,0.566,1.00,1.00,0.576,0.072,0.99
73-2,1.00,0.566,1.00,1.00,0.576,0.072,0.99
73-3,0.94,0.629,0.91,0.94,0.624,0.075,0.93
74-1,0.44,0.850,0.45,0.44,0.845,0.073,0.48
74-2,1.00,0.653,0.30,1.00,0.665,0.073,0.27
75-1,1.00,0.705,0.59,1.00,0.711,0.050,0.64
75-2,1.00,0.672,0.57,1.00,0.680,0.049,0.63
79-1,0.62,0.464,0.13,0.63,0.465,0.090,0.15
79-2,0.38,0.602,0.17,0.38,0.598,0.121,0.21
79-3,0.94,0.720,0.40,0.94,0.721,0.067,0.29
80-1,0.44,0.850,0.48,0.44,0.844,0.073,0.57
80-2,1.00,0.761,0.49,1.00,0.760,0.064,0.55
81-1,0.94,0.701,0.07,0.94,0.699,0.057,0.25
81-2,0.94,0.701,0.07,0.94,0.699,0.057,0.25
82-1,0.81,0.504,0.67,0.81,0.503,0.104,0.67
83-1,1.00,0.597,0.34,1.00,0.603,0.052,0.39
83-2,1.00,0.717,0.27,1.00,0.718,0.050,0.28
84-1,0.75,0.514,0.07,0.75,0.516,0.027,0.09
85-1,0.94,0.630,0.28,0.94,0.638,0.071,0.38
85-2,0.94,0.630,0.28,0.94,0.638,0.071,0.38
86-1,0.75,0.252,0.30,0.75,0.252,0.102,0.43
86-2,0.75,0.252,0.30,0.75,0.252,0.102,0.43
86-3,0.50,0.112,1.00,0.50,0.115,0.106,0.73
87-1,1.00,0.655,0.46,1.00,0.658,0.068,0.46
87-2,1.00,0.637,0.22,1.00,0.652,0.064,0.22
87-3,1.00,0.646,0.61,1.00,0.652,0.072,0.61
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,1.00,0.665,1.00,1.00,0.658,0.076,1.00
93-2,1.00,0.452,1.00,1.00,0.446,0.079,1.00
94-1,1.00,0.769,0.13,1.00,0.771,0.061,0.26
95-1,1.00,0.568,1.00,1.00,0.586,0.044,0.94
95-2,1.00,0.598,0.97,1.00,0.611,0.054,0.94
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
99-1,0.81,0.504,0.20,0.81,0.521,0.080,0.20
