ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.97,0.677,0.43,0.97,0.674,0.012,0.44
BLAST-S14,1.00,0.661,0.48,1.00,0.662,0.020,0.47
Naive-S11,1.00,0.659,0.22,1.00,0.659,0.003,0.23
Naive-S14,1.00,0.660,0.25,1.00,0.658,0.003,0.24
101-1,0.90,0.679,0.36,0.90,0.681,0.010,0.36
101-2,0.85,0.668,0.18,0.85,0.666,0.013,0.21
101-3,0.90,0.658,0.95,0.90,0.660,0.016,0.86
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.72,0.651,0.17,0.72,0.653,0.019,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.670,0.95,1.00,0.669,0.010,0.95
105-2,0.97,0.677,1.00,0.97,0.679,0.009,1.00
105-3,0.97,0.675,1.00,0.97,0.679,0.012,1.00
106-1,0.67,0.655,0.10,0.67,0.658,0.021,0.12
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.49,0.667,0.10,0.49,0.669,0.020,0.14
107-1,1.00,0.680,0.78,1.00,0.680,0.016,0.80
107-2,1.00,0.671,0.05,1.00,0.672,0.010,0.05
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.697,1.00,1.00,0.698,0.015,0.99
110-2,0.95,0.658,0.62,0.95,0.657,0.015,0.62
110-3,1.00,0.689,0.40,1.00,0.690,0.006,0.41
111-1,1.00,0.691,1.00,1.00,0.692,0.014,0.99
111-2,1.00,0.689,0.38,1.00,0.690,0.006,0.39
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.667,0.70,1.00,0.665,0.013,0.77
112-2,1.00,0.668,0.70,1.00,0.665,0.013,0.77
112-3,1.00,0.646,0.61,1.00,0.647,0.019,0.61
113-1,1.00,0.649,0.63,1.00,0.648,0.018,0.61
113-2,0.56,0.721,1.00,0.56,0.722,0.021,1.00
113-3,0.97,0.673,0.97,0.97,0.674,0.019,0.97
114-1,1.00,0.684,1.00,1.00,0.687,0.013,1.00
115-1,1.00,0.656,0.38,1.00,0.654,0.015,0.36
