ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
95-1,0.96,0.654,0.99,0.96,0.656,0.018,0.96
95-2,0.96,0.663,0.99,0.96,0.664,0.016,0.95
96-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
99-1,1.00,0.583,0.16,1.00,0.581,0.034,0.17
