ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.97,0.155,0.36,0.97,0.182,0.038,0.43
BLAST-S14,1.00,0.181,0.48,1.00,0.200,0.045,0.50
Naive-S11,1.00,0.184,0.34,1.00,0.182,0.018,0.34
Naive-S14,1.00,0.177,0.37,1.00,0.176,0.019,0.36
101-1,0.90,0.165,0.36,0.90,0.165,0.039,0.34
101-2,0.85,0.163,0.10,0.85,0.166,0.039,0.16
101-3,0.90,0.168,0.33,0.90,0.171,0.041,0.34
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.72,0.177,0.17,0.72,0.171,0.050,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.137,0.96,1.00,0.142,0.035,0.95
105-2,0.97,0.126,0.97,0.97,0.130,0.027,0.97
105-3,0.97,0.134,1.00,0.97,0.136,0.032,0.98
106-1,0.67,0.179,0.34,0.67,0.175,0.060,0.39
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.49,0.172,0.46,0.49,0.159,0.073,0.47
107-1,1.00,0.135,1.00,1.00,0.140,0.048,0.86
107-2,1.00,0.113,0.03,1.00,0.115,0.027,0.05
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.089,0.97,1.00,0.095,0.024,0.81
110-2,0.95,0.174,0.68,0.95,0.173,0.043,0.69
110-3,1.00,0.122,0.36,1.00,0.127,0.030,0.34
111-1,1.00,0.089,0.97,1.00,0.096,0.024,0.81
111-2,1.00,0.126,0.36,1.00,0.128,0.031,0.33
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.159,0.70,1.00,0.161,0.037,0.66
112-2,1.00,0.162,0.64,1.00,0.162,0.038,0.66
112-3,1.00,0.166,0.70,1.00,0.168,0.041,0.65
113-1,1.00,0.166,0.64,1.00,0.170,0.041,0.65
113-2,0.56,0.123,0.42,0.56,0.127,0.040,0.34
113-3,0.97,0.115,0.94,0.97,0.122,0.038,0.85
114-1,1.00,0.130,0.72,1.00,0.134,0.037,0.76
115-1,1.00,0.168,0.44,1.00,0.172,0.040,0.41
116-1,0.74,0.132,0.68,0.74,0.131,0.041,0.62
116-2,0.10,0.195,1.00,0.10,0.142,0.105,0.66
117-1,1.00,0.177,0.12,1.00,0.181,0.030,0.13
117-2,0.38,0.098,1.00,0.38,0.093,0.072,0.99
119-1,0.97,0.199,0.71,0.97,0.206,0.041,0.75
120-1,1.00,0.135,0.76,1.00,0.137,0.038,0.80
120-2,1.00,0.155,0.55,1.00,0.157,0.032,0.53
120-3,1.00,0.155,0.53,1.00,0.157,0.032,0.52
121-1,0.67,0.113,0.60,0.67,0.108,0.045,0.60
121-2,0.13,0.250,0.85,0.13,0.235,0.071,0.86
121-3,0.87,0.153,0.20,0.87,0.157,0.044,0.20
122-1,0.95,0.167,0.91,0.95,0.172,0.046,0.88
124-1,1.00,0.192,0.25,1.00,0.192,0.030,0.27
124-2,1.00,0.179,0.25,1.00,0.179,0.018,0.24
124-3,1.00,0.193,0.25,1.00,0.194,0.029,0.27
125-1,1.00,0.130,0.72,1.00,0.133,0.037,0.77
125-2,1.00,0.194,0.25,1.00,0.189,0.049,0.26
125-3,0.95,0.083,0.34,0.95,0.087,0.026,0.36
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.97,0.219,0.50,0.97,0.227,0.042,0.50
127-2,0.87,0.178,0.43,0.87,0.188,0.043,0.53
127-3,0.31,0.074,0.48,0.31,0.092,0.019,0.40
128-1,0.85,0.132,0.29,0.85,0.132,0.028,0.36
129-1,0.87,0.214,0.55,0.87,0.228,0.040,0.62
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.87,0.214,0.55,0.87,0.228,0.040,0.62
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.87,0.181,0.12,0.87,0.179,0.051,0.14
131-2,0.85,0.162,0.06,0.85,0.160,0.043,0.09
131-3,1.00,0.128,0.09,1.00,0.132,0.036,0.09
132-1,1.00,0.150,0.64,1.00,0.151,0.033,0.64
132-2,1.00,0.163,0.63,1.00,0.168,0.039,0.65
65-1,1.00,0.160,0.36,1.00,0.159,0.029,0.37
65-2,1.00,0.166,0.34,1.00,0.164,0.028,0.34
65-3,1.00,0.160,0.36,1.00,0.159,0.028,0.36
68-1,1.00,0.138,0.99,1.00,0.137,0.041,0.97
68-2,1.00,0.124,0.90,1.00,0.134,0.040,0.93
69-1,1.00,0.136,0.62,1.00,0.141,0.037,0.51
69-2,1.00,0.163,0.16,1.00,0.166,0.038,0.23
70-1,1.00,0.166,0.26,1.00,0.174,0.036,0.28
70-2,1.00,0.132,0.22,1.00,0.139,0.012,0.21
70-3,1.00,0.146,0.10,1.00,0.157,0.024,0.10
72-1,0.92,0.156,0.48,0.92,0.164,0.041,0.33
