ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.97,4.696,0.90,0.97,4.692,0.168,0.88
BLAST-S14,0.98,4.695,0.91,0.98,4.692,0.168,0.89
Naive-S11,1.00,4.239,0.32,1.00,4.239,0.159,0.32
Naive-S14,1.00,4.275,0.48,1.00,4.275,0.161,0.48
101-1,0.84,4.636,0.44,0.84,4.633,0.164,0.44
101-2,0.19,4.558,0.10,0.19,4.553,0.161,0.14
101-3,0.84,4.225,0.60,0.84,4.215,0.148,0.64
102-1,0.00,4.721,1.00,0.00,4.721,0.168,1.00
102-2,0.00,4.721,1.00,0.00,4.721,0.168,1.00
102-3,0.00,4.721,1.00,0.00,4.721,0.168,1.00
103-1,0.02,4.662,0.03,0.02,4.662,0.168,0.07
103-2,0.02,4.635,0.02,0.02,4.635,0.168,0.03
103-3,0.47,4.195,0.17,0.47,4.194,0.151,0.20
104-1,0.00,4.721,1.00,0.00,4.721,0.168,1.00
104-2,0.00,4.721,1.00,0.00,4.721,0.168,1.00
104-3,0.00,4.721,1.00,0.00,4.721,0.168,1.00
105-1,0.98,4.522,0.95,0.98,4.510,0.162,0.94
105-2,0.96,8.519,1.00,0.96,8.533,0.861,1.00
105-3,0.96,12.903,1.00,0.96,12.907,1.025,1.00
106-1,0.29,4.459,0.07,0.29,4.454,0.163,0.10
106-2,0.00,4.721,1.00,0.00,4.721,0.168,1.00
106-3,0.17,4.522,0.03,0.17,4.522,0.166,0.06
107-1,0.99,12.441,1.00,0.99,12.440,0.822,1.00
107-2,0.99,4.300,0.09,0.99,4.299,0.153,0.09
107-3,0.03,4.652,0.02,0.03,4.652,0.168,0.02
108-1,0.00,4.721,1.00,0.00,4.721,0.168,1.00
109-1,0.00,4.721,1.00,0.00,4.721,0.168,1.00
110-1,0.98,4.553,0.91,0.98,4.551,0.164,0.91
110-2,0.92,4.462,0.97,0.92,4.460,0.160,0.98
110-3,1.00,8.562,1.00,1.00,8.567,0.197,1.00
111-1,0.93,4.571,0.91,0.93,4.566,0.164,0.92
111-2,0.99,8.106,1.00,0.99,8.111,0.200,1.00
111-3,0.05,4.708,0.74,0.05,4.706,0.168,0.79
112-1,0.98,4.613,0.95,0.98,4.609,0.154,0.96
112-2,0.98,4.618,0.94,0.98,4.611,0.154,0.96
112-3,0.94,4.631,0.95,0.94,4.629,0.156,0.95
113-1,0.94,4.635,0.94,0.94,4.632,0.156,0.95
113-2,0.77,8.529,1.00,0.77,8.533,0.195,1.00
113-3,0.23,4.576,0.91,0.23,4.572,0.164,0.92
114-1,1.00,4.322,1.00,1.00,4.326,0.144,1.00
115-1,1.00,4.320,0.65,1.00,4.296,0.148,0.70
116-1,0.68,4.294,0.34,0.68,4.282,0.144,0.43
116-2,0.49,4.275,0.18,0.49,4.272,0.155,0.17
117-1,1.00,4.379,0.15,1.00,4.368,0.156,0.15
117-2,0.09,4.620,1.00,0.09,4.622,0.164,1.00
119-1,0.90,4.531,0.91,0.90,4.515,0.157,0.92
120-1,1.00,4.367,1.00,1.00,4.371,0.147,1.00
120-2,1.00,4.294,0.79,1.00,4.290,0.146,0.79
120-3,1.00,4.280,0.73,1.00,4.275,0.155,0.74
121-1,0.60,4.217,0.60,0.60,4.220,0.148,0.58
121-2,0.01,4.706,0.61,0.01,4.707,0.169,0.65
121-3,0.63,4.229,0.03,0.63,4.227,0.145,0.03
122-1,0.43,4.413,0.71,0.43,4.408,0.158,0.72
124-1,1.00,4.328,0.51,1.00,4.323,0.160,0.48
124-2,1.00,4.351,0.45,1.00,4.345,0.161,0.44
124-3,1.00,4.360,0.45,1.00,4.351,0.158,0.44
125-1,0.99,4.322,1.00,0.99,4.325,0.144,1.00
125-2,0.89,4.485,0.61,0.89,4.480,0.161,0.61
125-3,0.99,4.547,0.67,0.99,4.544,0.161,0.67
126-1,0.00,4.721,1.00,0.00,4.721,0.168,1.00
127-1,0.84,4.367,0.77,0.84,4.360,0.157,0.76
127-2,0.83,4.257,0.85,0.83,4.251,0.155,0.85
127-3,0.00,4.721,1.00,0.00,4.721,0.168,1.00
128-1,0.41,4.901,1.00,0.41,4.907,0.174,0.99
129-1,0.96,4.257,0.67,0.96,4.257,0.155,0.67
129-2,0.35,4.434,0.60,0.35,4.432,0.161,0.61
129-3,0.96,4.255,0.67,0.96,4.253,0.155,0.67
130-1,0.00,4.721,1.00,0.00,4.721,0.168,1.00
130-2,0.00,4.721,1.00,0.00,4.721,0.168,1.00
130-3,0.00,4.721,1.00,0.00,4.721,0.168,1.00
131-1,0.69,4.331,0.44,0.69,4.325,0.148,0.49
131-2,0.74,4.307,0.69,0.74,4.300,0.148,0.56
131-3,0.97,4.404,0.29,0.97,4.394,0.158,0.35
132-1,0.98,4.608,0.97,0.98,4.605,0.153,0.98
132-2,0.94,4.624,0.97,0.94,4.623,0.154,0.97
65-1,0.76,4.534,0.32,0.76,4.530,0.159,0.31
65-2,0.72,4.582,0.20,0.72,4.576,0.159,0.20
65-3,0.76,4.574,0.20,0.76,4.568,0.159,0.21
68-1,0.00,4.721,1.00,0.00,4.721,0.168,1.00
68-2,0.00,4.721,1.00,0.00,4.721,0.168,1.00
69-1,0.15,4.497,0.32,0.15,4.495,0.166,0.29
69-2,1.00,4.285,0.98,1.00,4.284,0.160,0.98
70-1,0.00,4.721,1.00,0.00,4.721,0.168,1.00
70-2,0.98,4.131,0.32,0.98,4.129,0.151,0.33
70-3,0.98,4.134,0.37,0.98,4.130,0.157,0.37
72-1,0.97,4.409,0.05,0.97,4.399,0.154,0.09
72-2,0.97,4.271,0.02,0.97,4.267,0.156,0.02
73-1,1.00,6.580,1.00,1.00,6.618,1.053,1.00
73-2,1.00,6.320,1.00,1.00,6.364,1.024,1.00
73-3,0.98,38.947,1.00,0.98,38.953,1.579,1.00
74-1,0.52,4.353,0.30,0.52,4.344,0.152,0.32
74-2,0.98,4.354,0.69,0.98,4.348,0.152,0.70
75-1,0.15,4.483,0.34,0.15,4.480,0.166,0.34
75-2,1.00,4.285,0.98,1.00,4.284,0.160,0.98
79-1,0.00,4.721,1.00,0.00,4.721,0.168,1.00
79-2,0.00,4.721,1.00,0.00,4.721,0.168,1.00
79-3,0.00,4.721,1.00,0.00,4.721,0.168,1.00
80-1,0.54,4.262,0.64,0.54,4.257,0.148,0.56
80-2,0.98,4.365,0.71,0.98,4.352,0.150,0.74
81-1,0.98,4.487,0.56,0.98,4.470,0.156,0.55
81-2,0.98,4.489,0.56,0.98,4.470,0.156,0.55
82-1,0.76,4.455,0.56,0.76,4.447,0.157,0.60
83-1,0.97,4.328,1.00,0.97,4.328,0.150,0.97
83-2,0.97,4.250,0.90,0.97,4.245,0.149,0.90
84-1,0.78,4.549,0.09,0.78,4.547,0.162,0.09
85-1,0.90,4.273,0.74,0.90,4.270,0.151,0.74
85-2,0.96,4.276,0.83,0.96,4.276,0.154,0.83
86-1,0.97,4.298,1.00,0.97,4.299,0.153,1.00
86-2,0.97,4.298,1.00,0.97,4.299,0.153,1.00
86-3,0.91,4.387,0.63,0.91,4.384,0.158,0.66
87-1,0.79,4.572,0.53,0.79,4.561,0.158,0.53
87-2,0.79,4.520,0.23,0.79,4.515,0.156,0.23
87-3,0.63,4.596,0.72,0.63,4.584,0.157,0.72
88-1,0.00,4.721,1.00,0.00,4.721,0.168,1.00
89-1,0.00,4.721,1.00,0.00,4.721,0.168,1.00
89-2,0.00,4.721,1.00,0.00,4.721,0.168,1.00
89-3,0.00,4.721,1.00,0.00,4.721,0.168,1.00
91-1,0.18,4.710,0.05,0.18,4.706,0.164,0.35
91-2,0.18,5.117,1.00,0.18,5.122,0.185,1.00
91-3,0.18,4.721,1.00,0.18,4.721,0.168,1.00
93-1,0.02,4.743,1.00,0.02,4.753,0.171,1.00
93-2,0.03,4.778,1.00,0.03,4.789,0.175,1.00
94-1,0.97,5.127,1.00,0.97,5.131,0.160,1.00
95-1,0.00,4.721,1.00,0.00,4.721,0.168,1.00
95-2,0.00,4.721,1.00,0.00,4.721,0.168,1.00
96-1,0.76,32.804,1.00,0.76,32.819,0.882,1.00
96-2,0.76,37.793,1.00,0.76,37.825,1.048,1.00
96-3,0.76,43.640,1.00,0.77,43.673,1.188,1.00
97-1,1.00,4.301,0.36,1.00,4.290,0.158,0.38
97-2,0.00,4.721,1.00,0.00,4.721,0.168,1.00
97-3,0.00,4.721,1.00,0.00,4.721,0.168,1.00
98-1,0.98,4.386,0.53,0.98,4.386,0.159,0.53
99-1,0.94,4.406,0.45,0.94,4.398,0.159,0.48
