ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.98,5.038,0.95,0.98,5.033,0.125,0.94
BLAST-S14,0.99,4.991,0.92,0.99,4.983,0.123,0.93
Naive-S11,1.00,4.569,0.32,1.00,4.569,0.121,0.32
Naive-S14,1.00,4.631,0.48,1.00,4.631,0.123,0.48
101-1,0.90,4.957,0.44,0.90,4.958,0.123,0.44
101-2,0.21,4.913,0.20,0.21,4.912,0.123,0.19
101-3,0.90,4.641,0.70,0.90,4.626,0.113,0.87
102-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
102-2,0.00,5.111,1.00,0.00,5.111,0.127,1.00
102-3,0.00,5.111,1.00,0.00,5.111,0.127,1.00
103-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
103-2,0.00,5.111,1.00,0.00,5.111,0.127,1.00
103-3,0.52,4.629,0.33,0.52,4.630,0.121,0.33
104-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
104-2,0.00,5.111,1.00,0.00,5.111,0.127,1.00
104-3,0.00,5.111,1.00,0.00,5.111,0.127,1.00
105-1,0.99,4.930,0.95,0.99,4.927,0.124,0.95
105-2,0.98,10.135,1.00,0.98,10.136,0.645,1.00
105-3,0.98,15.498,1.00,0.98,15.497,0.764,1.00
106-1,0.35,4.883,0.20,0.35,4.876,0.122,0.22
106-2,0.00,5.111,1.00,0.00,5.111,0.127,1.00
106-3,0.23,4.906,0.19,0.23,4.905,0.123,0.19
107-1,1.00,15.034,1.00,1.00,15.033,0.666,1.00
107-2,1.00,4.776,0.10,1.00,4.776,0.118,0.10
107-3,0.00,5.111,1.00,0.00,5.111,0.127,1.00
108-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
109-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
110-1,0.99,4.878,0.92,0.99,4.876,0.122,0.93
110-2,0.94,4.900,1.00,0.94,4.900,0.119,1.00
110-3,1.00,9.074,1.00,1.00,9.074,0.152,1.00
111-1,0.95,4.839,0.99,0.95,4.837,0.121,0.97
111-2,0.99,8.260,1.00,0.99,8.259,0.152,1.00
111-3,0.12,5.016,0.38,0.12,5.010,0.125,0.60
112-1,0.99,4.980,0.95,0.99,4.976,0.118,0.96
112-2,0.99,4.984,0.99,0.99,4.977,0.118,0.96
112-3,0.96,4.984,0.93,0.96,4.979,0.120,0.93
113-1,0.96,4.982,0.93,0.96,4.978,0.119,0.92
113-2,0.78,8.892,1.00,0.78,8.893,0.145,1.00
113-3,0.32,4.875,0.99,0.32,4.868,0.121,0.94
114-1,1.00,5.846,1.00,1.00,5.849,0.151,1.00
115-1,1.00,4.727,0.81,1.00,4.708,0.115,0.75
116-1,0.69,4.708,0.62,0.69,4.704,0.114,0.65
116-2,0.50,4.721,0.24,0.50,4.718,0.118,0.27
117-1,1.00,4.705,0.16,1.00,4.702,0.117,0.16
117-2,0.13,5.034,1.00,0.13,5.036,0.123,1.00
119-1,0.94,4.877,0.96,0.94,4.858,0.118,0.96
120-1,1.00,6.089,1.00,1.00,6.093,0.163,1.00
120-2,1.00,4.656,0.79,1.00,4.656,0.113,0.79
120-3,1.00,4.574,0.73,1.00,4.572,0.118,0.73
121-1,0.65,4.805,0.60,0.65,4.807,0.112,0.56
121-2,0.04,5.065,0.61,0.04,5.065,0.128,0.62
121-3,0.68,4.747,0.08,0.68,4.738,0.115,0.07
122-1,0.59,4.856,0.99,0.59,4.856,0.122,0.99
124-1,1.00,4.703,0.51,1.00,4.703,0.121,0.51
124-2,1.00,4.725,0.46,1.00,4.724,0.123,0.46
124-3,1.00,4.775,0.51,1.00,4.774,0.123,0.49
125-1,1.00,5.846,1.00,1.00,5.849,0.151,1.00
125-2,0.94,4.965,0.85,0.94,4.947,0.122,0.80
125-3,1.00,4.936,0.93,1.00,4.937,0.125,0.93
126-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
127-1,0.91,4.719,0.77,0.91,4.711,0.117,0.79
127-2,0.90,4.663,0.88,0.90,4.655,0.115,0.87
127-3,0.00,5.111,1.00,0.00,5.111,0.127,1.00
128-1,0.47,5.326,1.00,0.47,5.328,0.135,0.99
129-1,0.98,4.516,0.67,0.98,4.514,0.115,0.67
129-2,0.38,4.776,0.61,0.38,4.774,0.121,0.61
129-3,0.98,4.511,0.67,0.98,4.508,0.115,0.67
130-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
130-2,0.00,5.111,1.00,0.00,5.111,0.127,1.00
130-3,0.00,5.111,1.00,0.00,5.111,0.127,1.00
131-1,0.81,4.790,0.68,0.81,4.782,0.113,0.77
131-2,0.84,4.760,0.81,0.84,4.757,0.114,0.79
131-3,0.98,4.806,0.52,0.98,4.798,0.119,0.45
132-1,0.99,4.966,1.00,0.99,4.966,0.118,1.00
132-2,0.96,4.974,0.94,0.96,4.971,0.119,0.96
65-1,0.82,4.862,0.33,0.82,4.858,0.121,0.33
65-2,0.79,4.891,0.20,0.79,4.891,0.120,0.20
65-3,0.82,4.886,0.21,0.82,4.886,0.119,0.21
68-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
68-2,0.00,5.111,1.00,0.00,5.111,0.127,1.00
69-1,0.10,4.959,0.32,0.10,4.956,0.126,0.29
69-2,1.00,4.680,1.00,1.00,4.679,0.120,1.00
70-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
70-2,0.99,4.409,0.32,0.99,4.408,0.114,0.32
70-3,0.99,4.415,0.34,0.99,4.410,0.116,0.35
72-1,0.98,4.955,0.54,0.98,4.945,0.123,0.49
72-2,0.98,4.712,0.05,0.98,4.708,0.123,0.06
73-1,1.00,7.125,1.00,1.00,7.145,0.605,1.00
73-2,1.00,6.774,1.00,1.00,6.797,0.572,1.00
73-3,0.99,42.897,1.00,0.99,42.894,1.163,1.00
74-1,0.54,4.819,0.40,0.54,4.812,0.116,0.37
74-2,0.99,4.783,0.70,0.99,4.778,0.116,0.73
75-1,0.10,4.941,0.34,0.10,4.940,0.125,0.36
75-2,1.00,4.680,1.00,1.00,4.679,0.120,1.00
79-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
79-2,0.00,5.111,1.00,0.00,5.111,0.127,1.00
79-3,0.00,5.111,1.00,0.00,5.111,0.127,1.00
80-1,0.57,4.786,0.67,0.57,4.786,0.114,0.66
80-2,0.99,4.783,0.73,0.99,4.781,0.116,0.74
81-1,0.98,4.889,0.71,0.98,4.883,0.121,0.70
81-2,0.98,4.891,0.71,0.98,4.884,0.121,0.70
82-1,0.87,4.889,0.69,0.87,4.884,0.120,0.70
83-1,0.94,4.754,1.00,0.94,4.755,0.113,1.00
83-2,0.94,4.684,1.00,0.94,4.685,0.113,1.00
84-1,0.80,4.921,0.09,0.80,4.919,0.120,0.09
85-1,0.95,4.631,0.83,0.95,4.628,0.118,0.84
85-2,0.99,4.621,0.88,0.99,4.616,0.117,0.86
86-1,0.96,4.643,1.00,0.96,4.644,0.116,1.00
86-2,0.96,4.643,1.00,0.96,4.644,0.116,1.00
86-3,0.88,4.748,0.84,0.88,4.744,0.121,0.84
87-1,0.87,4.955,0.53,0.87,4.943,0.120,0.54
87-2,0.87,4.926,0.28,0.87,4.925,0.121,0.28
87-3,0.72,4.962,0.78,0.72,4.959,0.122,0.78
88-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
89-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
89-2,0.00,5.111,1.00,0.00,5.111,0.127,1.00
89-3,0.00,5.111,1.00,0.00,5.111,0.127,1.00
91-1,0.21,5.110,0.05,0.21,5.101,0.126,0.49
91-2,0.21,5.714,1.00,0.21,5.717,0.162,1.00
91-3,0.21,5.111,1.00,0.21,5.111,0.127,1.00
93-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
93-2,0.00,5.111,1.00,0.00,5.111,0.127,1.00
94-1,0.98,6.490,1.00,0.98,6.492,0.149,1.00
95-1,0.00,5.111,1.00,0.00,5.111,0.127,1.00
95-2,0.00,5.111,1.00,0.00,5.111,0.127,1.00
96-1,0.74,33.048,1.00,0.74,33.047,0.693,1.00
96-2,0.75,37.400,1.00,0.75,37.404,0.779,1.00
