ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.97,0.629,0.33,0.97,0.629,0.017,0.33
BLAST-S14,0.97,0.599,0.36,0.97,0.598,0.024,0.35
Naive-S11,1.00,0.640,0.09,1.00,0.635,0.012,0.08
Naive-S14,1.00,0.639,0.13,1.00,0.637,0.012,0.13
101-1,0.82,0.535,0.08,0.82,0.539,0.032,0.18
101-2,0.79,0.527,0.01,0.79,0.532,0.051,0.05
101-3,0.82,0.511,0.22,0.82,0.510,0.042,0.15
102-1,0.97,0.549,0.23,0.97,0.545,0.028,0.33
102-2,0.85,0.554,0.72,0.85,0.558,0.042,0.69
102-3,0.03,0.970,0.61,0.03,0.970,0.029,0.39
103-1,0.70,0.594,0.15,0.70,0.596,0.038,0.12
103-2,0.76,0.553,0.15,0.76,0.558,0.043,0.16
103-3,0.73,0.534,0.17,0.73,0.539,0.047,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,0.91,0.563,0.92,0.91,0.569,0.028,0.88
105-2,0.85,0.546,0.99,0.85,0.546,0.031,0.99
105-3,0.91,0.554,1.00,0.91,0.560,0.028,1.00
106-1,0.79,0.562,0.10,0.79,0.567,0.036,0.15
106-2,0.48,0.723,0.62,0.48,0.727,0.044,0.64
106-3,0.39,0.722,0.10,0.39,0.724,0.061,0.13
107-1,1.00,0.591,0.72,1.00,0.582,0.024,0.70
107-2,1.00,0.549,0.04,1.00,0.547,0.030,0.05
107-3,0.97,0.566,0.06,0.97,0.566,0.030,0.06
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.94,0.540,0.63,0.94,0.539,0.039,0.61
110-2,0.88,0.562,0.21,0.88,0.564,0.035,0.22
110-3,1.00,0.698,1.00,1.00,0.699,0.012,0.99
111-1,0.94,0.540,0.63,0.94,0.539,0.039,0.61
111-2,1.00,0.698,1.00,1.00,0.699,0.012,0.99
111-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
112-1,1.00,0.543,0.29,1.00,0.536,0.039,0.34
112-2,1.00,0.523,0.32,1.00,0.524,0.040,0.32
112-3,1.00,0.544,0.29,1.00,0.538,0.040,0.34
113-1,1.00,0.524,0.32,1.00,0.525,0.041,0.32
113-2,1.00,0.702,1.00,1.00,0.702,0.013,0.97
113-3,0.85,0.546,0.63,0.85,0.545,0.040,0.60
