ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.97,0.349,0.32,0.97,0.353,0.048,0.32
BLAST-S14,0.97,0.322,0.32,0.97,0.331,0.049,0.33
Naive-S11,1.00,0.334,0.30,1.00,0.335,0.035,0.27
Naive-S14,1.00,0.308,0.17,1.00,0.309,0.029,0.16
101-1,0.87,0.468,0.37,0.87,0.473,0.046,0.28
101-2,0.84,0.505,0.18,0.84,0.507,0.044,0.17
101-3,0.87,0.505,0.68,0.87,0.512,0.047,0.51
102-1,0.95,0.478,0.19,0.95,0.495,0.041,0.40
102-2,0.84,0.442,0.72,0.84,0.448,0.042,0.58
102-3,0.18,0.210,0.40,0.19,0.202,0.056,0.51
103-1,0.71,0.431,0.18,0.71,0.434,0.044,0.22
103-2,0.82,0.516,0.40,0.82,0.529,0.048,0.40
103-3,0.76,0.524,0.17,0.76,0.521,0.049,0.17
104-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
105-1,0.95,0.436,0.45,0.95,0.445,0.044,0.58
105-2,0.95,0.463,0.99,0.95,0.466,0.046,0.99
105-3,0.95,0.463,0.99,0.95,0.461,0.047,0.99
106-1,0.82,0.459,0.13,0.82,0.457,0.054,0.16
106-2,0.47,0.266,0.84,0.47,0.265,0.060,0.82
106-3,0.42,0.377,0.09,0.42,0.373,0.063,0.11
107-1,1.00,0.498,0.75,1.00,0.500,0.046,0.76
107-2,1.00,0.434,0.04,1.00,0.436,0.043,0.05
107-3,0.97,0.407,0.04,0.97,0.422,0.046,0.06
108-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
109-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
110-1,0.89,0.375,0.40,0.89,0.375,0.049,0.46
110-2,0.95,0.453,0.11,0.95,0.459,0.043,0.11
110-3,1.00,0.182,0.67,1.00,0.192,0.029,0.57
111-1,0.89,0.375,0.40,0.89,0.375,0.049,0.46
111-2,1.00,0.182,0.67,1.00,0.192,0.029,0.57
111-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
112-1,1.00,0.461,0.22,1.00,0.461,0.040,0.23
112-2,1.00,0.481,0.20,1.00,0.481,0.040,0.20
112-3,1.00,0.457,0.22,1.00,0.456,0.040,0.22
113-1,1.00,0.477,0.20,1.00,0.476,0.041,0.20
113-2,1.00,0.165,0.36,1.00,0.176,0.027,0.47
113-3,0.82,0.348,0.40,0.82,0.348,0.046,0.42
114-1,1.00,0.597,0.99,1.00,0.599,0.046,0.98
115-1,1.00,0.553,0.40,1.00,0.565,0.044,0.43
116-1,0.89,0.519,0.61,0.89,0.523,0.053,0.51
116-2,0.87,0.470,0.49,0.87,0.470,0.058,0.55
117-1,1.00,0.465,0.04,1.00,0.471,0.031,0.05
117-2,0.05,0.088,1.00,0.05,0.087,0.057,0.87
119-1,0.95,0.511,0.76,0.95,0.511,0.047,0.75
120-1,1.00,0.594,1.00,1.00,0.596,0.047,0.99
120-2,1.00,0.306,0.32,1.00,0.305,0.034,0.35
120-3,0.79,0.244,0.46,0.79,0.242,0.031,0.48
121-1,0.79,0.544,0.51,0.79,0.542,0.049,0.54
