ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
86-1,0.00,0.010,0.00,0.00,0.010,0.001,0.00
86-2,0.00,0.010,0.00,0.00,0.010,0.001,0.00
86-3,0.00,0.010,0.00,0.00,0.010,0.001,0.00
87-1,0.00,0.010,0.00,0.00,0.010,0.001,0.00
87-2,0.00,0.010,0.00,0.00,0.010,0.001,0.00
87-3,0.00,0.010,0.00,0.00,0.010,0.001,0.00
88-1,0.00,0.010,0.00,0.00,0.010,0.001,0.00
89-1,0.00,0.010,0.00,0.00,0.010,0.001,0.00
89-2,0.00,0.010,0.00,0.00,0.010,0.001,0.00
89-3,0.00,0.010,0.00,0.00,0.010,0.001,0.00
91-1,0.00,0.010,0.00,0.00,0.010,0.001,0.00
91-2,0.00,0.010,0.00,0.00,0.010,0.001,0.00
91-3,0.00,0.010,0.00,0.00,0.010,0.001,0.00
93-1,0.00,0.010,0.00,0.00,0.010,0.001,0.00
93-2,0.00,0.010,0.00,0.00,0.010,0.001,0.00
94-1,0.00,0.010,0.00,0.00,0.010,0.001,0.00
95-1,0.00,0.010,0.00,0.00,0.010,0.001,0.00
95-2,0.00,0.010,0.00,0.00,0.010,0.001,0.00
96-1,0.00,0.010,0.00,0.00,0.010,0.001,0.00
96-2,0.00,0.010,0.00,0.00,0.010,0.001,0.00
96-3,0.00,0.010,0.00,0.00,0.010,0.001,0.00
97-1,1.00,0.260,0.25,1.00,0.260,0.009,0.25
97-2,1.00,0.290,0.17,1.00,0.291,0.009,0.18
97-3,1.00,0.121,0.60,1.00,0.121,0.007,0.62
98-1,0.00,0.010,0.00,0.00,0.010,0.001,0.00
99-1,0.90,0.162,0.02,0.90,0.163,0.009,0.02
