ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.561,0.41,0.99,0.560,0.010,0.41
BLAST-S14,0.98,0.558,0.42,0.98,0.557,0.010,0.42
Naive-S11,1.00,0.630,0.09,1.00,0.629,0.004,0.09
Naive-S14,1.00,0.628,0.13,1.00,0.628,0.004,0.13
101-1,0.94,0.563,0.38,0.94,0.562,0.008,0.38
101-2,0.92,0.503,0.10,0.92,0.504,0.010,0.10
101-3,0.94,0.494,0.16,0.94,0.494,0.010,0.14
102-1,0.99,0.488,0.53,0.99,0.487,0.011,0.52
102-2,0.94,0.497,0.63,0.94,0.495,0.011,0.58
102-3,0.04,0.967,0.01,0.04,0.967,0.008,0.01
103-1,0.12,0.889,0.01,0.12,0.889,0.013,0.01
103-2,0.14,0.881,0.01,0.14,0.881,0.014,0.01
103-3,0.54,0.622,0.17,0.54,0.622,0.017,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,0.99,0.527,0.92,0.99,0.527,0.009,0.92
105-2,0.97,0.504,0.99,0.97,0.504,0.010,0.99
105-3,0.97,0.524,1.00,0.97,0.524,0.009,1.00
106-1,0.81,0.576,0.07,0.81,0.576,0.011,0.07
106-2,0.49,0.739,0.60,0.49,0.739,0.013,0.60
106-3,0.30,0.791,0.07,0.30,0.791,0.016,0.07
107-1,1.00,0.562,0.77,1.00,0.561,0.008,0.78
107-2,1.00,0.507,0.04,1.00,0.507,0.011,0.04
107-3,0.16,0.860,0.01,0.16,0.860,0.014,0.01
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.98,0.621,0.15,0.98,0.620,0.008,0.16
110-2,0.95,0.534,0.40,0.95,0.533,0.010,0.40
110-3,0.99,0.655,0.64,0.99,0.655,0.005,0.67
111-1,0.93,0.616,0.15,0.93,0.615,0.008,0.18
111-2,0.98,0.651,0.64,0.98,0.651,0.006,0.62
111-3,0.08,0.947,0.02,0.08,0.947,0.010,0.02
112-1,1.00,0.508,0.39,1.00,0.508,0.010,0.39
112-2,1.00,0.509,0.40,1.00,0.509,0.010,0.40
112-3,0.99,0.513,0.39,0.99,0.513,0.010,0.39
113-1,0.99,0.515,0.40,0.99,0.514,0.010,0.38
113-2,0.81,0.661,0.64,0.81,0.661,0.005,0.64
113-3,0.59,0.631,0.24,0.59,0.629,0.009,0.21
114-1,1.00,0.465,0.97,1.00,0.465,0.011,0.96
115-1,1.00,0.475,0.40,1.00,0.475,0.011,0.41
116-1,0.83,0.516,0.12,0.83,0.516,0.013,0.10
116-2,0.78,0.574,0.04,0.78,0.574,0.014,0.09
117-1,1.00,0.537,0.11,1.00,0.537,0.011,0.11
117-2,0.33,0.755,1.00,0.33,0.756,0.018,1.00
119-1,0.96,0.491,0.69,0.96,0.490,0.011,0.72
120-1,1.00,0.468,0.97,1.00,0.468,0.011,0.97
120-2,1.00,0.584,0.53,1.00,0.584,0.007,0.52
120-3,0.77,0.674,0.44,0.77,0.674,0.010,0.44
121-1,0.61,0.588,0.51,0.61,0.588,0.016,0.51
121-2,0.05,0.969,0.27,0.05,0.969,0.008,0.38
121-3,0.67,0.554,0.01,0.67,0.554,0.015,0.01
122-1,0.82,0.532,0.70,0.82,0.532,0.013,0.70
124-1,1.00,0.630,0.28,1.00,0.629,0.005,0.26
124-2,1.00,0.644,0.16,1.00,0.644,0.004,0.15
124-3,1.00,0.638,0.23,1.00,0.638,0.005,0.23
125-1,0.98,0.465,0.96,0.98,0.465,0.011,0.96
125-2,0.92,0.519,0.29,0.92,0.518,0.010,0.30
125-3,0.99,0.543,0.60,0.99,0.543,0.011,0.59
126-1,0.92,0.532,0.25,0.92,0.532,0.013,0.25
127-1,0.95,0.468,0.54,0.95,0.466,0.012,0.54
127-2,0.94,0.467,0.15,0.94,0.466,0.012,0.14
127-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
128-1,0.67,0.620,0.03,0.67,0.618,0.008,0.04
129-1,0.98,0.485,0.46,0.98,0.484,0.011,0.46
129-2,0.22,0.811,0.13,0.22,0.811,0.014,0.14
129-3,0.98,0.485,0.46,0.98,0.484,0.011,0.45
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.80,0.495,0.05,0.80,0.495,0.012,0.05
131-2,0.81,0.491,0.04,0.81,0.492,0.012,0.04
131-3,0.97,0.497,0.12,0.97,0.496,0.011,0.13
132-1,1.00,0.511,0.45,1.00,0.511,0.010,0.45
132-2,0.99,0.516,0.45,0.99,0.516,0.010,0.45
65-1,0.91,0.578,0.12,0.91,0.579,0.008,0.12
65-2,0.86,0.582,0.12,0.86,0.582,0.008,0.12
65-3,0.91,0.580,0.13,0.91,0.580,0.008,0.13
68-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
68-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-1,0.31,0.744,0.04,0.31,0.743,0.016,0.03
69-2,1.00,0.497,0.29,1.00,0.496,0.011,0.36
70-1,1.00,0.509,0.09,1.00,0.508,0.009,0.09
70-2,1.00,0.587,0.10,1.00,0.587,0.005,0.10
70-3,1.00,0.584,0.10,1.00,0.584,0.007,0.10
72-1,0.99,0.502,0.01,0.99,0.502,0.013,0.01
72-2,0.90,0.737,0.01,0.90,0.737,0.014,0.01
73-1,1.00,0.553,0.99,1.00,0.554,0.010,0.99
73-2,1.00,0.551,0.99,1.00,0.552,0.009,0.99
73-3,0.99,0.648,0.99,0.99,0.648,0.012,0.99
