ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
70-1,1.00,0.478,0.14,1.00,0.480,0.015,0.16
70-2,1.00,0.285,0.10,1.00,0.286,0.011,0.11
70-3,1.00,0.289,0.12,1.00,0.292,0.014,0.13
72-1,0.99,0.516,0.01,0.99,0.516,0.015,0.01
72-2,0.90,0.290,0.01,0.90,0.290,0.018,0.01
73-1,1.00,0.392,0.99,1.00,0.394,0.016,0.99
73-2,1.00,0.394,0.99,1.00,0.397,0.016,0.99
73-3,0.99,0.352,0.95,0.99,0.352,0.015,0.95
74-1,0.54,0.345,0.12,0.54,0.346,0.019,0.13
74-2,0.98,0.463,0.27,0.98,0.465,0.016,0.30
75-1,0.31,0.284,0.63,0.31,0.284,0.020,0.62
75-2,1.00,0.506,0.68,1.00,0.506,0.015,0.68
79-1,0.92,0.469,0.10,0.92,0.471,0.016,0.14
79-2,0.56,0.374,0.14,0.56,0.375,0.018,0.15
79-3,0.97,0.481,0.12,0.97,0.483,0.016,0.15
80-1,0.59,0.375,0.12,0.59,0.377,0.019,0.16
80-2,0.99,0.483,0.40,0.99,0.485,0.016,0.43
81-1,0.79,0.437,0.01,0.79,0.436,0.018,0.02
81-2,0.79,0.437,0.01,0.79,0.436,0.018,0.03
82-1,0.89,0.401,0.66,0.89,0.402,0.016,0.66
83-1,0.98,0.430,0.25,0.98,0.431,0.014,0.25
83-2,0.98,0.446,0.25,0.98,0.448,0.014,0.23
84-1,0.82,0.205,0.12,0.82,0.207,0.014,0.13
85-1,0.95,0.528,0.40,0.95,0.529,0.017,0.39
85-2,0.97,0.511,0.40,0.97,0.512,0.016,0.44
86-1,0.93,0.384,0.30,0.93,0.384,0.017,0.32
86-2,0.93,0.384,0.30,0.93,0.384,0.017,0.32
86-3,0.91,0.370,0.30,0.91,0.370,0.018,0.30
87-1,0.86,0.456,0.45,0.86,0.459,0.017,0.41
87-2,0.86,0.425,0.19,0.86,0.428,0.016,0.19
87-3,0.72,0.443,0.25,0.72,0.444,0.016,0.27
88-1,0.95,0.445,0.02,0.95,0.446,0.018,0.08
89-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
89-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
89-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
91-1,0.10,0.033,0.03,0.10,0.033,0.008,0.03
91-2,0.10,0.033,1.00,0.10,0.033,0.008,1.00
91-3,0.10,0.011,0.48,0.10,0.011,0.004,0.48
93-1,0.15,0.108,1.00,0.15,0.107,0.015,1.00
93-2,0.16,0.073,1.00,0.16,0.072,0.009,1.00
94-1,0.99,0.488,0.97,0.99,0.489,0.017,0.94
95-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
95-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
96-1,0.39,0.056,1.00,0.39,0.056,0.007,1.00
96-2,0.34,0.068,1.00,0.34,0.068,0.010,1.00
96-3,0.33,0.058,1.00,0.34,0.058,0.007,1.00
97-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
98-1,0.61,0.126,0.48,0.61,0.125,0.012,0.48
99-1,0.95,0.488,0.11,0.95,0.489,0.019,0.11
