ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.415,0.47,0.99,0.418,0.017,0.46
BLAST-S14,0.98,0.412,0.47,0.98,0.416,0.018,0.48
Naive-S11,1.00,0.206,0.09,1.00,0.206,0.008,0.09
Naive-S14,1.00,0.206,0.13,1.00,0.206,0.008,0.14
101-1,0.94,0.431,0.37,0.94,0.431,0.014,0.36
101-2,0.92,0.517,0.18,0.92,0.518,0.016,0.15
101-3,0.94,0.482,0.33,0.94,0.486,0.016,0.27
102-1,0.99,0.488,0.61,0.99,0.489,0.017,0.60
102-2,0.94,0.480,0.67,0.94,0.485,0.016,0.60
102-3,0.04,0.617,0.40,0.04,0.615,0.065,0.41
103-1,0.12,0.539,0.19,0.12,0.542,0.040,0.22
103-2,0.14,0.587,0.55,0.14,0.592,0.044,0.57
103-3,0.54,0.576,0.17,0.54,0.576,0.020,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.99,0.449,0.92,0.99,0.449,0.015,0.92
105-2,0.97,0.478,0.99,0.97,0.480,0.016,0.99
105-3,0.97,0.460,1.00,0.97,0.460,0.016,1.00
106-1,0.81,0.394,0.07,0.81,0.394,0.018,0.07
106-2,0.49,0.247,0.80,0.49,0.252,0.025,0.84
106-3,0.30,0.546,0.07,0.30,0.546,0.028,0.07
107-1,1.00,0.403,0.79,1.00,0.405,0.015,0.86
107-2,1.00,0.449,0.04,1.00,0.449,0.017,0.04
107-3,0.16,0.426,0.05,0.16,0.434,0.042,0.05
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.98,0.423,0.08,0.98,0.427,0.012,0.15
110-2,0.95,0.421,0.50,0.95,0.424,0.016,0.43
110-3,0.99,0.226,0.04,0.99,0.229,0.013,0.13
111-1,0.93,0.414,0.24,0.93,0.416,0.014,0.21
111-2,0.98,0.213,0.23,0.98,0.214,0.012,0.23
111-3,0.08,0.379,0.02,0.08,0.376,0.053,0.02
112-1,1.00,0.430,0.39,1.00,0.432,0.016,0.43
112-2,1.00,0.430,0.40,1.00,0.433,0.016,0.44
112-3,0.99,0.424,0.39,0.99,0.424,0.016,0.40
113-1,0.99,0.423,0.40,0.99,0.425,0.016,0.39
113-2,0.81,0.142,0.29,0.81,0.144,0.011,0.37
113-3,0.59,0.386,0.51,0.59,0.391,0.020,0.45
114-1,1.00,0.510,0.96,1.00,0.512,0.016,0.96
115-1,1.00,0.487,0.38,1.00,0.489,0.016,0.40
116-1,0.83,0.494,0.12,0.83,0.493,0.018,0.15
116-2,0.78,0.465,0.12,0.78,0.465,0.020,0.19
117-1,1.00,0.468,0.11,1.00,0.468,0.015,0.11
117-2,0.33,0.592,1.00,0.33,0.592,0.030,1.00
119-1,0.96,0.514,0.87,0.96,0.517,0.017,0.83
120-1,1.00,0.515,0.97,1.00,0.516,0.016,0.97
120-2,1.00,0.305,0.46,1.00,0.306,0.013,0.47
120-3,0.77,0.262,0.46,0.77,0.262,0.015,0.47
121-1,0.61,0.568,0.51,0.61,0.567,0.019,0.51
121-2,0.05,0.583,0.27,0.05,0.591,0.086,0.47
121-3,0.67,0.564,0.02,0.67,0.565,0.018,0.03
122-1,0.82,0.502,0.71,0.82,0.503,0.017,0.73
124-1,1.00,0.231,0.34,1.00,0.232,0.013,0.33
124-2,1.00,0.170,0.12,1.00,0.171,0.009,0.13
124-3,1.00,0.193,0.34,1.00,0.196,0.011,0.28
125-1,0.98,0.516,0.96,0.98,0.518,0.017,0.96
125-2,0.92,0.465,0.29,0.92,0.467,0.016,0.32
125-3,0.99,0.436,0.60,0.99,0.436,0.017,0.60
126-1,0.92,0.460,0.38,0.92,0.461,0.018,0.34
127-1,0.95,0.528,0.63,0.95,0.533,0.017,0.63
127-2,0.94,0.545,0.21,0.94,0.547,0.018,0.20
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.67,0.369,0.43,0.67,0.370,0.020,0.39
129-1,0.98,0.518,0.52,0.98,0.521,0.016,0.51
129-2,0.22,0.470,0.51,0.22,0.475,0.035,0.49
129-3,0.98,0.518,0.51,0.98,0.520,0.016,0.52
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.80,0.538,0.45,0.80,0.540,0.018,0.31
131-2,0.81,0.537,0.11,0.81,0.540,0.018,0.10
131-3,0.97,0.470,0.23,0.97,0.469,0.018,0.22
132-1,1.00,0.443,0.45,1.00,0.445,0.016,0.47
132-2,0.99,0.440,0.45,0.99,0.442,0.016,0.46
65-1,0.91,0.389,0.15,0.91,0.390,0.015,0.15
65-2,0.86,0.390,0.12,0.86,0.394,0.015,0.13
65-3,0.91,0.381,0.15,0.91,0.384,0.015,0.15
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.31,0.542,0.62,0.31,0.545,0.028,0.65
69-2,1.00,0.454,0.69,1.00,0.456,0.016,0.55
70-1,1.00,0.478,0.14,1.00,0.480,0.015,0.16
70-2,1.00,0.285,0.10,1.00,0.286,0.011,0.11
70-3,1.00,0.289,0.12,1.00,0.292,0.014,0.13
72-1,0.99,0.518,0.01,0.99,0.518,0.015,0.01
72-2,0.90,0.313,0.01,0.90,0.313,0.018,0.01
73-1,1.00,0.392,0.99,1.00,0.395,0.016,0.99
73-2,1.00,0.394,0.99,1.00,0.397,0.016,0.99
73-3,0.99,0.354,0.95,0.99,0.354,0.015,0.95
74-1,0.54,0.491,0.17,0.54,0.493,0.022,0.17
74-2,0.98,0.468,0.27,0.98,0.470,0.016,0.31
75-1,0.31,0.570,0.70,0.31,0.570,0.027,0.69
75-2,1.00,0.506,0.68,1.00,0.506,0.015,0.68
79-1,0.92,0.490,0.14,0.92,0.493,0.016,0.16
79-2,0.56,0.531,0.25,0.56,0.534,0.022,0.22
79-3,0.97,0.488,0.12,0.97,0.490,0.016,0.16
80-1,0.59,0.498,0.25,0.59,0.502,0.021,0.26
80-2,0.99,0.487,0.40,0.99,0.488,0.016,0.43
81-1,0.79,0.499,0.01,0.79,0.499,0.019,0.03
81-2,0.79,0.499,0.01,0.79,0.499,0.019,0.03
82-1,0.89,0.421,0.67,0.89,0.422,0.017,0.66
83-1,0.98,0.434,0.25,0.98,0.435,0.014,0.25
83-2,0.98,0.450,0.25,0.98,0.452,0.014,0.23
84-1,0.82,0.230,0.12,0.82,0.233,0.016,0.14
85-1,0.95,0.542,0.40,0.95,0.543,0.017,0.40
85-2,0.97,0.520,0.40,0.97,0.521,0.016,0.44
86-1,0.93,0.401,0.30,0.93,0.402,0.017,0.32
86-2,0.93,0.401,0.30,0.93,0.402,0.017,0.32
86-3,0.91,0.393,0.30,0.91,0.393,0.019,0.30
87-1,0.86,0.495,0.45,0.86,0.497,0.019,0.44
87-2,0.86,0.456,0.19,0.86,0.461,0.017,0.20
87-3,0.72,0.519,0.27,0.72,0.521,0.018,0.29
88-1,0.95,0.457,0.02,0.95,0.458,0.018,0.08
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.10,0.137,0.03,0.10,0.136,0.025,0.03
91-2,0.10,0.137,1.00,0.10,0.135,0.025,1.00
91-3,0.10,0.017,0.61,0.10,0.018,0.007,0.53
93-1,0.15,0.190,1.00,0.15,0.189,0.036,1.00
93-2,0.16,0.101,1.00,0.16,0.101,0.016,1.00
94-1,0.99,0.491,0.97,0.99,0.491,0.017,0.94
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.39,0.084,1.00,0.39,0.083,0.011,1.00
96-2,0.34,0.123,1.00,0.34,0.123,0.017,1.00
96-3,0.33,0.105,1.00,0.34,0.104,0.013,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.61,0.151,0.51,0.61,0.153,0.017,0.50
99-1,0.95,0.502,0.11,0.95,0.503,0.019,0.11
