ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
85-1,0.95,6.285,0.63,0.95,6.279,0.288,0.63
85-2,0.97,6.907,0.72,0.97,6.857,0.289,0.78
86-1,0.93,7.397,0.63,0.93,7.375,0.297,0.58
86-2,0.93,7.397,0.63,0.93,7.375,0.297,0.58
86-3,0.91,7.473,0.34,0.91,7.455,0.296,0.37
87-1,0.86,6.946,0.49,0.86,6.915,0.298,0.48
87-2,0.86,7.285,0.24,0.86,7.256,0.282,0.24
87-3,0.72,7.323,0.60,0.72,7.315,0.299,0.60
88-1,0.95,7.343,0.88,0.95,7.334,0.290,0.84
89-1,0.00,9.286,1.00,0.00,9.287,0.290,1.00
89-2,0.00,9.286,1.00,0.00,9.287,0.290,1.00
89-3,0.00,9.286,1.00,0.00,9.287,0.290,1.00
91-1,0.10,9.267,0.03,0.10,9.254,0.289,0.23
91-2,0.10,9.267,1.00,0.10,9.272,0.290,1.00
91-3,0.10,9.286,1.00,0.10,9.287,0.289,0.91
93-1,0.15,28.992,1.00,0.15,28.985,4.463,1.00
93-2,0.16,37.341,1.00,0.16,37.317,5.502,1.00
94-1,0.99,7.427,1.00,0.99,7.432,0.284,1.00
95-1,0.00,9.286,1.00,0.00,9.287,0.290,1.00
95-2,0.00,9.286,1.00,0.00,9.287,0.290,1.00
96-1,0.39,12.339,1.00,0.39,12.346,0.519,1.00
96-2,0.34,10.302,1.00,0.34,10.312,0.352,1.00
96-3,0.33,10.607,1.00,0.34,10.618,0.386,1.00
97-1,0.00,9.286,1.00,0.00,9.287,0.290,1.00
97-2,0.00,9.286,1.00,0.00,9.287,0.290,1.00
97-3,0.00,9.286,1.00,0.00,9.287,0.290,1.00
98-1,0.61,8.945,0.53,0.61,8.929,0.288,0.52
99-1,0.95,6.566,0.14,0.95,6.542,0.302,0.15
