ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,8.169,0.68,0.99,8.127,0.212,0.75
BLAST-S14,0.96,8.109,0.68,0.96,8.098,0.216,0.69
Naive-S11,1.00,8.095,0.11,1.00,8.094,0.199,0.11
Naive-S14,1.00,8.095,0.17,1.00,8.094,0.199,0.17
101-1,0.94,7.846,0.45,0.94,7.841,0.224,0.45
101-2,0.89,7.029,0.31,0.89,7.015,0.242,0.29
101-3,0.94,7.185,0.69,0.94,7.166,0.214,0.75
102-1,0.99,7.249,0.77,0.99,7.245,0.221,0.77
102-2,0.94,7.662,0.87,0.94,7.631,0.231,0.85
102-3,0.03,5.801,0.90,0.03,5.747,0.687,0.89
103-1,0.10,6.244,0.37,0.10,6.242,0.420,0.39
103-2,0.11,4.847,0.76,0.11,4.723,0.456,0.65
103-3,0.59,6.770,0.33,0.59,6.773,0.289,0.33
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.98,8.565,0.94,0.98,8.559,0.219,0.94
105-2,0.95,13.171,1.00,0.95,13.179,0.698,1.00
105-3,0.97,16.739,1.00,0.97,16.743,0.825,1.00
106-1,0.77,8.100,0.99,0.77,8.098,0.263,0.98
106-2,0.43,8.166,0.99,0.43,8.166,0.326,0.99
106-3,0.31,8.597,0.23,0.31,8.485,0.469,0.27
107-1,1.00,14.778,1.00,1.00,14.778,0.655,1.00
107-2,1.00,7.693,0.08,1.00,7.669,0.211,0.09
107-3,0.12,7.868,0.12,0.12,7.636,0.488,0.15
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.97,8.081,0.95,0.97,8.071,0.230,0.97
110-2,0.94,7.353,0.87,0.94,7.338,0.232,0.85
110-3,1.00,11.142,1.00,1.00,11.142,0.245,1.00
111-1,0.95,7.901,0.95,0.95,7.893,0.228,0.96
111-2,0.99,10.463,1.00,0.99,10.463,0.239,1.00
111-3,0.13,9.027,0.67,0.13,8.983,0.838,0.74
112-1,1.00,7.283,0.72,1.00,7.260,0.220,0.70
112-2,1.00,7.256,0.72,1.00,7.236,0.220,0.70
112-3,1.00,7.475,0.61,1.00,7.457,0.216,0.62
113-1,1.00,7.461,0.65,1.00,7.440,0.214,0.64
113-2,0.83,12.138,1.00,0.83,12.138,0.240,1.00
113-3,0.66,7.760,0.95,0.66,7.750,0.253,0.95
114-1,1.00,7.569,1.00,1.00,7.575,0.235,1.00
115-1,1.00,7.173,0.66,1.00,7.150,0.203,0.67
116-1,0.64,7.411,0.75,0.64,7.377,0.253,0.73
116-2,0.62,7.113,0.34,0.62,7.103,0.300,0.36
117-1,1.00,6.931,0.13,1.00,6.931,0.210,0.13
117-2,0.24,8.792,1.00,0.24,8.798,0.622,1.00
119-1,0.96,7.383,0.98,0.96,7.379,0.216,0.98
120-1,1.00,8.142,1.00,1.00,8.151,0.280,1.00
120-2,1.00,7.823,0.79,1.00,7.811,0.204,0.80
120-3,0.77,7.494,0.67,0.77,7.479,0.217,0.70
121-1,0.53,7.945,0.60,0.53,7.953,0.321,0.59
121-2,0.08,5.579,0.85,0.08,5.571,0.748,0.78
121-3,0.73,6.813,0.20,0.73,6.768,0.227,0.36
122-1,0.84,7.399,0.99,0.84,7.394,0.229,0.99
124-1,1.00,8.186,0.39,1.00,8.181,0.216,0.40
124-2,1.00,8.095,0.34,1.00,8.095,0.218,0.34
124-3,1.00,8.248,0.40,1.00,8.244,0.216,0.41
125-1,0.96,7.678,1.00,0.96,7.684,0.243,1.00
125-2,0.92,8.215,0.85,0.92,8.194,0.221,0.82
125-3,0.99,8.389,0.91,0.99,8.353,0.234,0.89
126-1,0.24,8.387,0.67,0.24,8.319,0.490,0.57
127-1,0.93,6.728,0.71,0.93,6.714,0.232,0.71
127-2,0.91,6.374,0.23,0.91,6.366,0.232,0.23
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.61,10.964,1.00,0.61,10.967,0.685,1.00
129-1,0.98,6.925,0.55,0.98,6.909,0.217,0.56
129-2,0.28,8.436,0.52,0.28,8.423,0.505,0.52
129-3,0.98,6.914,0.55,0.98,6.902,0.217,0.56
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.76,7.180,0.86,0.76,7.151,0.243,0.80
131-2,0.78,7.257,0.46,0.78,7.242,0.244,0.56
131-3,0.96,7.186,0.39,0.96,7.163,0.209,0.44
132-1,1.00,7.254,0.67,1.00,7.231,0.225,0.66
132-2,1.00,7.318,0.60,1.00,7.314,0.220,0.60
65-1,0.98,8.327,0.40,0.98,8.313,0.208,0.43
65-2,0.97,8.287,0.36,0.97,8.274,0.208,0.38
65-3,0.98,8.283,0.44,0.98,8.272,0.207,0.42
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.47,5.898,0.98,0.47,5.882,0.217,0.98
69-2,1.00,7.123,0.94,1.00,7.117,0.213,0.95
70-1,1.00,6.772,0.21,1.00,6.762,0.213,0.23
70-2,1.00,7.905,0.17,1.00,7.875,0.221,0.17
70-3,1.00,7.953,0.20,1.00,7.944,0.204,0.21
72-1,0.99,7.536,0.44,0.99,7.499,0.211,0.37
72-2,0.88,7.474,0.01,0.88,7.475,0.236,0.01
73-1,1.00,13.239,1.00,1.00,13.248,0.821,1.00
73-2,1.00,12.809,1.00,1.00,12.818,0.781,1.00
73-3,0.98,37.199,1.00,0.98,37.166,1.302,1.00
74-1,0.53,7.124,0.40,0.53,7.100,0.256,0.37
74-2,0.97,7.222,0.86,0.97,7.189,0.203,0.87
75-1,0.47,5.905,0.98,0.47,5.889,0.217,0.98
75-2,1.00,7.122,0.94,1.00,7.114,0.213,0.95
79-1,0.82,7.943,0.64,0.82,7.875,0.290,0.67
79-2,0.57,7.138,0.31,0.57,7.123,0.311,0.33
79-3,0.97,7.123,0.85,0.97,7.122,0.227,0.85
80-1,0.60,6.887,0.68,0.60,6.884,0.234,0.64
80-2,0.98,7.267,0.86,0.98,7.236,0.207,0.86
81-1,0.74,7.272,0.59,0.74,7.254,0.258,0.58
81-2,0.74,7.277,0.59,0.74,7.256,0.258,0.58
82-1,0.90,7.601,0.88,0.90,7.593,0.238,0.88
83-1,0.98,7.643,0.91,0.98,7.637,0.222,0.90
83-2,0.97,7.373,0.81,0.97,7.367,0.221,0.82
84-1,0.78,8.396,0.33,0.78,8.390,0.226,0.34
85-1,0.94,6.853,0.62,0.94,6.828,0.232,0.59
85-2,0.95,7.400,0.83,0.95,7.363,0.250,0.80
86-1,0.65,7.030,0.34,0.65,7.006,0.273,0.33
86-2,0.65,7.030,0.34,0.65,7.006,0.273,0.33
86-3,0.58,7.130,0.30,0.58,7.125,0.295,0.31
87-1,0.87,7.267,0.50,0.87,7.267,0.246,0.50
87-2,0.87,7.636,0.26,0.87,7.629,0.239,0.26
87-3,0.72,7.530,0.73,0.72,7.511,0.265,0.74
88-1,0.95,7.563,0.90,0.95,7.556,0.221,0.90
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.14,10.382,1.00,0.14,10.379,0.862,1.00
91-2,0.14,22.847,1.00,0.14,22.840,1.919,1.00
91-3,0.14,10.382,1.00,0.14,10.379,0.862,1.00
93-1,0.12,141.995,1.00,0.12,141.848,18.119,1.00
93-2,0.12,230.100,1.00,0.12,229.941,24.667,1.00
94-1,0.99,8.083,1.00,0.99,8.087,0.243,1.00
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.35,23.283,1.00,0.35,23.277,0.771,1.00
96-2,0.31,16.497,1.00,0.31,16.496,0.584,1.00
96-3,0.34,18.443,1.00,0.34,18.451,0.704,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
