ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,4.576,0.95,0.99,4.569,0.160,0.94
BLAST-S14,0.99,4.568,0.95,0.99,4.566,0.159,0.95
Naive-S11,1.00,4.265,0.32,1.00,4.266,0.159,0.32
Naive-S14,1.00,4.303,0.48,1.00,4.304,0.161,0.48
101-1,0.94,4.682,0.46,0.94,4.675,0.163,0.47
101-2,0.17,4.542,0.10,0.17,4.541,0.162,0.11
101-3,0.94,4.216,0.68,0.94,4.215,0.154,0.70
102-1,0.00,4.771,1.00,0.00,4.772,0.166,1.00
102-2,0.00,4.771,1.00,0.00,4.772,0.166,1.00
102-3,0.00,4.771,1.00,0.00,4.772,0.166,1.00
103-1,0.04,4.703,0.04,0.04,4.701,0.166,0.05
103-2,0.06,4.662,0.04,0.06,4.660,0.165,0.04
103-3,0.62,4.268,0.33,0.62,4.269,0.158,0.33
104-1,0.00,4.771,1.00,0.00,4.772,0.166,1.00
104-2,0.00,4.771,1.00,0.00,4.772,0.166,1.00
104-3,0.00,4.771,1.00,0.00,4.772,0.166,1.00
105-1,1.00,4.587,0.95,1.00,4.586,0.159,0.95
105-2,0.99,11.471,1.00,0.99,11.466,1.032,1.00
105-3,0.99,18.165,1.00,0.99,18.157,1.192,1.00
106-1,0.44,4.490,0.25,0.44,4.484,0.159,0.27
106-2,0.00,4.771,1.00,0.00,4.772,0.166,1.00
106-3,0.32,4.534,0.25,0.32,4.528,0.161,0.22
107-1,1.00,17.556,1.00,1.00,17.547,0.908,1.00
107-2,1.00,4.406,0.07,1.00,4.405,0.161,0.07
107-3,0.07,4.611,0.02,0.07,4.612,0.165,0.02
108-1,0.00,4.771,1.00,0.00,4.772,0.166,1.00
109-1,0.00,4.771,1.00,0.00,4.772,0.166,1.00
110-1,0.99,4.601,1.00,0.99,4.603,0.160,1.00
110-2,0.95,4.531,1.00,0.95,4.531,0.156,1.00
110-3,0.99,9.480,1.00,0.99,9.481,0.223,1.00
111-1,0.95,4.647,1.00,0.95,4.649,0.160,1.00
111-2,0.98,8.494,1.00,0.98,8.496,0.225,1.00
111-3,0.12,4.720,0.66,0.12,4.715,0.163,0.79
112-1,1.00,4.520,0.87,1.00,4.510,0.158,0.89
112-2,1.00,4.528,0.94,1.00,4.511,0.157,0.90
112-3,1.00,4.462,0.84,1.00,4.455,0.155,0.85
113-1,1.00,4.450,0.84,1.00,4.449,0.155,0.84
113-2,0.84,9.135,1.00,0.84,9.137,0.206,1.00
113-3,0.48,4.649,1.00,0.48,4.650,0.160,1.00
114-1,1.00,6.097,1.00,1.00,6.099,0.229,1.00
115-1,1.00,4.316,0.64,1.00,4.311,0.157,0.64
116-1,0.58,4.400,0.66,0.58,4.396,0.159,0.64
116-2,0.34,4.471,0.13,0.34,4.471,0.163,0.19
117-1,1.00,4.447,0.18,1.00,4.430,0.154,0.17
117-2,0.14,4.658,1.00,0.14,4.662,0.158,1.00
119-1,0.98,4.522,0.97,0.98,4.518,0.159,0.97
120-1,1.00,6.383,1.00,1.00,6.386,0.248,1.00
120-2,1.00,4.338,0.79,1.00,4.336,0.153,0.79
120-3,0.99,4.202,0.76,0.99,4.196,0.158,0.75
121-1,0.69,4.547,0.60,0.69,4.545,0.160,0.60
121-2,0.05,4.663,0.61,0.05,4.663,0.165,0.61
121-3,0.75,4.335,0.10,0.75,4.326,0.155,0.09
122-1,0.72,4.498,0.98,0.72,4.492,0.156,0.98
124-1,1.00,4.513,0.53,1.00,4.510,0.160,0.53
124-2,1.00,4.499,0.46,1.00,4.500,0.161,0.46
124-3,1.00,4.494,0.51,1.00,4.493,0.161,0.51
125-1,0.98,6.088,1.00,0.98,6.091,0.229,1.00
125-2,0.98,4.657,0.91,0.98,4.642,0.161,0.87
125-3,1.00,4.589,0.90,1.00,4.569,0.160,0.86
126-1,0.00,4.771,1.00,0.00,4.772,0.166,1.00
127-1,0.97,4.418,0.73,0.97,4.417,0.153,0.74
127-2,0.96,4.243,0.83,0.96,4.241,0.153,0.83
127-3,0.00,4.771,1.00,0.00,4.772,0.166,1.00
128-1,0.59,5.175,1.00,0.59,5.179,0.199,0.99
129-1,0.99,4.174,0.68,0.99,4.173,0.156,0.68
129-2,0.49,4.401,0.62,0.49,4.394,0.157,0.64
129-3,0.99,4.173,0.68,0.99,4.170,0.156,0.68
130-1,0.00,4.771,1.00,0.00,4.772,0.166,1.00
130-2,0.00,4.771,1.00,0.00,4.772,0.166,1.00
130-3,0.00,4.771,1.00,0.00,4.772,0.166,1.00
131-1,0.84,4.420,0.79,0.84,4.406,0.159,0.72
131-2,0.87,4.443,0.81,0.87,4.436,0.158,0.75
131-3,0.97,4.456,0.31,0.97,4.448,0.157,0.36
132-1,1.00,4.526,0.99,1.00,4.512,0.158,0.95
132-2,1.00,4.465,0.86,1.00,4.459,0.154,0.86
65-1,0.97,4.517,0.38,0.97,4.514,0.151,0.38
65-2,0.97,4.596,0.28,0.97,4.593,0.156,0.28
65-3,0.97,4.595,0.30,0.97,4.592,0.155,0.30
68-1,0.00,4.771,1.00,0.00,4.772,0.166,1.00
68-2,0.00,4.771,1.00,0.00,4.772,0.166,1.00
69-1,0.22,4.489,0.40,0.22,4.470,0.162,0.31
69-2,1.00,4.343,1.00,1.00,4.340,0.157,0.96
70-1,0.00,4.771,1.00,0.00,4.772,0.166,1.00
70-2,1.00,4.086,0.32,1.00,4.087,0.153,0.32
70-3,1.00,4.089,0.36,1.00,4.086,0.156,0.37
72-1,0.96,4.653,0.50,0.96,4.638,0.157,0.54
72-2,0.95,4.385,0.03,0.95,4.374,0.155,0.07
73-1,1.00,6.193,1.00,1.00,6.201,0.316,1.00
73-2,1.00,5.786,1.00,1.00,5.793,0.262,1.00
73-3,0.99,40.735,1.00,0.99,40.733,1.450,1.00
74-1,0.57,4.458,0.45,0.57,4.450,0.160,0.47
74-2,0.98,4.297,0.79,0.98,4.293,0.155,0.77
75-1,0.22,4.381,0.46,0.22,4.376,0.160,0.57
75-2,1.00,4.349,1.00,1.00,4.347,0.157,0.97
79-1,0.00,4.771,1.00,0.00,4.772,0.166,1.00
79-2,0.00,4.771,1.00,0.00,4.772,0.166,1.00
79-3,0.00,4.771,1.00,0.00,4.772,0.166,1.00
80-1,0.61,4.591,0.71,0.61,4.591,0.165,0.71
80-2,0.99,4.304,0.79,0.99,4.302,0.155,0.80
81-1,0.98,4.488,0.76,0.98,4.479,0.159,0.76
81-2,0.98,4.488,0.77,0.98,4.479,0.159,0.76
82-1,0.93,4.547,0.73,0.93,4.541,0.157,0.74
83-1,0.97,4.731,1.00,0.97,4.730,0.173,0.94
83-2,0.97,4.585,1.00,0.97,4.582,0.170,0.92
84-1,0.80,4.541,0.16,0.80,4.536,0.162,0.15
85-1,0.94,4.398,0.83,0.94,4.395,0.158,0.83
85-2,0.96,4.367,0.84,0.96,4.363,0.154,0.85
86-1,0.73,4.436,0.74,0.73,4.424,0.159,0.77
86-2,0.73,4.436,0.74,0.73,4.424,0.159,0.77
86-3,0.53,4.482,0.66,0.53,4.481,0.161,0.65
87-1,0.85,4.656,0.52,0.85,4.654,0.158,0.52
87-2,0.85,4.638,0.29,0.85,4.637,0.160,0.29
87-3,0.76,4.646,0.81,0.76,4.646,0.163,0.81
88-1,0.00,4.771,1.00,0.00,4.772,0.166,1.00
