ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,4.585,0.95,0.99,4.578,0.162,0.94
BLAST-S14,0.99,4.565,0.95,0.99,4.562,0.160,0.95
Naive-S11,1.00,4.265,0.32,1.00,4.266,0.159,0.32
Naive-S14,1.00,4.303,0.48,1.00,4.304,0.161,0.48
101-1,0.94,4.688,0.49,0.94,4.680,0.170,0.47
101-2,0.17,3.968,0.50,0.17,3.934,0.396,0.47
101-3,0.94,4.207,0.69,0.94,4.206,0.158,0.71
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.04,3.693,0.36,0.04,3.692,0.690,0.39
103-2,0.06,4.201,0.36,0.06,4.182,0.654,0.38
103-3,0.62,4.249,0.33,0.62,4.252,0.194,0.33
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,4.572,0.95,1.00,4.571,0.159,0.95
105-2,0.99,11.567,1.00,0.99,11.562,1.045,1.00
105-3,0.99,18.265,1.00,0.99,18.258,1.199,1.00
106-1,0.44,4.588,0.61,0.44,4.567,0.269,0.62
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.32,4.799,0.60,0.32,4.771,0.332,0.59
107-1,1.00,17.606,1.00,1.00,17.597,0.910,1.00
107-2,1.00,4.408,0.07,1.00,4.407,0.161,0.07
107-3,0.07,3.513,0.03,0.07,3.476,0.553,0.04
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.99,4.579,1.00,0.99,4.581,0.160,1.00
110-2,0.95,4.614,1.00,0.95,4.614,0.162,1.00
110-3,0.99,9.531,1.00,0.99,9.533,0.223,1.00
111-1,0.95,4.614,1.00,0.95,4.615,0.164,1.00
111-2,0.98,8.620,1.00,0.98,8.624,0.226,1.00
111-3,0.12,6.484,0.99,0.12,6.498,0.605,0.99
112-1,1.00,4.530,0.87,1.00,4.520,0.158,0.89
