ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.632,0.45,0.99,0.631,0.005,0.46
BLAST-S14,0.99,0.623,0.51,0.99,0.622,0.006,0.52
Naive-S11,1.00,0.596,0.28,1.00,0.596,0.004,0.28
Naive-S14,1.00,0.596,0.29,1.00,0.596,0.003,0.29
101-1,0.94,0.625,0.37,0.94,0.625,0.006,0.37
101-2,0.17,0.522,0.19,0.17,0.521,0.019,0.16
101-3,0.94,0.538,0.17,0.94,0.538,0.008,0.18
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.04,0.511,0.04,0.04,0.507,0.038,0.08
103-2,0.06,0.517,0.04,0.06,0.514,0.035,0.03
103-3,0.62,0.531,0.17,0.62,0.531,0.011,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.613,0.92,1.00,0.613,0.008,0.92
105-2,0.99,0.576,0.99,0.99,0.576,0.008,0.99
105-3,0.99,0.610,1.00,0.99,0.610,0.009,1.00
106-1,0.44,0.541,0.03,0.44,0.541,0.012,0.03
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.32,0.528,0.03,0.32,0.529,0.015,0.03
107-1,1.00,0.629,1.00,1.00,0.629,0.006,0.99
107-2,1.00,0.552,0.03,1.00,0.553,0.008,0.03
107-3,0.07,0.458,0.02,0.07,0.459,0.039,0.02
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.99,0.611,0.28,0.99,0.611,0.005,0.25
110-2,0.95,0.595,0.67,0.95,0.595,0.007,0.68
110-3,0.99,0.672,1.00,0.99,0.672,0.006,1.00
111-1,0.95,0.611,0.28,0.95,0.611,0.005,0.26
111-2,0.98,0.653,1.00,0.98,0.653,0.005,1.00
111-3,0.12,0.639,0.64,0.12,0.639,0.013,0.59
112-1,1.00,0.595,0.59,1.00,0.594,0.006,0.59
112-2,1.00,0.594,0.60,1.00,0.594,0.007,0.59
112-3,1.00,0.602,0.56,1.00,0.600,0.006,0.57
113-1,1.00,0.601,0.55,1.00,0.600,0.006,0.56
113-2,0.84,0.718,1.00,0.84,0.718,0.007,1.00
113-3,0.48,0.626,0.67,0.48,0.625,0.008,0.65
114-1,1.00,0.551,1.00,1.00,0.550,0.008,0.99
115-1,1.00,0.546,0.27,1.00,0.545,0.008,0.28
116-1,0.58,0.550,0.13,0.58,0.551,0.010,0.15
116-2,0.34,0.558,0.04,0.34,0.559,0.015,0.11
117-1,1.00,0.591,0.12,1.00,0.591,0.005,0.12
117-2,0.14,0.633,1.00,0.14,0.634,0.026,1.00
119-1,0.98,0.596,0.83,0.98,0.594,0.006,0.85
120-1,1.00,0.551,0.99,1.00,0.550,0.008,0.99
120-2,1.00,0.556,0.74,1.00,0.556,0.006,0.73
120-3,0.99,0.567,0.62,0.99,0.566,0.007,0.61
121-1,0.69,0.507,0.60,0.69,0.507,0.011,0.52
121-2,0.05,0.459,0.61,0.05,0.464,0.043,0.61
121-3,0.75,0.531,0.03,0.75,0.531,0.010,0.03
122-1,0.72,0.549,0.69,0.72,0.550,0.010,0.70
124-1,1.00,0.615,0.36,1.00,0.615,0.004,0.36
124-2,1.00,0.632,0.32,1.00,0.632,0.003,0.32
124-3,1.00,0.617,0.36,1.00,0.616,0.004,0.34
125-1,0.98,0.548,1.00,0.98,0.548,0.008,0.99
125-2,0.98,0.589,0.38,0.98,0.588,0.007,0.38
125-3,1.00,0.625,0.48,1.00,0.623,0.005,0.47
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.97,0.577,0.53,0.97,0.576,0.006,0.52
127-2,0.96,0.551,0.68,0.96,0.550,0.007,0.67
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.59,0.672,0.21,0.59,0.671,0.005,0.23
129-1,0.99,0.549,0.60,0.99,0.548,0.007,0.59
