ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
89-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
89-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
91-1,0.21,0.158,0.03,0.21,0.157,0.009,0.03
91-2,0.21,0.161,1.00,0.21,0.161,0.009,1.00
91-3,0.21,0.108,0.52,0.21,0.108,0.007,0.52
93-1,0.01,0.025,1.00,0.01,0.025,0.006,1.00
93-2,0.02,0.026,1.00,0.02,0.026,0.006,1.00
94-1,0.98,0.420,0.43,0.98,0.421,0.009,0.49
95-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
95-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
96-1,0.73,0.186,1.00,0.73,0.185,0.005,1.00
96-2,0.73,0.183,1.00,0.73,0.183,0.005,1.00
96-3,0.73,0.178,1.00,0.73,0.178,0.005,1.00
97-1,1.00,0.434,0.01,1.00,0.434,0.009,0.02
97-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
97-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
98-1,0.99,0.365,0.50,0.99,0.365,0.007,0.50
99-1,0.96,0.441,0.16,0.96,0.441,0.009,0.16
