ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.632,0.45,0.99,0.632,0.005,0.46
BLAST-S14,0.99,0.623,0.51,0.99,0.623,0.006,0.51
Naive-S11,1.00,0.596,0.28,1.00,0.596,0.004,0.28
Naive-S14,1.00,0.596,0.29,1.00,0.596,0.003,0.29
101-1,0.94,0.621,0.36,0.94,0.621,0.008,0.36
101-2,0.17,0.879,0.01,0.17,0.879,0.011,0.02
101-3,0.94,0.547,0.17,0.94,0.547,0.008,0.16
102-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-1,0.04,0.966,0.01,0.04,0.966,0.006,0.01
103-2,0.06,0.956,0.01,0.06,0.956,0.007,0.01
103-3,0.62,0.644,0.17,0.62,0.645,0.011,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,1.00,0.612,0.92,1.00,0.612,0.008,0.92
105-2,0.99,0.576,0.99,0.99,0.576,0.008,0.99
105-3,0.99,0.609,1.00,0.99,0.609,0.009,1.00
106-1,0.44,0.751,0.03,0.44,0.751,0.012,0.03
106-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
106-3,0.32,0.806,0.03,0.32,0.806,0.012,0.03
107-1,1.00,0.629,1.00,1.00,0.629,0.006,0.99
107-2,1.00,0.553,0.03,1.00,0.553,0.008,0.03
107-3,0.07,0.938,0.01,0.07,0.938,0.009,0.01
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.99,0.613,0.28,0.99,0.612,0.005,0.24
110-2,0.95,0.601,0.57,0.95,0.600,0.006,0.62
110-3,0.99,0.671,1.00,0.99,0.671,0.006,1.00
111-1,0.95,0.618,0.24,0.95,0.617,0.005,0.25
111-2,0.98,0.652,1.00,0.98,0.652,0.005,1.00
111-3,0.12,0.924,0.01,0.12,0.924,0.009,0.01
112-1,1.00,0.595,0.59,1.00,0.594,0.006,0.59
112-2,1.00,0.595,0.60,1.00,0.594,0.006,0.59
112-3,1.00,0.602,0.56,1.00,0.601,0.006,0.56
113-1,1.00,0.601,0.55,1.00,0.600,0.006,0.56
113-2,0.84,0.671,1.00,0.84,0.672,0.006,1.00
113-3,0.48,0.685,0.11,0.48,0.685,0.007,0.12
114-1,1.00,0.551,1.00,1.00,0.550,0.008,0.99
115-1,1.00,0.546,0.27,1.00,0.545,0.008,0.28
116-1,0.58,0.697,0.04,0.58,0.697,0.011,0.08
116-2,0.34,0.827,0.04,0.34,0.827,0.011,0.10
117-1,1.00,0.591,0.12,1.00,0.591,0.005,0.12
117-2,0.14,0.895,1.00,0.14,0.896,0.010,1.00
119-1,0.98,0.597,0.83,0.98,0.595,0.006,0.83
120-1,1.00,0.551,0.99,1.00,0.550,0.008,0.99
120-2,1.00,0.556,0.74,1.00,0.556,0.006,0.73
120-3,0.99,0.568,0.59,0.99,0.567,0.007,0.60
121-1,0.69,0.609,0.27,0.69,0.609,0.011,0.36
121-2,0.05,0.965,0.61,0.05,0.965,0.006,0.61
121-3,0.75,0.585,0.01,0.75,0.586,0.009,0.01
122-1,0.72,0.614,0.69,0.72,0.614,0.009,0.69
124-1,1.00,0.615,0.36,1.00,0.616,0.004,0.36
124-2,1.00,0.632,0.32,1.00,0.632,0.003,0.32
124-3,1.00,0.617,0.36,1.00,0.616,0.004,0.34
125-1,0.98,0.551,1.00,0.98,0.550,0.008,0.99
125-2,0.98,0.590,0.36,0.98,0.590,0.007,0.37
125-3,1.00,0.625,0.45,1.00,0.623,0.005,0.47
126-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
127-1,0.97,0.580,0.52,0.97,0.579,0.006,0.51
127-2,0.96,0.556,0.65,0.96,0.555,0.007,0.66
127-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
128-1,0.59,0.679,0.01,0.59,0.678,0.002,0.02
129-1,0.99,0.550,0.60,0.99,0.550,0.007,0.59
129-2,0.49,0.679,0.39,0.49,0.679,0.006,0.39
129-3,0.99,0.549,0.60,0.99,0.549,0.007,0.59
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.84,0.572,0.07,0.84,0.571,0.007,0.06
131-2,0.87,0.560,0.05,0.87,0.560,0.008,0.05
131-3,0.97,0.583,0.07,0.97,0.583,0.007,0.07
132-1,1.00,0.588,0.60,1.00,0.588,0.006,0.61
132-2,1.00,0.594,0.60,1.00,0.594,0.006,0.60
65-1,0.97,0.631,0.24,0.97,0.631,0.004,0.24
65-2,0.97,0.635,0.15,0.97,0.635,0.004,0.15
65-3,0.97,0.636,0.16,0.97,0.636,0.003,0.16
68-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
68-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-1,0.22,0.808,0.01,0.22,0.808,0.012,0.01
69-2,1.00,0.554,0.33,1.00,0.554,0.007,0.32
70-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
70-2,1.00,0.557,0.27,1.00,0.557,0.006,0.27
70-3,1.00,0.564,0.26,1.00,0.564,0.006,0.27
72-1,0.96,0.554,0.01,0.96,0.554,0.008,0.01
72-2,0.95,0.542,0.01,0.95,0.543,0.008,0.01
