ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.544,0.54,1.00,0.556,0.074,0.59
BLAST-S14,1.00,0.423,0.54,1.00,0.422,0.090,0.57
Naive-S11,1.00,0.514,0.62,1.00,0.514,0.074,0.62
Naive-S14,1.00,0.359,0.17,1.00,0.359,0.048,0.17
101-1,1.00,0.426,0.36,1.00,0.428,0.072,0.37
101-2,1.00,0.556,0.05,1.00,0.570,0.063,0.13
101-3,1.00,0.562,0.68,1.00,0.565,0.073,0.62
102-1,1.00,0.510,0.70,1.00,0.507,0.080,0.70
102-2,1.00,0.463,0.71,1.00,0.481,0.074,0.71
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.40,0.442,0.17,0.40,0.460,0.158,0.22
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.255,0.56,1.00,0.284,0.068,0.65
105-2,1.00,0.323,0.93,1.00,0.327,0.077,0.94
105-3,1.00,0.279,0.97,1.00,0.290,0.075,0.96
106-1,0.67,0.495,0.32,0.67,0.493,0.125,0.42
106-2,0.27,0.259,0.85,0.27,0.266,0.063,0.91
106-3,0.20,0.667,0.32,0.20,0.692,0.298,0.47
107-1,1.00,0.317,0.71,1.00,0.323,0.071,0.72
107-2,1.00,0.353,0.03,1.00,0.355,0.091,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.317,0.40,1.00,0.368,0.060,0.57
110-2,1.00,0.482,0.81,1.00,0.491,0.065,0.70
110-3,1.00,0.558,0.04,1.00,0.563,0.069,0.08
111-1,1.00,0.334,0.40,1.00,0.372,0.059,0.53
111-2,0.93,0.542,0.04,0.93,0.546,0.076,0.09
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.500,0.55,1.00,0.521,0.060,0.55
112-2,1.00,0.506,0.62,1.00,0.520,0.062,0.56
112-3,1.00,0.450,0.34,1.00,0.486,0.062,0.46
113-1,1.00,0.452,0.62,1.00,0.485,0.062,0.49
113-2,0.53,0.322,1.00,0.53,0.325,0.109,0.91
113-3,1.00,0.300,0.40,1.00,0.335,0.049,0.39
114-1,1.00,0.379,0.95,1.00,0.389,0.078,0.88
115-1,1.00,0.425,0.38,1.00,0.441,0.084,0.46
116-1,0.80,0.331,0.48,0.80,0.344,0.102,0.68
116-2,0.73,0.394,0.64,0.73,0.403,0.118,0.76
117-1,1.00,0.493,0.22,1.00,0.497,0.078,0.21
117-2,0.73,0.390,1.00,0.73,0.388,0.094,1.00
119-1,1.00,0.458,0.86,1.00,0.454,0.096,0.86
120-1,1.00,0.378,0.95,1.00,0.393,0.076,0.96
120-2,1.00,0.453,0.55,1.00,0.464,0.059,0.50
120-3,0.67,0.245,0.76,0.67,0.280,0.098,0.81
121-1,0.40,0.364,0.60,0.40,0.381,0.152,0.66
121-2,0.13,0.692,0.85,0.13,0.771,0.152,0.90
121-3,0.40,0.529,0.03,0.40,0.543,0.134,0.22
122-1,0.93,0.469,0.92,0.93,0.467,0.083,0.93
124-1,1.00,0.326,0.39,1.00,0.367,0.056,0.34
124-2,1.00,0.327,0.24,1.00,0.335,0.048,0.27
124-3,1.00,0.344,0.39,1.00,0.373,0.073,0.36
125-1,1.00,0.402,0.77,1.00,0.414,0.077,0.86
125-2,1.00,0.286,0.34,1.00,0.325,0.067,0.36
125-3,1.00,0.453,0.61,1.00,0.463,0.079,0.66
126-1,0.20,0.678,0.64,0.20,0.669,0.129,0.76
127-1,1.00,0.475,0.65,1.00,0.485,0.084,0.57
127-2,1.00,0.477,0.19,1.00,0.481,0.094,0.21
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.67,0.277,0.13,0.67,0.329,0.064,0.33
129-1,1.00,0.515,0.70,1.00,0.531,0.082,0.62
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.515,0.70,1.00,0.531,0.082,0.62
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.93,0.319,0.05,0.93,0.324,0.087,0.26
131-2,0.87,0.329,0.10,0.87,0.339,0.087,0.21
131-3,1.00,0.348,0.07,1.00,0.352,0.089,0.14
132-1,1.00,0.491,0.56,1.00,0.522,0.059,0.57
132-2,1.00,0.487,0.43,1.00,0.514,0.063,0.52
65-1,1.00,0.497,0.31,1.00,0.502,0.052,0.31
65-2,1.00,0.478,0.32,1.00,0.482,0.061,0.32
65-3,1.00,0.471,0.34,1.00,0.476,0.059,0.33
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.442,0.19,1.00,0.453,0.087,0.40
69-2,1.00,0.485,0.78,1.00,0.490,0.081,0.65
70-1,1.00,0.660,0.42,1.00,0.668,0.060,0.47
70-2,1.00,0.259,0.11,1.00,0.265,0.058,0.13
70-3,1.00,0.345,0.19,1.00,0.353,0.065,0.15
72-1,1.00,0.550,0.01,1.00,0.550,0.078,0.02
72-2,0.93,0.563,0.01,0.93,0.562,0.084,0.01
73-1,1.00,0.335,0.96,1.00,0.345,0.084,0.93
73-2,1.00,0.335,0.96,1.00,0.345,0.084,0.93
73-3,1.00,0.403,1.00,1.00,0.393,0.086,1.00
74-1,0.47,0.543,0.18,0.47,0.545,0.117,0.24
74-2,1.00,0.493,0.26,1.00,0.503,0.084,0.49
75-1,1.00,0.409,0.71,1.00,0.428,0.082,0.66
75-2,1.00,0.485,0.78,1.00,0.482,0.080,0.78
79-1,0.93,0.490,0.33,0.93,0.499,0.093,0.30
79-2,0.73,0.477,0.33,0.74,0.486,0.104,0.33
79-3,1.00,0.517,0.77,1.00,0.529,0.076,0.50
80-1,0.53,0.516,0.18,0.53,0.516,0.116,0.26
80-2,1.00,0.480,0.26,1.00,0.498,0.081,0.54
81-1,1.00,0.425,0.60,1.00,0.441,0.097,0.60
81-2,1.00,0.425,0.60,1.00,0.441,0.097,0.60
82-1,0.93,0.301,0.79,0.93,0.316,0.077,0.76
83-1,1.00,0.392,0.78,1.00,0.402,0.066,0.70
83-2,1.00,0.409,0.78,1.00,0.419,0.063,0.69
84-1,0.93,0.205,0.26,0.93,0.226,0.090,0.17
85-1,1.00,0.517,0.87,1.00,0.531,0.080,0.73
85-2,1.00,0.517,0.87,1.00,0.531,0.080,0.73
86-1,0.93,0.578,0.36,0.93,0.581,0.082,0.42
86-2,0.93,0.578,0.36,0.93,0.581,0.082,0.42
86-3,0.87,0.574,0.31,0.87,0.576,0.084,0.34
87-1,1.00,0.405,0.51,1.00,0.428,0.086,0.50
87-2,1.00,0.362,0.26,1.00,0.369,0.071,0.26
87-3,0.87,0.472,0.46,0.87,0.490,0.082,0.56
88-1,1.00,0.394,0.05,1.00,0.394,0.080,0.30
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.396,0.66,1.00,0.393,0.092,0.76
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.390,0.50,1.00,0.389,0.080,0.50
99-1,1.00,0.440,0.11,1.00,0.439,0.085,0.11
