ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,7.181,1.00,1.00,7.034,0.679,0.95
BLAST-S14,1.00,7.192,1.00,1.00,7.145,0.626,0.98
Naive-S11,1.00,6.833,0.62,1.00,6.824,0.610,0.62
Naive-S14,1.00,7.028,0.43,1.00,7.020,0.600,0.43
101-1,1.00,6.345,0.61,1.00,6.360,0.827,0.71
101-2,1.00,6.448,0.50,1.00,6.377,0.812,0.55
101-3,1.00,7.028,0.99,1.00,7.135,1.285,0.92
102-1,1.00,6.777,0.89,1.00,6.740,0.743,0.89
102-2,1.00,6.732,0.93,1.00,6.716,0.757,0.93
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.40,6.626,0.33,0.40,6.632,1.947,0.37
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,7.214,1.00,1.00,7.143,0.612,0.98
105-2,1.00,25.697,1.00,1.00,25.673,7.602,1.00
105-3,1.00,30.940,1.00,1.00,30.920,7.872,1.00
106-1,0.67,6.739,1.00,0.67,6.691,1.256,0.85
106-2,0.27,8.454,1.00,0.27,8.853,1.784,1.00
106-3,0.20,4.062,0.32,0.20,3.774,3.356,0.55
107-1,1.00,28.650,1.00,1.00,28.654,6.706,0.99
107-2,1.00,7.197,0.17,1.00,6.932,0.810,0.26
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,8.511,0.98,1.00,8.658,1.553,0.99
110-2,1.00,7.158,0.95,1.00,7.129,0.924,0.92
110-3,1.00,8.953,1.00,1.00,9.060,1.700,1.00
111-1,1.00,8.511,0.98,1.00,8.658,1.553,0.99
111-2,0.93,9.257,1.00,0.93,9.369,1.843,1.00
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,6.960,0.74,1.00,6.931,0.885,0.73
112-2,1.00,7.109,0.79,1.00,6.977,0.878,0.73
112-3,1.00,6.697,0.73,1.00,6.603,0.760,0.73
113-1,1.00,6.835,0.72,1.00,6.658,0.753,0.74
113-2,0.53,13.517,1.00,0.53,13.601,2.720,1.00
113-3,1.00,8.324,0.98,1.00,8.472,1.426,0.99
114-1,1.00,10.938,1.00,1.00,11.012,1.891,1.00
115-1,1.00,6.440,1.00,1.00,6.404,0.897,0.95
116-1,0.80,6.467,1.00,0.80,6.458,1.117,0.98
116-2,0.73,6.640,1.00,0.73,6.432,1.222,0.86
117-1,1.00,6.048,0.30,1.00,5.964,1.031,0.31
117-2,0.73,14.208,1.00,0.73,14.297,2.771,1.00
119-1,1.00,6.997,0.98,1.00,6.841,0.763,0.99
120-1,1.00,12.935,1.00,1.00,13.004,2.155,1.00
120-2,1.00,6.225,0.86,1.00,6.209,0.885,0.85
120-3,0.67,6.633,0.95,0.67,6.470,1.093,0.93
121-1,0.40,8.439,1.00,0.40,8.076,1.534,0.89
121-2,0.13,8.556,0.85,0.13,7.420,5.191,0.91
121-3,0.40,6.465,0.66,0.40,6.584,2.084,0.72
122-1,0.93,6.834,0.99,0.93,6.879,1.162,0.99
124-1,1.00,6.803,0.55,1.00,6.826,0.686,0.55
124-2,1.00,6.898,0.55,1.00,6.909,0.626,0.54
124-3,1.00,6.633,0.46,1.00,6.649,0.766,0.50
125-1,1.00,10.938,1.00,1.00,11.011,1.892,1.00
125-2,1.00,7.963,1.00,1.00,8.198,1.197,1.00
125-3,1.00,7.053,0.97,1.00,6.902,0.755,0.98
126-1,0.20,8.098,0.64,0.20,8.305,3.923,0.76
127-1,1.00,6.225,0.86,1.00,6.159,0.885,0.83
127-2,1.00,5.898,0.43,1.00,5.813,0.928,0.39
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.67,15.728,1.00,0.67,15.994,5.752,1.00
129-1,1.00,5.872,0.73,1.00,5.785,0.894,0.74
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,5.872,0.73,1.00,5.785,0.894,0.74
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.93,6.919,0.97,0.93,6.792,0.991,0.98
131-2,0.87,7.398,1.00,0.87,7.038,0.924,0.96
131-3,1.00,7.197,1.00,1.00,6.997,0.750,0.84
132-1,1.00,7.095,0.73,1.00,6.992,0.821,0.73
132-2,1.00,6.801,0.73,1.00,6.651,0.695,0.72
65-1,1.00,5.916,0.36,1.00,5.863,0.816,0.35
65-2,1.00,5.912,0.36,1.00,5.881,0.829,0.36
65-3,1.00,5.935,0.38,1.00,5.905,0.825,0.38
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,7.605,1.00,1.00,7.645,1.291,0.98
69-2,1.00,7.189,1.00,1.00,7.234,1.064,0.99
70-1,1.00,5.563,0.55,1.00,5.576,0.919,0.60
70-2,1.00,6.284,0.19,1.00,6.277,0.807,0.25
70-3,1.00,6.319,0.26,1.00,6.336,0.826,0.30
72-1,1.00,7.080,0.75,1.00,6.984,0.723,0.72
72-2,0.93,6.304,0.01,0.93,6.302,0.953,0.01
73-1,1.00,16.066,1.00,1.00,16.173,3.837,1.00
73-2,1.00,16.066,1.00,1.00,16.173,3.837,1.00
73-3,1.00,35.906,1.00,1.00,35.929,9.060,1.00
74-1,0.47,5.661,0.70,0.47,5.749,1.249,0.74
74-2,1.00,7.207,1.00,1.00,7.308,1.253,0.99
75-1,1.00,7.605,1.00,1.00,7.643,1.289,0.98
75-2,1.00,7.189,1.00,1.00,7.234,1.063,0.99
79-1,0.93,6.156,0.42,0.93,6.107,0.918,0.50
79-2,0.73,6.364,0.42,0.74,6.327,1.038,0.50
79-3,1.00,6.275,0.91,1.00,6.146,0.866,0.87
80-1,0.53,6.191,0.75,0.53,6.095,0.910,0.78
80-2,1.00,7.207,1.00,1.00,7.308,1.253,0.99
81-1,1.00,5.739,0.83,1.00,5.779,0.894,0.83
81-2,1.00,5.739,0.83,1.00,5.779,0.894,0.83
82-1,0.93,7.716,1.00,0.93,7.801,0.807,1.00
83-1,1.00,12.144,1.00,1.00,12.187,1.917,0.98
83-2,1.00,11.560,1.00,1.00,11.623,1.907,0.97
84-1,0.93,6.788,0.40,0.93,6.715,0.831,0.44
85-1,1.00,6.050,0.91,1.00,5.868,0.955,0.90
85-2,1.00,6.050,0.91,1.00,5.868,0.955,0.90
86-1,0.93,6.340,0.51,0.93,6.355,0.901,0.58
86-2,0.93,6.340,0.51,0.93,6.355,0.901,0.58
86-3,0.87,6.381,0.37,0.87,6.337,0.842,0.54
87-1,1.00,7.214,1.00,1.00,6.855,0.966,0.76
87-2,1.00,6.778,0.50,1.00,6.776,0.747,0.59
87-3,0.87,7.152,1.00,0.87,7.021,0.735,0.95
88-1,1.00,6.777,0.99,1.00,6.708,0.893,0.99
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,12.713,0.66,1.00,12.703,2.018,0.81
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,7.169,0.53,1.00,7.167,0.606,0.58
99-1,1.00,6.848,0.45,1.00,6.660,0.801,0.47
