ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
80-1,0.53,0.530,0.27,0.53,0.532,0.086,0.41
80-2,1.00,0.589,0.71,1.00,0.583,0.056,0.64
81-1,1.00,0.570,0.49,1.00,0.558,0.068,0.42
81-2,1.00,0.570,0.49,1.00,0.558,0.068,0.42
82-1,0.93,0.614,0.85,0.93,0.604,0.047,0.87
83-1,1.00,0.626,0.56,1.00,0.620,0.045,0.73
83-2,1.00,0.613,0.56,1.00,0.611,0.045,0.72
84-1,0.93,0.640,0.09,0.93,0.640,0.044,0.10
85-1,1.00,0.545,0.79,1.00,0.540,0.072,0.76
85-2,1.00,0.545,0.79,1.00,0.540,0.072,0.76
86-1,0.93,0.685,0.33,0.93,0.688,0.080,0.37
86-2,0.93,0.685,0.33,0.93,0.688,0.080,0.37
86-3,0.87,0.666,0.31,0.87,0.673,0.080,0.33
87-1,1.00,0.580,0.52,1.00,0.580,0.063,0.51
87-2,1.00,0.630,0.25,1.00,0.633,0.045,0.26
87-3,0.87,0.572,0.63,0.87,0.570,0.068,0.61
88-1,1.00,0.574,0.86,1.00,0.574,0.062,0.81
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.574,0.66,1.00,0.575,0.075,0.78
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.618,0.50,1.00,0.620,0.049,0.50
99-1,1.00,0.588,0.12,1.00,0.574,0.059,0.14
