ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
80-1,0.59,0.499,0.17,0.59,0.493,0.077,0.15
80-2,1.00,0.482,0.10,1.00,0.501,0.070,0.44
81-1,0.88,0.573,0.50,0.88,0.579,0.081,0.55
81-2,0.88,0.573,0.50,0.88,0.581,0.082,0.55
82-1,1.00,0.442,0.68,1.00,0.459,0.088,0.73
83-1,1.00,0.440,0.96,1.00,0.441,0.048,0.87
83-2,1.00,0.438,0.96,1.00,0.445,0.046,0.76
84-1,0.82,0.262,0.12,0.82,0.278,0.064,0.11
85-1,1.00,0.636,0.73,1.00,0.650,0.074,0.66
85-2,1.00,0.636,0.73,1.00,0.650,0.074,0.66
86-1,0.82,0.674,0.69,0.82,0.692,0.072,0.82
86-2,0.82,0.674,0.69,0.82,0.692,0.072,0.82
86-3,0.82,0.687,0.93,0.82,0.689,0.082,0.91
87-1,0.94,0.599,0.46,0.94,0.605,0.071,0.47
87-2,0.94,0.493,0.26,0.94,0.507,0.076,0.24
87-3,0.76,0.570,0.56,0.77,0.597,0.072,0.61
88-1,0.94,0.511,0.79,0.94,0.510,0.087,0.83
89-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
89-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
89-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
91-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
91-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
91-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
93-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
93-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
94-1,1.00,0.549,1.00,1.00,0.547,0.067,1.00
95-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
95-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
96-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
96-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
96-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
98-1,1.00,0.201,0.48,1.00,0.233,0.060,0.49
99-1,1.00,0.571,0.11,1.00,0.586,0.086,0.13
