ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
87-1,0.94,6.023,0.51,0.94,6.041,1.177,0.52
87-2,0.94,7.037,0.26,0.94,6.804,1.053,0.29
87-3,0.76,6.133,0.76,0.77,6.110,1.183,0.75
88-1,0.94,7.604,0.90,0.94,6.973,0.984,0.90
89-1,0.00,8.585,1.00,0.00,8.583,0.914,1.00
89-2,0.00,8.585,1.00,0.00,8.583,0.914,1.00
89-3,0.00,8.585,1.00,0.00,8.583,0.914,1.00
91-1,0.00,8.585,1.00,0.00,8.583,0.914,1.00
91-2,0.00,8.585,1.00,0.00,8.583,0.914,1.00
91-3,0.00,8.585,1.00,0.00,8.583,0.914,1.00
93-1,0.00,8.585,1.00,0.00,8.583,0.914,1.00
93-2,0.00,8.585,1.00,0.00,8.583,0.914,1.00
94-1,1.00,10.153,1.00,1.00,10.225,1.824,1.00
95-1,0.00,8.585,1.00,0.00,8.583,0.914,1.00
95-2,0.00,8.585,1.00,0.00,8.583,0.914,1.00
96-1,0.00,8.585,1.00,0.00,8.583,0.914,1.00
96-2,0.00,8.585,1.00,0.00,8.583,0.914,1.00
96-3,0.00,8.585,1.00,0.00,8.583,0.914,1.00
97-1,0.00,8.585,1.00,0.00,8.583,0.914,1.00
97-2,0.00,8.585,1.00,0.00,8.583,0.914,1.00
97-3,0.00,8.585,1.00,0.00,8.583,0.914,1.00
98-1,1.00,8.206,0.51,1.00,8.177,0.872,0.58
99-1,1.00,5.349,0.19,1.00,5.285,1.270,0.20
