ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.228,0.50,0.99,0.235,0.020,0.52
BLAST-S14,0.99,0.266,0.64,0.99,0.271,0.022,0.60
Naive-S11,1.00,0.318,0.19,1.00,0.320,0.012,0.20
Naive-S14,1.00,0.314,0.20,1.00,0.316,0.011,0.21
101-1,0.90,0.273,0.36,0.90,0.273,0.019,0.36
101-2,0.88,0.294,0.18,0.88,0.298,0.021,0.25
101-3,0.90,0.299,0.51,0.90,0.301,0.021,0.52
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.44,0.363,0.17,0.44,0.364,0.036,0.19
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.327,0.98,1.00,0.336,0.023,0.97
105-2,0.97,0.332,0.99,0.97,0.339,0.023,0.98
105-3,0.96,0.327,1.00,0.96,0.331,0.023,0.99
106-1,0.41,0.399,0.17,0.41,0.399,0.047,0.18
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.29,0.423,0.17,0.29,0.423,0.059,0.18
107-1,1.00,0.278,0.78,1.00,0.284,0.025,0.77
107-2,1.00,0.308,0.03,1.00,0.310,0.029,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.95,0.268,0.39,0.95,0.275,0.022,0.54
110-2,0.91,0.329,0.40,0.91,0.333,0.021,0.45
110-3,1.00,0.281,0.29,1.00,0.280,0.018,0.29
111-1,0.95,0.267,0.74,0.95,0.276,0.021,0.57
111-2,0.96,0.255,0.34,0.96,0.258,0.017,0.29
111-3,0.08,0.291,0.28,0.08,0.289,0.063,0.25
112-1,0.98,0.337,0.48,0.99,0.340,0.019,0.49
112-2,0.98,0.335,0.48,0.99,0.338,0.019,0.48
112-3,0.98,0.334,0.45,0.99,0.337,0.018,0.47
113-1,0.98,0.332,0.48,0.99,0.336,0.018,0.46
113-2,0.77,0.194,0.28,0.77,0.198,0.014,0.47
113-3,0.94,0.250,0.74,0.94,0.259,0.021,0.56
114-1,1.00,0.364,0.99,1.00,0.366,0.025,0.97
115-1,1.00,0.364,0.34,1.00,0.369,0.026,0.32
116-1,0.68,0.343,0.21,0.68,0.345,0.036,0.36
116-2,0.31,0.336,0.49,0.31,0.339,0.058,0.59
117-1,1.00,0.360,0.12,1.00,0.363,0.017,0.12
117-2,0.32,0.263,1.00,0.32,0.261,0.034,1.00
119-1,0.98,0.336,0.68,0.98,0.343,0.022,0.72
120-1,1.00,0.360,0.99,1.00,0.363,0.024,0.96
120-2,1.00,0.332,0.56,1.00,0.337,0.018,0.55
120-3,1.00,0.324,0.51,1.00,0.326,0.020,0.50
121-1,0.62,0.393,0.60,0.62,0.392,0.035,0.60
121-2,0.07,0.393,0.85,0.07,0.366,0.066,0.85
121-3,0.66,0.395,0.03,0.66,0.400,0.032,0.03
122-1,0.83,0.380,0.76,0.83,0.379,0.028,0.77
124-1,1.00,0.278,0.21,1.00,0.281,0.015,0.24
124-2,1.00,0.285,0.15,1.00,0.286,0.012,0.16
124-3,1.00,0.285,0.21,1.00,0.287,0.015,0.22
125-1,1.00,0.365,0.99,1.00,0.367,0.025,0.97
125-2,0.95,0.314,0.27,0.95,0.322,0.024,0.25
125-3,0.96,0.291,0.30,0.96,0.295,0.024,0.37
126-1,0.20,0.399,0.37,0.20,0.403,0.061,0.34
127-1,0.95,0.352,0.42,0.95,0.357,0.020,0.41
127-2,0.95,0.365,0.43,0.95,0.368,0.021,0.46
127-3,0.44,0.195,0.08,0.44,0.196,0.026,0.10
128-1,0.62,0.212,0.53,0.62,0.219,0.022,0.39
129-1,0.98,0.353,0.53,0.98,0.353,0.019,0.53
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.98,0.353,0.53,0.98,0.353,0.019,0.53
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.88,0.367,0.02,0.88,0.371,0.027,0.07
131-2,0.86,0.381,0.02,0.86,0.385,0.027,0.06
131-3,0.99,0.303,0.12,0.99,0.311,0.025,0.10
132-1,0.98,0.334,0.45,0.99,0.339,0.017,0.52
132-2,0.98,0.334,0.45,0.99,0.338,0.017,0.49
65-1,0.98,0.320,0.49,0.98,0.321,0.014,0.49
65-2,0.97,0.324,0.49,0.97,0.327,0.014,0.46
65-3,0.98,0.320,0.50,0.98,0.323,0.013,0.49
68-1,1.00,0.234,1.00,1.00,0.234,0.020,0.99
68-2,1.00,0.246,1.00,1.00,0.248,0.021,0.99
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,0.345,0.42,1.00,0.349,0.026,0.36
70-1,1.00,0.319,0.25,1.00,0.321,0.016,0.23
70-2,1.00,0.296,0.12,1.00,0.296,0.011,0.12
70-3,1.00,0.302,0.09,1.00,0.303,0.013,0.09
72-1,0.75,0.359,0.01,0.75,0.358,0.028,0.01
72-2,0.57,0.344,0.01,0.57,0.343,0.037,0.01
73-1,1.00,0.308,0.98,1.00,0.309,0.024,0.97
73-2,1.00,0.308,0.98,1.00,0.310,0.024,0.96
73-3,0.99,0.195,1.00,0.99,0.195,0.020,0.99
74-1,0.57,0.347,0.16,0.57,0.353,0.034,0.14
74-2,0.97,0.313,0.17,0.97,0.316,0.024,0.17
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,0.354,0.69,1.00,0.354,0.024,0.66
79-1,0.83,0.356,0.16,0.83,0.358,0.023,0.16
79-2,0.64,0.372,0.15,0.64,0.376,0.026,0.16
79-3,0.87,0.389,0.15,0.87,0.391,0.025,0.16
80-1,0.62,0.334,0.12,0.62,0.336,0.032,0.14
80-2,1.00,0.351,0.32,1.00,0.353,0.024,0.33
81-1,0.81,0.325,0.03,0.81,0.327,0.028,0.21
81-2,0.81,0.325,0.03,0.81,0.327,0.028,0.20
82-1,0.94,0.268,0.59,0.94,0.271,0.021,0.62
83-1,0.97,0.316,0.37,0.97,0.317,0.017,0.39
83-2,0.97,0.320,0.37,0.97,0.321,0.017,0.40
84-1,0.83,0.225,0.05,0.83,0.226,0.014,0.05
85-1,0.92,0.394,0.27,0.92,0.396,0.022,0.28
85-2,0.92,0.394,0.27,0.92,0.396,0.022,0.28
86-1,0.70,0.369,0.30,0.70,0.368,0.024,0.31
86-2,0.70,0.369,0.30,0.70,0.368,0.024,0.31
86-3,0.36,0.441,0.40,0.36,0.443,0.047,0.38
87-1,0.93,0.262,0.14,0.93,0.270,0.020,0.29
87-2,0.93,0.286,0.18,0.93,0.294,0.022,0.18
87-3,0.76,0.318,0.11,0.76,0.319,0.027,0.20
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.98,0.366,1.00,0.98,0.369,0.025,0.74
95-1,1.00,0.261,0.70,1.00,0.267,0.019,0.80
95-2,1.00,0.229,0.96,1.00,0.234,0.019,0.96
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
