ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.649,0.40,1.00,0.653,0.019,0.40
BLAST-S14,1.00,0.669,0.40,1.00,0.671,0.013,0.41
Naive-S11,1.00,0.633,0.16,1.00,0.632,0.007,0.16
Naive-S14,1.00,0.629,0.18,1.00,0.627,0.007,0.19
101-1,0.64,0.652,0.36,0.64,0.666,0.033,0.36
101-2,0.56,0.648,0.10,0.56,0.654,0.023,0.09
101-3,0.64,0.673,0.67,0.64,0.677,0.011,0.68
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.40,0.622,0.17,0.40,0.631,0.037,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.650,0.70,1.00,0.647,0.021,0.70
105-2,0.88,0.621,0.98,0.88,0.622,0.028,0.97
105-3,0.96,0.623,0.97,0.96,0.622,0.029,0.96
106-1,0.16,0.594,0.11,0.16,0.614,0.068,0.24
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.16,0.594,0.11,0.16,0.614,0.068,0.24
107-1,1.00,0.638,0.71,1.00,0.635,0.027,0.70
107-2,1.00,0.646,0.03,1.00,0.645,0.023,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.88,0.625,0.80,0.88,0.621,0.026,0.80
110-2,0.84,0.612,0.43,0.84,0.612,0.028,0.42
110-3,1.00,0.651,1.00,1.00,0.654,0.020,0.96
111-1,0.88,0.625,0.80,0.88,0.621,0.026,0.80
111-2,1.00,0.651,1.00,1.00,0.654,0.020,0.96
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.602,0.46,1.00,0.601,0.026,0.48
112-2,1.00,0.603,0.46,1.00,0.601,0.027,0.48
112-3,1.00,0.599,0.46,1.00,0.599,0.027,0.48
113-1,1.00,0.599,0.46,1.00,0.598,0.028,0.48
113-2,0.92,0.657,1.00,0.92,0.659,0.023,0.99
113-3,0.76,0.619,0.85,0.76,0.610,0.034,0.86
114-1,1.00,0.616,0.71,1.00,0.611,0.027,0.70
115-1,1.00,0.643,0.26,1.00,0.642,0.017,0.27
116-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
116-2,0.20,0.622,0.03,0.20,0.628,0.061,0.05
117-1,1.00,0.539,0.11,1.00,0.540,0.033,0.11
117-2,0.12,0.604,1.00,0.12,0.637,0.094,1.00
119-1,0.92,0.649,0.57,0.92,0.638,0.019,0.56
120-1,1.00,0.601,0.78,1.00,0.601,0.027,0.77
120-2,1.00,0.641,0.52,1.00,0.642,0.010,0.53
120-3,1.00,0.627,0.46,1.00,0.630,0.016,0.46
121-1,0.20,0.616,0.60,0.20,0.643,0.073,0.59
121-2,0.08,0.679,0.85,0.08,0.762,0.106,0.95
121-3,0.40,0.611,0.17,0.40,0.616,0.041,0.20
122-1,0.40,0.657,0.69,0.40,0.666,0.060,0.70
124-1,1.00,0.635,0.27,1.00,0.633,0.021,0.29
124-2,1.00,0.643,0.31,1.00,0.641,0.014,0.27
124-3,1.00,0.584,0.24,1.00,0.582,0.026,0.24
125-1,1.00,0.619,0.71,1.00,0.616,0.025,0.70
125-2,0.72,0.614,0.14,0.72,0.607,0.038,0.15
125-3,0.84,0.590,0.14,0.84,0.592,0.047,0.14
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.72,0.589,0.29,0.72,0.581,0.029,0.30
127-2,0.72,0.595,0.36,0.72,0.585,0.027,0.38
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.80,0.651,0.06,0.80,0.649,0.032,0.17
129-1,0.88,0.609,0.50,0.88,0.607,0.034,0.50
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.88,0.609,0.50,0.88,0.607,0.034,0.50
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.40,0.641,0.12,0.40,0.652,0.042,0.29
131-2,0.44,0.634,0.12,0.44,0.641,0.033,0.30
131-3,1.00,0.660,0.04,1.00,0.660,0.017,0.05
132-1,1.00,0.595,0.52,1.00,0.590,0.029,0.55
132-2,1.00,0.594,0.52,1.00,0.589,0.030,0.55
65-1,1.00,0.626,0.78,1.00,0.628,0.014,0.78
65-2,1.00,0.625,0.78,1.00,0.627,0.013,0.77
65-3,1.00,0.627,0.81,1.00,0.628,0.012,0.80
68-1,1.00,0.679,0.87,1.00,0.679,0.008,0.89
68-2,1.00,0.661,0.93,1.00,0.658,0.022,0.92
69-1,1.00,0.649,0.62,1.00,0.640,0.022,0.47
69-2,1.00,0.628,0.51,1.00,0.626,0.025,0.47
70-1,1.00,0.618,0.28,1.00,0.619,0.021,0.27
70-2,1.00,0.666,0.15,1.00,0.665,0.008,0.15
70-3,1.00,0.652,0.10,1.00,0.653,0.008,0.10
72-1,1.00,0.636,0.01,1.00,0.640,0.045,0.01
72-2,1.00,0.672,0.01,1.00,0.675,0.049,0.01
73-1,1.00,0.655,0.76,1.00,0.656,0.015,0.79
73-2,1.00,0.655,0.76,1.00,0.656,0.015,0.80
73-3,1.00,0.696,1.00,1.00,0.701,0.040,1.00
74-1,0.44,0.621,0.03,0.44,0.615,0.055,0.05
74-2,0.88,0.633,0.14,0.88,0.631,0.026,0.14
75-1,1.00,0.640,0.63,1.00,0.637,0.020,0.56
75-2,1.00,0.624,0.66,1.00,0.623,0.025,0.57
79-1,0.80,0.644,0.19,0.80,0.644,0.019,0.22
79-2,0.28,0.601,0.17,0.28,0.608,0.029,0.16
79-3,0.88,0.640,0.26,0.88,0.639,0.022,0.32
80-1,0.56,0.636,0.03,0.56,0.634,0.041,0.04
80-2,0.92,0.636,0.20,0.92,0.637,0.025,0.18
81-1,0.24,0.609,0.23,0.24,0.622,0.062,0.32
81-2,0.24,0.609,0.23,0.24,0.622,0.062,0.32
82-1,0.68,0.603,0.57,0.68,0.608,0.032,0.61
83-1,0.96,0.651,0.53,0.96,0.648,0.019,0.59
83-2,0.96,0.587,0.23,0.96,0.586,0.021,0.26
84-1,0.76,0.632,0.16,0.76,0.630,0.018,0.17
85-1,0.72,0.556,0.15,0.72,0.557,0.043,0.15
85-2,0.72,0.556,0.15,0.72,0.557,0.043,0.15
86-1,0.32,0.705,0.30,0.32,0.723,0.050,0.33
86-2,0.32,0.705,0.30,0.32,0.723,0.050,0.33
86-3,0.12,0.686,0.34,0.12,0.698,0.023,0.36
87-1,0.68,0.619,0.37,0.68,0.614,0.033,0.39
87-2,0.68,0.618,0.17,0.68,0.618,0.038,0.17
87-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.634,0.12,1.00,0.634,0.023,0.15
95-1,1.00,0.676,0.92,1.00,0.674,0.010,0.91
95-2,1.00,0.650,0.94,1.00,0.653,0.021,0.94
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.692,0.50,1.00,0.693,0.012,0.50
99-1,0.84,0.643,0.11,0.84,0.641,0.022,0.12
